,2015-10-02,2016-01-01,2016-07-01,2016-09-30,2016-12-30,2017-03-31
AllocatedShareBasedCompensationExpense,4908000.000,4025000.000,3000000.000,4100000.000,18000000.000,3900000.000
AllocatedShareBasedCompensationExpenseNetOfTax,2982000.000,2446000.000,1900000.000,2600000.000,12000000.000,1500000.000
AmortizationOfFinancingCosts,,,,,2000000.000,
AmortizationOfIntangibleAssets,7890000.000,15575000.000,32600000.000,32400000.000,26800000.000,17200000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,3000000.000,,,
CommonStockDividendsPerShareDeclared,,0.100,0.100,0.100,0.100,0.100
ComprehensiveIncomeNetOfTax,46584000.000,80728000.000,57000000.000,81000000.000,147000000.000,29000000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,4836000.000,2990000.000,3000000.000,0.000,-2000000.000,11000000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,51420000.000,83718000.000,60000000.000,81000000.000,145000000.000,40000000.000
CostOfRevenue,756863000.000,816646000.000,991000000.000,983000000.000,866000000.000,
CostOfServices,754956000.000,815906000.000,991000000.000,983000000.000,866000000.000,990000000.000
Depreciation,29114000.000,29735000.000,32400000.000,31000000.000,33500000.000,35000000.000
DepreciationAndAmortization,34714000.000,45310000.000,65000000.000,63000000.000,61000000.000,52000000.000
DepreciationDepletionAndAmortization,,,67000000.000,,,
DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,,,-2000000.000,,,
EarningsPerShareBasic,,0.300,0.400,0.460,0.770,0.230
EarningsPerShareDiluted,,0.290,0.390,0.460,0.760,0.230
EffectiveIncomeTaxRateContinuingOperations,0.402,0.121,0.357,0.355,0.373,-0.723
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,1000000.000,,,
GainsLossesOnExtinguishmentOfDebt,,,,,-8000000.000,
IncomeLossFromContinuingOperations,,,,,126000000.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,88132000.000,58525000.000,106000000.000,124000000.000,204000000.000,61000000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,52725000.000,51432000.000,,,,
IncomeLossFromContinuingOperationsPerBasicShare,,0.300,,,,
IncomeLossFromContinuingOperationsPerDilutedShare,,0.290,,,,
IncomeLossFromDiscontinuedOperationsNetOfTax,0.000,0.000,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,0.000,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,0.000,,,,
IncomeTaxExpenseBenefit,35407000.000,7093000.000,38000000.000,44000000.000,76000000.000,21000000.000
IncomeTaxesPaid,,,2000000.000,,,
IncreaseDecreaseInOperatingAssets,,,-13000000.000,,,
IncreaseDecreaseInOperatingLiabilities,,,-2000000.000,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,3074000.000,1663182.000,1259895.000,1563000.000,-2995077.000
InterestExpense,5472000.000,13646000.000,30000000.000,29000000.000,,
InterestExpenseDebtExcludingAmortization,,,,,18000000.000,
InterestIncomeExpenseNet,-5472000.000,-13646000.000,-30000000.000,-29000000.000,-36000000.000,-29000000.000
InterestPaid,,,28000000.000,,,
InterestRateCashFlowHedgeGainLossReclassifiedToEarningsNet,,,-2900000.000,-2600000.000,-2400000.000,-1600000.000
NetCashProvidedByUsedInFinancingActivities,,,-110000000.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-110000000.000,,,
NetCashProvidedByUsedInInvestingActivities,,,-43000000.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-43000000.000,,,
NetCashProvidedByUsedInOperatingActivities,,,156000000.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,156000000.000,,,
NetIncomeLoss,47889000.000,48442000.000,65000000.000,76000000.000,126000000.000,37000000.000
NetIncomeLossAttributableToNoncontrollingInterest,4836000.000,2990000.000,3000000.000,4000000.000,2000000.000,3000000.000
OperatingExpenses,880921000.000,973787000.000,1148000000.000,1139000000.000,1018000000.000,1066000000.000
OperatingIncomeLoss,147184000.000,130657000.000,159000000.000,181000000.000,151000000.000,131000000.000
OtherComprehensiveIncomeDefinedBenefitPlanNetPriorServiceCostsCreditArisingDuringPeriodNetOfTax,770000.000,0.000,,,,
OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditNetOfTax,,-1158000.000,-2000000.000,-2000000.000,-2000000.000,-2000000.000
OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditTax,,704000.000,,,,
OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,,2305000.000,,,,
OtherComprehensiveIncomeLossBeforeTax,-1305000.000,,-13000000.000,2000000.000,28000000.000,1000000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,-535000.000,2305000.000,0.000,,1000000.000,
OtherComprehensiveIncomeLossNetOfTax,-1305000.000,32286000.000,-8000000.000,1000000.000,17000000.000,0.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetTransitionAssetObligationNetOfTax,,-31139000.000,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetTransitionAssetObligationTax,,-18984000.000,,,,
OtherComprehensiveIncomeLossTax,,,-5000000.000,1000000.000,11000000.000,1000000.000
