,2011-06-30,2011-09-30
CostOfGoodsSold,15616.000,1665.000
CostOfRevenue,77866.000,68683.000
CostOfServices,62250.000,67018.000
EarningsPerShareBasicAndDiluted,-0.010,0.000
GeneralAndAdministrativeExpense,165593.000,137742.000
GrossProfit,21362.000,42652.000
InterestExpense,25063.000,25752.000
InvestmentIncomeInterest,0.000,0.000
NetIncomeLoss,-169294.000,-120842.000
NonoperatingIncomeExpense,-25063.000,-25752.000
OperatingIncomeLoss,-144231.000,-95090.000
OtherGeneralAndAdministrativeExpense,74753.000,49502.000
Revenues,99228.000,111335.000
SalariesWagesAndOfficersCompensation,90840.000,88240.000
SalesRevenueGoodsNet,20369.000,2422.000
SalesRevenueNet,99228.000,111335.000
SalesRevenueServicesNet,78859.000,108913.000
