,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-06-30,2013-09-30,2013-12-31,2014-06-30,2014-09-30
CashAndCashEquivalentsPeriodIncreaseDecrease,0.000,,,,,,,,,,
EarningsPerShareBasicAndDiluted,-0.000,0.000,-0.000,0.000,0.000,0.000,,-0.000,-0.000,,-0.000
GeneralAndAdministrativeExpense,1800.000,800.000,985.000,71126.000,7000.000,17500.000,,26000.000,26000.000,,
IncreaseDecreaseInAccountsPayableRelatedParties,,,,,,,20000.000,,,20000.000,
IncreaseDecreaseInDueToOfficersAndStockholders,1800.000,,3585.000,,,,,,,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,,,,,,3800000.000,,,3800000.000,
NetCashProvidedByUsedInOperatingActivities,0.000,,,,,,,,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,0.000,,,,,,,,,,
NetIncomeLoss,-1800.000,-800.000,-985.000,-71126.000,-7000.000,-17500.000,,-26000.000,-26000.000,,
OperatingExpenses,,800.000,985.000,,7000.000,17500.000,,26000.000,26000.000,,
OperatingIncomeLoss,-1800.000,-800.000,,,,,,,,,
PaymentsToAcquireBusinessesNetOfCashAcquired,,,,,,,20385.000,,,20385.000,
ProceedsFromIssuanceOfCommonStock,0.000,,2335.000,,,,,,,,
ProfitLoss,,,-3585.000,,,,,,,,
Revenues,0.000,0.000,,,,,,,,,
SalesRevenueNet,0.000,0.000,,,,,,,,,
ShareBasedCompensation,0.000,,,,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,,29150000.000,29150000.000,,
