,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AmortizationOfDebtDiscountPremium,21596.000,,,,,,,,276494.000,,,,74119.000,,,,,,,,,,,,
AmortizationOfIntangibleAssets,479644.000,481655.000,481220.000,-3347616.000,301371.000,299934.000,292438.000,291796.000,276494.000,273618.000,270985.000,270029.000,74119.000,887064.000,867452.000,868105.000,860773.000,705494.000,720117.000,757152.000,768003.000,698637.000,698297.000,710606.000,697993.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,614968.000,,,,,,,,1254843.000,,,,1122582.000,1050144.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-4056294.000,,,,-336251.000,,,,-1341087.000,,,,570728.000,,,,778863.000,,,,1201573.000,,,,1960217.000
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,,,,,-331711.000,,,,-9298.000,,,,0.000,,,,,,,,,,,,
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,,,54553.000,,,,44827.000,,,,0.000,,,,,,,,,,,,
ComprehensiveIncomeNetOfTax,,,,,-892368.000,-3240246.000,480186.000,500388.000,615720.000,1535387.000,1064419.000,-435407.000,968009.000,1929877.000,-371321.000,-245193.000,-728191.000,-1614110.000,-1107336.000,519245.000,-283679.000,-1097988.000,980775.000,-2392439.000,146724.000
CostOfGoodsAndServicesSold,10524569.000,10747967.000,21135336.000,-88358802.000,11819066.000,17013427.000,16475160.000,16833385.000,16776967.000,16088195.000,16816012.000,14798966.000,15043311.000,17863150.000,16775556.000,21172720.000,17329479.000,15426613.000,16254419.000,19445811.000,17712174.000,14784721.000,16436276.000,15892245.000,15867498.000
CostsAndExpenses,15917691.000,16110886.000,27343429.000,-124562647.000,16997090.000,21098249.000,20697725.000,22117906.000,21211663.000,20806097.000,21809532.000,21204521.000,21083384.000,25500037.000,23570932.000,29902269.000,25053825.000,23307507.000,23195039.000,25625354.000,25525184.000,22027194.000,22468895.000,22740202.000,22574110.000
DeferredIncomeTaxesAndTaxCredits,99760.000,,,,149625.000,,,,149625.000,,,,148919.000,,,,149625.000,,,,150653.000,,,,228636.000
Depreciation,302828.000,,,,273007.000,,,,294762.000,,,,303754.000,,,,479460.000,,,,407035.000,,,,419469.000
DepreciationAndAmortization,,,,,,,,,,,,,,-1277652.000,-1289709.000,,,,,,,,,,
DepreciationDepletionAndAmortization,,,,,,-580331.000,-571865.000,,571256.000,561761.000,555088.000,599446.000,377873.000,,,,,,,,1175038.000,1159628.000,,,
DirectOperatingCosts,,,,,,-20517357.000,-20116719.000,,20639174.000,19976887.000,21261904.000,20579950.000,20673398.000,-24025077.000,-22222392.000,-67668712.000,,,,,24324109.000,20847171.000,,,
DiscontinuedOperationAmountOfOtherIncomeLossFromDispositionOfDiscontinuedOperationsBeforeIncomeTax,,,,,,,,,3939.000,,,,0.000,,,,,,,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,,,,,,,-73743.000,,,,0.000,,,,,,,,,,,,
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,,,,,,,,1000.000,,,,0.000,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationCostsOfGoodsSold,,,,,,,,,-2303.000,,,,0.000,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationGeneralAndAdministrativeExpense,,,,,,,,,,,,,,,,,,,,,,,524052.000,,
DisposalGroupIncludingDiscontinuedOperationOperatingExpense,,,,,,,,,79636.000,,,,0.000,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,,,,,,,,,-77682.000,,,,0.000,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,,,,,1954.000,,,,0.000,,,,,,,,,,,,
EarningsPerShareBasic,-0.190,,,,,,0.030,,0.030,0.100,0.050,-0.050,0.050,0.090,0.020,0.000,-0.020,-0.100,-0.030,0.030,-0.030,-0.030,0.020,-0.070,-0.030
EarningsPerShareBasicAndDiluted,,-0.150,-0.110,,-0.070,-0.200,,,,,,,,,,,,,,,,,,,
EarningsPerShareDiluted,-0.180,-0.150,,,,,0.030,,0.030,0.090,0.050,-0.050,0.050,0.090,0.020,-0.010,-0.020,-0.100,-0.030,0.030,-0.030,-0.030,0.020,-0.070,-0.030
EffectOfExchangeRateOnCashAndCashEquivalents,-22891.000,,,,-13566.000,,,,81339.000,,,,-15849.000,,,,,,,,,,,,
EffectOfExchangeRateOnCashAndCashEquivalentsDiscontinuedOperations,,,,,,,,,,,,,,,,,-111051.000,,,,-395983.000,,,,-556792.000
FairValueInputsLongTermRevenueGrowthRate,,,,,,,,,,,,,,,,,,,,,0.030,,,,
GainLossOnDispositionOfAssets1,,,,,,,,,,,,,,,,,-57840.000,,,,0.000,,,,
GainLossOnSaleOfPropertyPlantEquipment,50507.000,,,,,,,,,,,,,,,,895000.000,,,,0.000,,,,
GeneralAndAdministrativeExpense,2990240.000,2959382.000,3567046.000,-20194523.000,3000606.000,2000779.000,2064695.000,2986685.000,2387811.000,2466247.000,2685522.000,3347379.000,3538673.000,4267593.000,3799772.000,5655320.000,4543893.000,4527476.000,4089442.000,3178216.000,4292413.000,3734374.000,3122853.000,4158821.000,3017218.000
IncomeLossFromContinuingOperations,,,,,-1123603.000,-1266299.000,433241.000,-71733.000,478787.000,1490327.000,860923.000,-556067.000,1014092.000,1782685.000,378528.000,311656.000,,,,,,,1505240.000,,-768308.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-2502521.000,-1930817.000,-1525753.000,9313641.000,-926026.000,-1066722.000,560178.000,32332.000,653564.000,1744452.000,1197983.000,-269309.000,1212528.000,1962810.000,855145.000,480315.000,-243296.000,-1872627.000,-328066.000,659909.000,-430324.000,-431118.000,1607232.000,-1441944.000,-548368.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,,-0.080,-0.090,,,,,,,,,,,,,,,,,,,
