,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AccountsPayableCurrent,8433000.000,3661000.000,14709000.000,14356000.000,12876000.000,8958000.000,8443000.000,7794000.000,6497000.000,6028000.000,5480000.000
AccountsReceivableNetCurrent,56015000.000,57078000.000,90039000.000,100719000.000,90506000.000,92981000.000,90767000.000,97583000.000,90180000.000,88229000.000,86919000.000
AccruedLiabilitiesCurrent,6606000.000,17784000.000,37511000.000,34827000.000,27041000.000,31545000.000,27848000.000,38291000.000,33484000.000,31836000.000,31576000.000
AccruedRentNoncurrent,,,,,,,,10032000.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,74773000.000,,,,100625000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,60000.000,111000.000,-5032000.000,-3781000.000,-1155000.000,-4114000.000,-1724000.000,-1655000.000,-3338000.000,-5302000.000,-2810000.000
AdditionalPaidInCapitalCommonStock,616207000.000,618172000.000,621064000.000,626398000.000,630960000.000,639214000.000,643702000.000,647515000.000,650826000.000,654449000.000,658306000.000
AllowanceForDoubtfulAccountsReceivableCurrent,1946000.000,2003000.000,2259000.000,2176000.000,2247000.000,2325000.000,2605000.000,2499000.000,2786000.000,2836000.000,3029000.000
Assets,515332000.000,534405000.000,1102970000.000,1057044000.000,1029340000.000,1039538000.000,828791000.000,837211000.000,783540000.000,779432000.000,771700000.000
AssetsCurrent,144362000.000,127225000.000,185302000.000,203808000.000,175320000.000,168183000.000,173763000.000,205278000.000,159581000.000,165587000.000,164222000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,,2746000.000,2566000.000,766000.000,766000.000,,,,,,
AvailableForSaleEquitySecuritiesAmortizedCostBasis,,,,,1200000.000,1200000.000,1200000.000,1200000.000,300000.000,300000.000,300000.000
BusinessAcquisitionContingentConsiderationAtFairValue,,,,738000.000,,,,427000.000,,,
BusinessAcquisitionContingentConsiderationAtFairValueCurrent,,,,,,,,2430000.000,,,
BusinessAcquisitionContingentConsiderationAtFairValueNoncurrent,,,,,,,,427000.000,,,
BusinessAcquisitionContingentConsiderationPotentialCashPayment,,,,,,,,2331000.000,,,
CashAndCashEquivalentsAtCarryingValue,82731000.000,59171000.000,67082000.000,72575000.000,52871000.000,57028000.000,68601000.000,84520000.000,47330000.000,56001000.000,60223000.000
