,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,107297000.000,96683000.000,149261000.000,146747000.000,199900000.000,149400000.000,176700000.000,209800000.000,185500000.000,172100000.000,189700000.000,203700000.000,202100000.000,220600000.000,169000000.000,178700000.000,183500000.000,158300000.000,161100000.000,170400000.000,168700000.000,150900000.000
AccruedIncomeTaxes,,,,,52300000.000,,,,53700000.000,,,,53200000.000,,,,16900000.000,,,,27700000.000,
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,0.000,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,307100000.000,318000000.000,328300000.000,314700000.000,307900000.000,,,,340100000.000,,,,338100000.000,,,,370500000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,16300000.000,16300000.000,16000000.000,19300000.000,17300000.000,,,,11200000.000,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,71200000.000,,,,,,,,,,,,46300000.000,,,,44800000.000,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,2600000.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-23950000.000,-27257000.000,-38028000.000,-34131000.000,-52300000.000,-52700000.000,,,-33000000.000,-37400000.000,-37800000.000,-45200000.000,-67100000.000,-77700000.000,-57000000.000,-62000000.000,-48700000.000,-46700000.000,-48400000.000,-47100000.000,-53900000.000,-50900000.000
AdditionalPaidInCapital,810739000.000,815141000.000,989188000.000,992711000.000,1001000000.000,1003700000.000,,,1011800000.000,1014800000.000,985000000.000,989300000.000,982800000.000,986800000.000,991800000.000,996700000.000,1002400000.000,1007400000.000,1011900000.000,1016100000.000,1020300000.000,1024300000.000
Assets,5081770000.000,5000319000.000,5175578000.000,5136178000.000,5150600000.000,4892000000.000,5075800000.000,4923200000.000,4786900000.000,4761400000.000,4784500000.000,4600200000.000,4642200000.000,4578900000.000,4464600000.000,4511400000.000,4505200000.000,4280000000.000,4290800000.000,4426100000.000,4597400000.000,4437500000.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,28800000.000,19000000.000,16300000.000,,,,,,,,,
AvailableForSaleSecurities,,,,,,,50500000.000,50700000.000,48100000.000,41600000.000,40200000.000,29900000.000,27100000.000,26000000.000,24500000.000,23100000.000,21100000.000,20500000.000,19400000.000,18300000.000,17800000.000,17400000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,10700000.000,10600000.000,10700000.000,10800000.000,10400000.000,10400000.000,10200000.000,10300000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,0.000,0.000,,,,,,
AvailableForSaleSecuritiesAmortizedCost,,,,,49300000.000,42100000.000,37000000.000,33400000.000,31400000.000,29800000.000,28800000.000,19000000.000,16300000.000,15200000.000,13800000.000,12500000.000,10400000.000,9700000.000,9000000.000,7900000.000,7600000.000,7100000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,,,,,0.000,,,,0.000,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,8200000.000,7300000.000,7500000.000,7600000.000,7700000.000,7900000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,8900000.000,8000000.000,8000000.000,8000000.000,8000000.000,8000000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,,,49300000.000,42100000.000,37000000.000,33400000.000,31400000.000,29800000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,,,,,,,8000000.000,0.000,0.000,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,,,,,,,8000000.000,0.000,0.000,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateAmortizedCost,,,,,41100000.000,34800000.000,29500000.000,25800000.000,23700000.000,21900000.000,20800000.000,19000000.000,16300000.000,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateFairValue,,,,,54600000.000,48200000.000,42500000.000,42700000.000,40100000.000,33600000.000,32200000.000,29900000.000,27100000.000,,,,,,,,,
AvailableForSaleSecuritiesFairValueDisclosure,,,,,63500000.000,56200000.000,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,,0.000,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,14200000.000,14100000.000,,,,,,,,,,,,,,,,
CapitalizedComputerSoftwareNet,,,,,48700000.000,,,,50300000.000,,,,61500000.000,,,,86900000.000,,,,101100000.000,
Cash,,,,,2112100000.000,2104400000.000,2178600000.000,2198800000.000,2204500000.000,2143000000.000,2036700000.000,1932400000.000,1898100000.000,1866400000.000,1637600000.000,1781400000.000,1717300000.000,1381400000.000,1481400000.000,1538700000.000,1514500000.000,1580700000.000
CashAndCashEquivalentsAtCarryingValue,0.000,0.000,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,250600000.000,175200000.000,128600000.000,151600000.000,164500000.000,141500000.000,148600000.000,173100000.000,157200000.000,127400000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,,,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,1300000000.000,1300000000.000,162500000.000,162500000.000,162500000.000,162500000.000,,,162500000.000,162500000.000,162500000.000,162500000.000,162500000.000,162500000.000,162500000.000,162500000.000,162500000.000,162500000.000,162500000.000,162500000.000,162500000.000,162500000.000
CommonStockSharesIssued,403157310.000,403157310.000,62263963.000,62263963.000,62263963.000,62263963.000,,,62263963.000,62263963.000,58823567.000,58823567.000,58823567.000,58823567.000,58823567.000,58823567.000,58823567.000,58823567.000,58823567.000,58823567.000,58823567.000,58823567.000
CommonStockValue,4032000.000,4032000.000,623000.000,623000.000,600000.000,600000.000,,,600000.000,600000.000,600000.000,600000.000,600000.000,600000.000,600000.000,600000.000,600000.000,600000.000,600000.000,600000.000,600000.000,600000.000
CustomerLoyaltyProgramLiabilityCurrent,,,,,,,,,0.000,,,,0.000,,,,0.000,,,,,
DebtInstrumentCarryingAmount,,,,,,,,,,,,,,,,,,951800000.000,949400000.000,947000000.000,924000000.000,921500000.000
DebtInstrumentInterestRateEffectivePercentage,,,,,,,,,,,,,,,,,,,0.043,0.043,,0.043
DeferredCompensationArrangementWithIndividualDistributionsPaid,,,,,,0.000,0.000,100000.000,,,,,,,,,,,,,,
DeferredFinanceCostsNet,,,,,24900000.000,13900000.000,14400000.000,13700000.000,13300000.000,12700000.000,17100000.000,16200000.000,15600000.000,,14100000.000,13400000.000,,11000000.000,10400000.000,9700000.000,,
DeferredIncomeTaxLiabilities,,,,,70300000.000,,,,72800000.000,,,,75300000.000,,,,92000000.000,,,,100800000.000,
DeferredRentCredit,,,,,2600000.000,3700000.000,3300000.000,2800000.000,2600000.000,,,,1300000.000,,,,200000.000,,,,,
DeferredTaxAssetsInvestments,,,,,87900000.000,,,,106100000.000,,,,97600000.000,,,,101500000.000,,,,101600000.000,
DeferredTaxAssetsLiabilitiesNet,,,,,46300000.000,,,,10600000.000,,,,32200000.000,,,,,,,,,
DeferredTaxAssetsNet,,,,,116600000.000,,,,83400000.000,,,,107500000.000,,,,90300000.000,,,,93700000.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,415000000.000,,,,76300000.000,,,,50100000.000,,,,35800000.000,,,,34300000.000,
DeferredTaxAssetsOther,,,,,1900000.000,,,,5000000.000,,,,14600000.000,,,,13700000.000,,,,8800000.000,
DeferredTaxAssetsTaxCreditCarryforwards,,,,,27900000.000,,,,27600000.000,,,,30200000.000,,,,31700000.000,,,,39200000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,,57300000.000,,,,39700000.000,,,,47700000.000,,,,29100000.000,,,,29800000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,,,,3600000.000,,,,3500000.000,,,,4900000.000,,,,4300000.000,,,,4200000.000,
DeferredTaxAssetsValuationAllowance,,,,,477000000.000,,,,174800000.000,,,,137600000.000,,,,125800000.000,,,,124200000.000,
DeferredTaxLiabilities,,,,,,,,,,,,,,,,,1700000.000,,,,7100000.000,
DeferredTaxLiabilitiesUndistributedForeignEarnings,,,,,5600000.000,,,,7600000.000,,,,6300000.000,,,,4600000.000,,,,5200000.000,
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeNetGainsLossesAfterTax,,,,,,,,,,,,,,,,,-46800000.000,,,,-44800000.000,
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeNetPriorServiceCostCreditAfterTax,,,,,,,,,,,,,,,,,-500000.000,,,,0.000,
DefinedBenefitPlanFairValueOfPlanAssets,,,,,121400000.000,,,,136600000.000,,,,141600000.000,,,,107900000.000,,,,,
DefinedBenefitPlanWeightedAverageAssetAllocations,,,,,1.000,,,,1.000,,,,1.000,,,,1.000,,,,,
DueFromRelatedParties,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
DueToRelatedPartiesCurrentAndNoncurrent,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
EquityMethodInvestments,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,7300000.000,600000.000,,,1200000.000,,,,3100000.000,,,,5400000.000,,,,8200000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseNextRollingTwelveMonths,,,,,,200000.000,,,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,200000.000,,,,2000000.000,,,,2700000.000,,,,2600000.000,,,,2000000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseRollingAfterYearFive,,,,,,200000.000,,,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearFour,,,,,,100000.000,,,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearThree,,,,,,100000.000,,,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearTwo,,,,,,200000.000,,,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,100000.000,,,,1200000.000,,,,2500000.000,,,,700000.000,,,,500000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,100000.000,,,,1400000.000,,,,1800000.000,,,,800000.000,,,,600000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,100000.000,,,,1800000.000,,,,2300000.000,,,,1700000.000,,,,600000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,200000.000,,,,1900000.000,,,,2600000.000,,,,2300000.000,,,,1500000.000,
FiniteLivedIntangibleAssetsGross,,,,,8200000.000,1400000.000,,,9500000.000,,,,15000000.000,,,,14400000.000,,,,13700000.000,
FiniteLivedIntangibleAssetsNet,,,,,900000.000,800000.000,,,8300000.000,,,,11900000.000,,,,9000000.000,,,,5500000.000,
Goodwill,428691000.000,428691000.000,428691000.000,428691000.000,428700000.000,428700000.000,428700000.000,431800000.000,435200000.000,434900000.000,434900000.000,440300000.000,442500000.000,442100000.000,442500000.000,442100000.000,442200000.000,442200000.000,442200000.000,442200000.000,442200000.000,442200000.000
GoodwillGross,,,,,450100000.000,,,,456600000.000,,,,463900000.000,,,,,,,,,
GoodwillImpairedAccumulatedImpairmentLoss,,,,,21400000.000,,,,21400000.000,,,,21400000.000,,,,,,,,,
IncomeTaxExaminationPenaltiesAndInterestAccrued,,,,,,3300000.000,5000000.000,6600000.000,,,,,,,,,,,,,,
IncomeTaxReceivable,,,,,3400000.000,,,,,,,,,,,,6300000.000,,,,4700000.000,
Investments,,,,,,,,,,,,,3026600000.000,2989300000.000,2731400000.000,2774700000.000,2808700000.000,2672900000.000,2710400000.000,2766100000.000,2792100000.000,2759200000.000
LettersOfCreditOutstandingAmount,,,,,400000.000,400000.000,400000.000,400000.000,400000.000,,,,0.000,,,,0.000,,,,0.000,
Liabilities,5207186000.000,5108479000.000,5285776000.000,5228664000.000,5312000000.000,5063700000.000,5224000000.000,5039500000.000,4863900000.000,4800900000.000,4926500000.000,4757400000.000,4824900000.000,4840700000.000,4713300000.000,4755600000.000,4728000000.000,4504300000.000,4512000000.000,4634600000.000,4805800000.000,4636800000.000
LiabilitiesAndStockholdersEquity,5081770000.000,5000319000.000,5175578000.000,5136178000.000,5150600000.000,4892000000.000,5075800000.000,4923200000.000,4786900000.000,4761400000.000,4784500000.000,4600200000.000,4642200000.000,4578900000.000,4464600000.000,4511400000.000,4505200000.000,4280000000.000,4290800000.000,4426100000.000,4597400000.000,4437500000.000
