,2012-03-31,2012-06-30,2012-09-29,2013-03-30,2013-06-29,2013-09-28,2013-12-28,2014-03-29,2014-09-27,2015-03-31,2015-06-30
AmortizationOfAcquisitionCosts,,,,,,607000.000,,,,,
AmortizationOfFinancingCosts,,,,,,,,1026000.000,1670000.000,1654000.000,1586000.000
AmortizationOfIntangibleAssets,,,,2100000.000,2400000.000,2284000.000,,3102000.000,1274000.000,2764000.000,3683000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,-23252000.000,,,,-26424000.000,,-17890000.000,
ComprehensiveIncomeNetOfTax,,,,,,,,-8107000.000,-87958000.000,-68636000.000,5483000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,,,,10000.000,-1704000.000,-9813000.000,-6873000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,-9903000.000,-5477000.000,-3272000.000,,-8097000.000,-89662000.000,-78413000.000,8222000.000
CostOfGoodsSold,,249825000.000,238123000.000,241216000.000,241148000.000,240779000.000,,347948000.000,417521000.000,355820000.000,352170000.000
DeferredIncomeTaxExpenseBenefit,,,,-28000.000,,,,1623000.000,,0.000,
DefinedBenefitPlanAmortizationOfGainsLosses,,,,,,,,100000.000,,,
DefinedBenefitPlanAmortizationOfTransitionObligationsAssets,,,,,,,,,,91000.000,89000.000
DefinedBenefitPlanRecognizedNetGainLossDueToSettlementsAndCurtailments1,,,,,,,,,,0.000,0.000
DefinedBenefitPlansEstimatedFutureEmployerContributionsInNextFiscalYear,,,,,,,,5000000.000,,3400000.000,
DepreciationDepletionAndAmortization,,,,16152000.000,17274000.000,18216000.000,,25028000.000,36773000.000,30255000.000,31770000.000
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,0.000,,,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,,,0.000,,,,,,,,
EffectOfExchangeRateOnCashAndCashEquivalents,,,,-534000.000,,,,-512000.000,,-5026000.000,
EffectiveIncomeTaxRateContinuingOperations,,0.087,0.657,-0.510,0.608,1.112,,1.387,,0.127,
ForeignCurrencyTransactionGainLossBeforeTax,,,,-400000.000,-1014000.000,-736000.000,,-1926000.000,1503000.000,936000.000,-599000.000
GainLossOnDispositionOfAssets,,,,-67000.000,,,,-114000.000,,431000.000,
GainLossOnSaleOfDerivatives,,,,0.000,,,,10756000.000,,-1844000.000,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,-903000.000,
GrossProfit,,46419000.000,51974000.000,45866000.000,50390000.000,48200000.000,,74636000.000,80492000.000,105418000.000,105524000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,-13253000.000,3947000.000,-4124000.000,-4918000.000,-3914000.000,,-4110000.000,-58288000.000,-35726000.000,-4251000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,-12094000.000,1354000.000,-6227000.000,-7906000.000,-8267000.000,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTax,,,0.000,,,,,,,,
IncomeTaxExpenseBenefit,,-1159000.000,2593000.000,2103000.000,2988000.000,4353000.000,,5700000.000,-1137000.000,4548000.000,3317000.000
IncomeTaxesPaid,,,,,,,,2344000.000,,2666000.000,
IncomeTaxesPaidNet,,,,3435000.000,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,-3534000.000,,,,-2799000.000,,-24212000.000,
IncreaseDecreaseInAccountsReceivable,,,,9884000.000,,,,20554000.000,,18073000.000,
IncreaseDecreaseInInventories,,,,3246000.000,,,,-388000.000,,-7566000.000,
IncreaseDecreaseInOtherCurrentAssets,,,,6364000.000,,,,6572000.000,,-3440000.000,
IncreaseDecreaseInOtherOperatingCapitalNet,,,,1883000.000,,,,-5759000.000,,-37991000.000,
InterestExpense,,12738000.000,12487000.000,12084000.000,12323000.000,13185000.000,,17906000.000,28782000.000,27633000.000,27011000.000
InterestPaidNet,,,,22300000.000,,,,27434000.000,,31725000.000,
MinorityInterestChangeInRedemptionValue,,,,,,,,,,-2784000.000,-178000.000
NetCashProvidedByUsedInFinancingActivities,,,,6352000.000,,,,2849000.000,,-1744000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,6352000.000,,,,2849000.000,,-1744000.000,
NetCashProvidedByUsedInInvestingActivities,,,,-14359000.000,,,,-14172000.000,,-10591000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,-14359000.000,,,,-14172000.000,,-10591000.000,
NetCashProvidedByUsedInOperatingActivities,,,,-14711000.000,,,,-14589000.000,,-529000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,,-14711000.000,,,,-14589000.000,,-529000.000,
NetIncomeLoss,,-12094000.000,1354000.000,,,,,-9794000.000,-55228000.000,-39958000.000,-8744000.000
NetIncomeLossAttributableToNoncontrollingInterest,,,,,,,,-16000.000,-1923000.000,-316000.000,1176000.000
NoncontrollingInterestIncreaseFromBusinessCombination,,,,,,,,,92990000.000,2784000.000,
OperatingIncomeLoss,,2645000.000,17433000.000,9380000.000,8305000.000,6973000.000,,8837000.000,2069000.000,35830000.000,32547000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,4823000.000,,,,,,,,,,
OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,,,,,,,,,,-28768000.000,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,-3772000.000,2400000.000,4932000.000,,1713000.000,-32511000.000,-38139000.000,15790000.000
OtherComprehensiveIncomeLossNetOfTax,,,,-3676000.000,2429000.000,4995000.000,,1713000.000,-32511000.000,-38139000.000,15790000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,,,,-96000.000,-29000.000,-63000.000,588000.000,0.000,0.000,0.000,0.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetTransitionAssetObligationBeforeTax,,,,,,,,,,91000.000,89000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetTransitionAssetObligationTax,,,,,,,,,,-1000.000,-1000.000
OtherComprehensiveIncomeReclassificationOfDefinedBenefitPlansNetGainLossRecognizedInNetPeriodicBenefitCostNetOfTax,,,,100000.000,100000.000,100000.000,,,,,
OtherCostAndExpenseOperating,,-159000.000,-235000.000,340000.000,964000.000,671000.000,,-1069000.000,-2266000.000,-1423000.000,189000.000
OtherNonoperatingIncomeExpense,,-3160000.000,-999000.000,-1420000.000,-900000.000,2298000.000,,4959000.000,-26588000.000,-43923000.000,3217000.000
OtherOperatingIncome,,,,100000.000,50000.000,65000.000,,857000.000,763000.000,487000.000,410000.000
PaymentsForRestructuring,,,,,,,,5385000.000,,-2062000.000,
PaymentsToAcquireIntangibleAssets,,,,53000.000,,,,57000.000,,113000.000,
PaymentsToAcquirePropertyPlantAndEquipment,,,,14317000.000,12183000.000,8999000.000,,14115000.000,20009000.000,11010000.000,18010000.000
ProceedsFromIssuanceOfLongTermDebt,,,,6666000.000,,,,3152000.000,,15000.000,
ProceedsFromIssuanceOfOtherLongTermDebt,,,,6666000.000,,,,3152000.000,,15000.000,
ProceedsFromSaleOfPropertyPlantAndEquipment,,,,11000.000,,,,0.000,,532000.000,
ProceedsFromShortTermDebt,,,,1446000.000,,,,7606000.000,,18974000.000,
ProfitLoss,-265000.000,,,-6227000.000,,,,-9810000.000,-57151000.000,-40274000.000,-7568000.000
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,,,,,,,,,,90000.000,88000.000
RepaymentsOfOtherLongTermDebt,,,,912000.000,,,,5960000.000,,11785000.000,
RepaymentsOfShortTermDebt,,,,848000.000,,,,1949000.000,,8948000.000,
RestructuringCharges,,,,188000.000,,,,2912000.000,,1008000.000,
RestructuringReserveAccrualAdjustment,,,,-57000.000,,,,-123000.000,,-215000.000,
RestructuringReserveSettledWithCash,,,,2535000.000,,,,,,,
SalesRevenueGoodsNet,,296244000.000,290097000.000,287082000.000,291538000.000,288979000.000,,422584000.000,498013000.000,461238000.000,457694000.000
SellingGeneralAndAdministrativeExpense,,35180000.000,33044000.000,34342000.000,39371000.000,33463000.000,,56019000.000,65796000.000,64989000.000,66175000.000
SeveranceCosts,,500000.000,800000.000,,,,,,,,
ShareBasedCompensation,,,,236000.000,,,,561000.000,,462000.000,
StockIssuedDuringPeriodValueNewIssues,,,,,,,,,750000.000,,
StockIssuedDuringPeriodValueShareBasedCompensation,204000.000,,,,,,,561000.000,,462000.000,
