,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,932000.000,766000.000,1111000.000,596000.000,1420000.000,1416000.000,911000.000,1460000.000,1348000.000,1097000.000,101000.000,818000.000,846000.000,900000.000,246000.000,1270000.000,1035000.000,1197000.000,2561000.000,2122000.000,1762000.000,1719000.000,5085000.000,852000.000
AccruedLiabilitiesCurrent,7314000.000,7562000.000,8451000.000,6967000.000,6937000.000,8130000.000,8094000.000,6577000.000,8185000.000,7882000.000,7955000.000,6111000.000,7439000.000,9307000.000,11508000.000,9938000.000,12392000.000,14514000.000,19034000.000,17126000.000,21017000.000,20754000.000,21097000.000,18403000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,34323000.000,,,,28332000.000,,,,28746000.000,,,,26861000.000,,,,25950000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-19000.000,-159000.000,-87000.000,-127000.000,-143000.000,19000.000,-2000.000,-44000.000,-44000.000,-9000.000,5000.000,-194000.000,-126000.000,-207000.000,-277000.000,-179000.000,-404000.000,-609000.000,-977000.000,-188000.000,-39000.000,-187000.000,-318000.000,-235000.000
AdditionalPaidInCapital,782933000.000,783882000.000,784811000.000,869479000.000,870895000.000,872383000.000,873981000.000,876678000.000,879983000.000,884355000.000,886101000.000,1024780000.000,1027881000.000,1031029000.000,1035205000.000,1312321000.000,1318742000.000,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,,,,,1333385000.000,1340579000.000,1347558000.000,1355768000.000,1363416000.000,1371432000.000,1381938000.000
Assets,127405000.000,149028000.000,138368000.000,210141000.000,202087000.000,193251000.000,195979000.000,183924000.000,174813000.000,165967000.000,154676000.000,279296000.000,269539000.000,257751000.000,243033000.000,527779000.000,511205000.000,492436000.000,474785000.000,459332000.000,429838000.000,399161000.000,365086000.000,289364000.000
AssetsCurrent,120038000.000,136126000.000,132476000.000,184974000.000,181258000.000,178018000.000,189264000.000,160395000.000,155853000.000,159218000.000,148462000.000,221735000.000,197575000.000,183868000.000,198203000.000,404953000.000,389416000.000,382785000.000,384074000.000,400984000.000,391966000.000,357891000.000,310442000.000,239451000.000
AvailableForSaleSecurities,,,,,150156000.000,138338000.000,109739000.000,144089000.000,122132000.000,122697000.000,100950000.000,165650000.000,222493000.000,217776000.000,200287000.000,315197000.000,366822000.000,412453000.000,387484000.000,315683000.000,328330000.000,283488000.000,267573000.000,209179000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,23000.000,21000.000,,,,,,,,,,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,149000.000,228000.000,,,,,,,,,,
AvailableForSaleSecuritiesAmortizedCost,,,,,150299000.000,138319000.000,,144133000.000,122176000.000,122706000.000,,165844000.000,222619000.000,217983000.000,,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,0.000,0.000,0.000,14000.000,7000.000,1000.000,22000.000,5000.000,36000.000,24000.000,3000.000,0.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,149000.000,228000.000,283000.000,220000.000,430000.000,668000.000,981000.000,298000.000,125000.000,209000.000,324000.000,244000.000
