,2011-07-31,2011-10-31,2012-01-31,2012-04-30,2012-06-30,2012-07-31,2012-10-31,2013-01-31,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31
AccountsPayable,116.000,2642.000,12700.000,,,,,,,,,,,,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,,,,36000.000,,,,,,,,,,,,,,,,47186.000,,,
AccountsPayableCurrent,,,,22610.000,,,,,,23395.000,23519.000,26248.000,28958.000,34489.000,26119.000,30385.000,30715.000,30526.000,30856.000,,40516.000,40846.000,41837.000
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,9000.000,9000.000,9000.000,9000.000,9000.000,9000.000,9000.000,9000.000,9000.000,9000.000,,,,
AccountsPayableTradeCurrent,,,,,,27160.000,27066.000,,,,,,,,,,,,,,,,
AccruedLiabilities,,,,570.000,,,,,,,,,,,,,,,,,,,
AdditionalPaidInCapital,33920.000,-37100.000,5258.000,35657.000,,101363.000,116161.000,,,207967.000,215217.000,224738.000,365370.000,411720.000,426705.000,451500.000,517425.000,552516.000,562641.000,624741.000,713229.000,731229.000,772444.000
Assets,7097.000,25679.000,22096.000,22299.000,,43664.000,40088.000,,,32351.000,12260.000,5085.000,107310.000,74024.000,35071.000,878.000,81170.000,145898.000,327301.000,356516.000,496366.000,411916.000,421805.000
AssetsCurrent,30.000,,22096.000,19749.000,,36579.000,33003.000,,,25266.000,5175.000,5085.000,107310.000,74024.000,35071.000,878.000,39565.000,2724.000,582.000,25609.000,18167.000,391.000,10280.000
AssetsNoncurrent,,,,,,,,,,7085.000,7085.000,,,,,,41605.000,143174.000,326719.000,330907.000,478199.000,411525.000,411525.000
BankOverdrafts,,,,,,,,,,,,,,,,,,5279.000,16489.000,,,,
Cash,30.000,15900.000,2531.000,,,1082.000,131.000,,,,,,,,,579.000,,,,,,,
CashAndCashEquivalentsAtCarryingValue,,,,483.000,,,,,,3603.000,300.000,,5011.000,5725.000,772.000,579.000,39266.000,2425.000,283.000,25310.000,17868.000,92.000,9981.000
CashEquivalentsAtCarryingValue,30.000,15900.000,2501.000,,,1082.000,131.000,,,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,,,,0.001,,,,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,,,18000.000,,,,,,,,,,,,,,,,,,,,
CommonStockSharesAuthorized,,,,300000000.000,,,,,,149000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,500000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000
CommonStockSharesIssued,,,,91265334.000,,,,,,92283334.000,93033334.000,93361667.000,129394917.000,134544917.000,136209917.000,138964917.000,146289917.000,150188917.000,151313917.000,158213917.000,168045917.000,170045917.000,174625386.000
CommonStockSharesOutstanding,,,,67343334.000,,,,,,92283334.000,93033334.000,93361667.000,129394917.000,134544917.000,136209917.000,138964917.000,146289917.000,150188917.000,151313917.000,158213917.000,168045917.000,170045917.000,174625386.000
CommonStockValue,4452.000,67100.000,67242.000,67343.000,,89887.000,90189.000,,,92283.000,93033.000,93362.000,129395.000,134545.000,136210.000,138965.000,146290.000,150189.000,151314.000,158214.000,168046.000,170046.000,174626.000
DeferredIncomeTaxAssetsNet,,,,,,,,,,,,,,,,,,,,249000.000,,,
DeferredTaxAssetsGross,,,,,,,,,,,,146716.000,,,,264000.000,,,,249000.000,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,,,,146716.000,,,,264000.000,,,,,,,
DeferredTaxAssetsNet,,,,,,,,,,,,0.000,,,,0.000,,,,0.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,,,350157.000,,,,262014.000,,,,595000.000,,,
DeferredTaxAssetsValuationAllowance,,,,,,,,,,,,146716.000,,,,264000.000,,,,249000.000,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,,,,-147131.000,,,,,,309044.000,328509.000,350157.000,425413.000,,,,,,,,,,
DueFromRelatedPartiesCurrent,,,,,,,,,,,,5085.000,,,,,,,,,,,
DueToAffiliateCurrent,,,,,,,,,,8750.000,,,,,,,,,,,,,
DueToRelatedPartiesCurrent,7748.000,,,,,,,,,,,,,,,,,,,,,,
FilmCosts,,,,,,7085.000,7085.000,,,,,,,,,,26605.000,128174.000,311719.000,315907.000,463199.000,396525.000,396525.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,,,,,,,,,,,,,,-120781.000,,,
FiniteLivedIntangibleAssetsNet,,,,,,,,,,,,,,,,,,,,195126.000,,,
IntangibleAssetsNetExcludingGoodwill,,,,,,,,,,7085.000,7085.000,,,,,,,,,315907.000,,,
InterestPayableCurrent,10435.000,,,,,,,,,,,,,,,,,,,,,,
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,,,,,,-7085.000,-7085.000,,,,,,,,,,,,,,,,
Liabilities,,,31700.000,66430.000,,27160.000,27066.000,,,41145.000,32519.000,37142.000,37958.000,43489.000,35119.000,39385.000,89715.000,144805.000,385045.000,168073.000,161645.000,62708.000,44392.000
LiabilitiesAndStockholdersEquity,7097.000,25679.000,22096.000,22299.000,,43664.000,40088.000,,,32351.000,12260.000,5085.000,107310.000,74024.000,35071.000,878.000,81170.000,145898.000,327301.000,356516.000,496366.000,411916.000,421805.000
LiabilitiesCurrent,281188.000,2642.000,12700.000,59180.000,,27160.000,27066.000,,,41145.000,32519.000,37142.000,37958.000,43489.000,35119.000,39385.000,39715.000,44805.000,71345.000,68073.000,61645.000,62708.000,44392.000
LiabilitiesNoncurrent,,,,,,,,,,,,,,,,,50000.000,100000.000,313700.000,100000.000,100000.000,,
LinesOfCreditCurrent,,,,,,,,,,,,,,,,,,,,20887.000,21129.000,21862.000,2555.000
LoansPayable,,,-19000.000,,,,,,,,,,,,,,,,,,,,
LongTermDebt,,,19000.000,7250.000,,,,,,,,,,,,,,,,,,,
LongTermDebtNoncurrent,,38000.000,,,,,,,,,,,,,,,,,,,,,
LongTermNotesAndLoans,,,262889.000,,,,,,,,,,,,,,,,,,,,
LongTermNotesPayable,,38000.000,,,,,,,,,,,,,,,,,60000.000,,,,
NotesPayableCurrent,,,,,,,,,,,,,,,,,,,15000.000,,,,
NotesPayableRelatedPartiesCurrent,262889.000,,,,,,,,,,,,,,,,,,,,,,
OperatingLossCarryforwards,,,,,,,,,,,,350157.000,,,,629000.000,,,,595000.000,,,
OtherAssetsNoncurrent,,,,,,,,,,,,,,,,,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000
PreferredStockParOrStatedValuePerShare,,,,0.001,,,,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,,,,1000000.000,,,,,,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000
PreferredStockSharesIssued,,,,0.000,,,,,,,,,,,,,,,,,,,
PreferredStockSharesOutstanding,,,,0.000,,,,,,,,,,,,,,,,,,,
PrepaidExpense,,,,,,35497.000,32872.000,,,,,,,,,,,,,,,,
PrepaidExpenseAndOtherAssets,,9779.000,19595.000,,,,,,,,,,,,,,,,,,,,
PrepaidExpenseCurrent,,,,,,,,,,21663.000,4875.000,,102299.000,68299.000,34299.000,299.000,299.000,299.000,299.000,299.000,299.000,299.000,299.000
PropertyPlantAndEquipmentNet,7067.000,,,,,,,,,,,,,,,,,,,,,,
RelatedPartyDebtNoncurrent,,,19000.000,,,,,,,,,,,,,,,,,,,,
RetainedEarningsAccumulatedDeficit,-312463.000,-44963.000,-100104.000,,,-174746.000,-193328.000,,,,,,,-515730.000,-562963.000,-628972.000,-672260.000,-701612.000,-771699.000,-594512.000,-546554.000,-552067.000,-569657.000
