,2011-06-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,450000.000,,,,230000.000,,,,,424000.000,,761000.000,,,,1111000.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,,,,,565000.000,140000.000,,,
BusinessCombinationAcquisitionRelatedCosts,,,,,,,,,,,,,,,,,,4040000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-11652000.000,,,,-7494000.000,,,,,-2643000.000,,-2633000.000,,,,-5784000.000,
CashDivestedFromDeconsolidation,,2284000.000,,,,0.000,,,,,,,,,,,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,-375000.000,,,,-367000.000,,,,,0.000,,,,,,,
CommonStockDividendsPerShareDeclared,0.030,0.030,0.030,0.030,0.030,0.030,,,,,0.050,,0.060,,,,0.060,
ComprehensiveIncomeNetOfTax,,,,30271000.000,,-1783000.000,3116000.000,802000.000,3400000.000,74000.000,1057000.000,1617000.000,228000.000,-1427000.000,-1881000.000,4873000.000,2083000.000,1696000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,45000.000,,587000.000,-43000.000,26000.000,26471000.000,32182000.000,17083000.000,28478000.000,16313000.000,-26491000.000,11983000.000,,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,1158000.000,,30316000.000,,-1196000.000,3073000.000,828000.000,29871000.000,32256000.000,18140000.000,30095000.000,16541000.000,-27918000.000,10102000.000,,,
CostOfRealEstateRevenue,6727000.000,7192000.000,7407000.000,7386000.000,7684000.000,7998000.000,9440000.000,8896000.000,,,,,,,,,11018000.000,10204000.000
CostsAndExpenses,23825000.000,22129000.000,18345000.000,19291000.000,23371000.000,16866000.000,14924000.000,14660000.000,30219000.000,56876000.000,28485000.000,30943000.000,36916000.000,71833000.000,32100000.000,-59817000.000,20586000.000,24325000.000
DebtInstrumentRedemptionPricePercentage,,,,,,,,,,,,,,,,,1.010,
DeferredIncomeTaxExpenseBenefit,,154000.000,,,,,,,,,,,,,,,,
DefinedBenefitPlanAmortizationOfGainsLosses,,,,-83000.000,,-100000.000,,,,,,,,,,,,
DefinedBenefitPlanExpectedReturnOnPlanAssets,,,,18000.000,,,,,,,,,,,,,,
DefinedBenefitPlanInterestCost,,,,80000.000,,,,,,,,,,,,,,
DefinedBenefitPlanNetPeriodicBenefitCost,,,,145000.000,,,,,,,,,,,,,,
DepreciationAmortizationAndAccretionNet,,3087000.000,,,,550000.000,,,,,494000.000,,475000.000,,,,524000.000,
DepreciationAndAmortization,3159000.000,2061000.000,535000.000,528000.000,529000.000,492000.000,416000.000,489000.000,413000.000,618000.000,451000.000,453000.000,457000.000,515000.000,504000.000,485000.000,504000.000,506000.000
DividendsCommonStockCash,,-569000.000,,,,1182000.000,,,,,988000.000,,1306000.000,,,,1144000.000,
EarningsPerShareBasic,-0.020,0.010,,1.530,,-0.070,0.040,0.070,0.170,0.040,0.050,0.070,0.010,-0.070,-0.050,0.390,0.150,-0.010
EarningsPerShareBasicAndDiluted,,,-0.120,,,,,,,,,,,,,,,
EarningsPerShareDiluted,-0.020,0.010,,1.440,,-0.070,0.030,0.070,0.160,0.030,0.040,0.070,0.010,-0.070,-0.050,0.390,0.150,-0.010
EntityWideRevenueMajorCustomerPercentage,,,,,,0.310,0.180,0.190,,,,,,,,,,
