,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,11434.000,,,,
AccountsPayableCurrent,75000.000,105000.000,135537.000,148500.000,154500.000,,,,,
AccruedLiabilitiesCurrent,,,,,,,,4815.000,2554.000,9555.000
AccruedLiabilitiesFairValueDisclosure,,,,,,,15108.000,,,
AdditionalPaidInCapital,-50.000,35788.000,35788.000,35788.000,35788.000,168387.000,168387.000,168387.000,168387.000,168387.000
Assets,105298.000,131448.000,11363.000,7095.000,5141.000,0.000,0.000,488.000,527.000,617.000
AssetsCurrent,105298.000,131448.000,11363.000,7095.000,5141.000,,,488.000,527.000,617.000
CashAndCashEquivalentsAtCarryingValue,105298.000,131448.000,11363.000,7095.000,5141.000,0.000,0.000,,,
CommonStockParOrStatedValuePerShare,,,,,,,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000
CommonStockSharesIssued,20050000.000,20412000.000,20412000.000,20412000.000,20412000.000,19412000.000,19412000.000,19412000.000,19412000.000,19412000.000
CommonStockSharesOutstanding,,,,,,,19412000.000,19412000.000,19412000.000,19412000.000
CommonStockValue,20050.000,20412.000,20412.000,20412.000,20412.000,19412.000,19412.000,19412.000,19412.000,19412.000
DeferredTaxAssetsGross,,56075.000,,,,,,,,
DeferredTaxAssetsNet,,0.000,,,,0.000,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,56075.000,,,,69732.000,,,,
DeferredTaxAssetsOther,,0.000,,,,,,,,
DeferredTaxAssetsValuationAllowance,,-56075.000,,,,-69732.000,,,,
DueToRelatedPartiesCurrent,,,,,,,,41907.000,53007.000,58762.000
DueToRelatedPartiesCurrentAndNoncurrent,,,,,,,22909.000,,,
IntangibleAssetsNetExcludingGoodwill,757022.000,,,,,,,,,
InterestPayableCurrentAndNoncurrent,2405.000,4032.000,,,,,,,,
Liabilities,,,,,,11434.000,38017.000,,,
LiabilitiesAndStockholdersEquity,105298.000,131448.000,11363.000,7095.000,5141.000,0.000,0.000,488.000,527.000,617.000
LiabilitiesCurrent,187405.000,219032.000,135537.000,148500.000,154500.000,,,46722.000,55561.000,68317.000
NotesPayable,112405.000,114032.000,0.000,0.000,0.000,0.000,,,,
NotesPayableRelatedPartiesClassifiedCurrent,110000.000,110000.000,,,,,,,,
OperatingLossCarryforwards,,143784.000,,,,-199233.000,,,,
PreferredStockParOrStatedValuePerShare,,,,,,,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,,,,,,,0.000,0.000,0.000,0.000
PreferredStockValue,,0.000,0.000,0.000,0.000,0.000,0.000,,,
RetainedEarningsAccumulatedDeficit,-102107.000,-143784.000,-180374.000,-197605.000,-205559.000,-199233.000,-225816.000,-234033.000,-242833.000,-255498.000
StockholdersEquity,-82107.000,-87584.000,-124174.000,-141405.000,-149359.000,-11434.000,-38017.000,-46234.000,-55034.000,-67699.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,,,-11434.000,-38017.000,,,
