,2016-12-31,2017-03-31
AccountsPayableCurrent,17571.000,3471.000
AdditionalPaidInCapital,92278.000,92278.000
AssetRetirementObligation,567.000,583.000
Assets,11703.000,26238.000
AssetsCurrent,453.000,14988.000
Cash,453.000,4296.000
CashAndCashEquivalentsAtCarryingValue,453.000,4296.000
CommonStockParOrStatedValuePerShare,0.000,0.000
CommonStockSharesAuthorized,65000000.000,65000000.000
CommonStockSharesIssued,17016428.000,17016428.000
CommonStockSharesOutstanding,17016428.000,17016428.000
CommonStockValue,1702.000,1702.000
DeferredTaxAssetsOperatingLossCarryforwards,70040.000,
DeferredTaxAssetsValuationAllowance,-70040.000,
DueFromRelatedPartiesCurrent,,445.000
InterestPayableCurrentAndNoncurrent,,283.000
Liabilities,35993.000,62753.000
LiabilitiesAndStockholdersEquity,11703.000,26238.000
LiabilitiesCurrent,35426.000,62170.000
NotesPayableCurrent,,56216.000
NotesPayableRelatedPartiesClassifiedCurrent,17855.000,2200.000
OilAndGasPropertyFullCostMethodNet,2924.000,2924.000
OilAndGasSalesPayableCurrentAndNoncurrent,8326.000,8326.000
PreferredStockParOrStatedValuePerShare,0.000,0.000
PreferredStockSharesAuthorized,10000000.000,10000000.000
PreferredStockSharesIssued,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000
PreferredStockValue,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,,10247.000
PrepaidExpenseCurrent,0.000,
RetainedEarningsAccumulatedDeficit,-118270.000,-130495.000
StockholdersEquity,-24290.000,-36515.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-24290.000,-36515.000
