,2014-06-30,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionExpense,,,0.000,,,,41753.000,,,,55819.000
AdjustmentForAmortization,,,,128000.000,,,,,,,
AdjustmentsToAdditionalPaidInCapitalDividendsInExcessOfRetainedEarnings,,,,,,,159236.000,,,,-202579.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,119202.000,,,,476917.000,,,,118788.000
AllocatedShareBasedCompensationExpense,,,126849.000,197134.000,172710.000,132099.000,489422.000,132379.000,143793.000,1112221.000,129347.000
AmortizationOfIntangibleAssets,215704.000,1185890.000,1066745.000,1096576.000,1024971.000,990295.000,1094205.000,1081802.000,989540.000,1416342.000,1400000.000
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,,,,,-0.140,-0.170,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,,-1442000.000,-1670000.000,,
BusinessAcquisitionsProFormaRevenue,,,,,,,,5280802.000,5341000.000,,
BusinessCombinationConsiderationTransferred1,,,17576000.000,,,,,,,,
BusinessCombinationConsiderationTransferredLiabilitiesIncurred,,,148000.000,,,,,,,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,-828762.000,-87054.000,-367479.000,-503072.000,-44753.000,-366344.000,-196882.000,-107516.000,-11188.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,137283.000,,,,-672460.000,,,,-2227030.000
ComprehensiveIncomeNetOfTax,-303201.000,-3390223.000,-1206699.000,-1219567.000,-1618238.000,-832891.000,-1964040.000,-1303035.000,-1493216.000,-4013543.000,-2750607.000
ConcentrationRiskPercentage1,,,0.040,,,,,,,,
CurrentIncomeTaxExpenseBenefit,,,,,,,,,,,6000.000
DepreciationAndAmortization,271078.000,1252188.000,1159515.000,1202381.000,1137263.000,1099451.000,1213510.000,1205147.000,1118282.000,1571096.000,1519545.000
DirectOperatingCosts,1111691.000,3671029.000,3546456.000,2913470.000,2812242.000,2357902.000,2301379.000,2320651.000,2670385.000,6124212.000,5222736.000
DividendsPreferredStock,,,,,,,159236.000,159236.000,231473.000,202580.000,202579.000
EarningsPerShareBasic,-0.060,-0.350,-0.120,-0.150,-0.130,,,,,,
EarningsPerShareBasicAndDiluted,,,,,,,,,,,-0.290
EarningsPerShareDiluted,-0.060,-0.350,-0.120,-0.150,-0.130,,,,,,
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,,,,,,,-30227.000
