,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AccountsPayableCurrent,107683000.000,110952000.000,135572000.000,146466000.000,138475000.000,142484000.000,157530000.000,147239000.000,146270000.000,168695000.000
AccountsReceivableNetCurrent,328983000.000,325876000.000,337212000.000,362479000.000,363350000.000,362710000.000,344421000.000,349877000.000,333997000.000,333495000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,123914000.000,,,
AdditionalPaidInCapital,689041000.000,689736000.000,690870000.000,691609000.000,692353000.000,693233000.000,695211000.000,696532000.000,697955000.000,699414000.000
AllowanceForDoubtfulAccountsReceivableCurrent,58419000.000,56155000.000,53934000.000,50858000.000,54154000.000,54106000.000,53017000.000,60447000.000,58539000.000,64909000.000
Assets,2181698000.000,2232590000.000,1500028000.000,1530493000.000,1530515000.000,1233538000.000,1172708000.000,1175336000.000,1149534000.000,1174022000.000
AssetsCurrent,495697000.000,538604000.000,451767000.000,478615000.000,475280000.000,461724000.000,460264000.000,463491000.000,447733000.000,462377000.000
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,,100000.000,100000.000,100000.000,,,
CapitalLeaseObligationsCurrent,,,,,,,195000.000,,,
CapitalLeaseObligationsNoncurrent,,,,,,,15000.000,,,
CapitalLeasesBalanceSheetAssetsByMajorClassNet,,,,,,,207000.000,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,215000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,15000.000,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,5000.000,,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,,210000.000,,,
CapitalLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,,200000.000,,,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,,,,6013000.000,,,
CashAndCashEquivalentsAtCarryingValue,27144000.000,57927000.000,29096000.000,23514000.000,24239000.000,15528000.000,27080000.000,15523000.000,15853000.000,18543000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000
CommonStockSharesIssued,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000
DebtInstrumentCarryingAmount,,,,,,,,,1087586000.000,1077281000.000
DeferredCompensationLiabilityCurrentAndNoncurrent,,,,,,,4700000.000,,,
DeferredCompensationPlanAssets,,,,,,,5400000.000,,,
DeferredCostsCurrent,3410000.000,3209000.000,3681000.000,3430000.000,3551000.000,3533000.000,3798000.000,3701000.000,3409000.000,3476000.000
DeferredFinanceCostsNet,47730000.000,47916000.000,44636000.000,41185000.000,37611000.000,33975000.000,30207000.000,26373000.000,15187000.000,13918000.000
DeferredIncomeTaxLiabilities,,,,,,,86931000.000,,,
DeferredRevenueCurrent,29748000.000,29589000.000,28649000.000,27336000.000,28589000.000,28511000.000,27785000.000,27246000.000,27153000.000,24626000.000
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,,,,60221000.000,,,
DeferredTaxAssetsGross,,,,,,,255530000.000,,,
DeferredTaxAssetsNet,,,,,,,17038000.000,,251900000.000,258800000.000
DeferredTaxAssetsNetCurrent,58847000.000,68764000.000,168000.000,,,,,,,
