,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,983000.000,1150000.000,1032000.000,547000.000,640000.000,870000.000,874000.000,918000.000,1119000.000,1109000.000,841000.000,912000.000,1341000.000,1061000.000,928000.000,1015000.000,874000.000,1013000.000,876000.000,757000.000,1231000.000,896000.000
AccountsPayableRelatedPartiesCurrent,552000.000,507000.000,369000.000,304000.000,472000.000,110000.000,335000.000,17000.000,183000.000,248000.000,65000.000,24000.000,,60000.000,,,7000.000,,,,250000.000,28000.000
AccountsReceivableNetCurrent,2094000.000,2508000.000,1845000.000,1518000.000,1754000.000,1390000.000,2041000.000,2046000.000,2323000.000,2157000.000,1493000.000,1626000.000,2051000.000,1548000.000,1025000.000,1047000.000,979000.000,1261000.000,1205000.000,1110000.000,1439000.000,1030000.000
AccountsReceivableRelatedPartiesCurrent,,,,,,,,,,,,,12000.000,,26000.000,36000.000,,68000.000,52000.000,,,
AccruedPayrollTaxesCurrent,,,,,,116000.000,,,,112000.000,,,,65000.000,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,1884000.000,,,,1892000.000,,,,1949000.000,,,,,,,2021000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-510000.000,-849000.000,-904000.000,-784000.000,-292000.000,-299000.000,-480000.000,-470000.000,-307000.000,-253000.000,-236000.000,-192000.000,-273000.000,-358000.000,-469000.000,-331000.000,-413000.000,-516000.000,-668000.000,-723000.000,-820000.000,-799000.000
AdditionalPaidInCapital,14293000.000,14295000.000,14358000.000,14385000.000,14456000.000,14476000.000,14513000.000,14511000.000,14541000.000,14582000.000,14565000.000,14594000.000,14645000.000,14739000.000,14786000.000,14876000.000,14920000.000,15009000.000,15052000.000,15094000.000,16537000.000,17736000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,,,,,,,32000.000,
AllowanceForDoubtfulAccountsReceivableCurrent,156000.000,156000.000,148000.000,146000.000,146000.000,146000.000,146000.000,146000.000,146000.000,146000.000,146000.000,64000.000,64000.000,0.000,,,,,,,,
