,2015-12-31,2016-12-31
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,91480.000,-138989.000
AdvertisingExpense,0.000,29580.000
AmortizationOfIntangibleAssets,,3456.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-320682.000,-91122.000
ComprehensiveIncomeNetOfTax,-82229.000,-196193.000
DepreciationDepletionAndAmortization,3889.000,9665.000
DirectOperatingCosts,1861930.000,1971407.000
EarningsPerShareBasic,0.005,-0.012
EarningsPerShareBasicAndDiluted,0.005,-0.012
EarningsPerShareDiluted,0.005,-0.012
EffectOfExchangeRateOnCashAndCashEquivalents,-10361.000,-6787.000
EffectiveIncomeTaxRateContinuingOperations,0.340,0.340
EmployeeBenefitsAndShareBasedCompensation,41190.000,39039.000
FeesAndCommissions,,-16365.000
GainLossOnDispositionOfAssets1,,1785.000
GeneralAndAdministrativeExpense,559524.000,797027.000
GrossProfit,756057.000,806936.000
HealthCareOrganizationAllowanceForDoubtfulAccountsPercentageOfAccountsReceivable,0.580,0.830
IncomeLossAttributableToNoncontrollingInterest,-22000.000,-50915.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,81729.000,-164363.000
IncomeLossIncludingPortionAttributableToNoncontrollingInterest,-22000.000,-50915.000
IncomeTaxExpenseBenefit,32576.000,1102.000
IncreaseDecreaseInAccountsAndNotesReceivable,-26425.000,69226.000
IncreaseDecreaseInAccountsPayable,-195506.000,346644.000
IncreaseDecreaseInAccountsReceivable,-133694.000,649580.000
IncreaseDecreaseInAccruedLiabilities,21032.000,40750.000
IncreaseDecreaseInCustomerAdvances,54872.000,-13836.000
IncreaseDecreaseInDeferredRevenueAndCustomerAdvancesAndDeposits,9642.000,
IncreaseDecreaseInIncomeTaxesPayableNetOfIncomeTaxesReceivable,4932.000,-4895.000
IncreaseDecreaseInInventories,149407.000,-47707.000
IncreaseDecreaseInOtherAccountsPayable,39357.000,145649.000
IncreaseDecreaseInOtherReceivables,-142550.000,-12414.000
IncreaseDecreaseInPrepaidExpense,,18861.000
InterestExpense,11478.000,
InterestIncomeOperating,176.000,518.000
InterestPaid,11478.000,
LeaseAndRentalExpense,34168.000,70845.000
NetCashProvidedByUsedInFinancingActivities,-458806.000,267713.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-458806.000,267713.000
NetCashProvidedByUsedInInvestingActivities,-2508.000,-54381.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-2508.000,-54381.000
NetCashProvidedByUsedInOperatingActivities,140633.000,-304454.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,140633.000,-304454.000
NetIncomeLoss,49153.000,-165465.000
OperatingExpenses,723354.000,972157.000
OperatingIncomeLoss,32703.000,-165221.000
OperatingLeasesRentExpenseMinimumRentals,44277.000,70845.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,-131382.000,-35728.000
OtherExpenses,1350.000,1445.000
OtherIncome,61678.000,1785.000
OtherNonoperatingIncomeExpense,49026.000,858.000
PaymentsForFederalHomeLoanBankAdvances,251831.000,
PaymentsToAcquireIntangibleAssets,1548.000,
PaymentsToAcquirePropertyPlantAndEquipment,960.000,42037.000
PaymentsToAcquireTradingSecuritiesHeldforinvestment,,15053.000
ProceedsFromIssuanceOfCommonStock,,22521.000
ProceedsFromRelatedPartyDebt,-206975.000,101466.000
ProceedsFromSaleOfPropertyPlantAndEquipment,,2709.000
ProvisionForLoanLossesExpensed,,143726.000
RecapitalizationCosts,100210.000,
Revenues,2617987.000,2778343.000
SalesRevenueNet,2556309.000,2776558.000
SellingAndMarketingExpense,1613.000,725.000
SellingExpense,163830.000,175130.000
SellingGeneralAndAdministrativeExpense,2276.000,5484.000
StockIssuedDuringPeriodValueOther,,67826.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,-7480.000,-17311.000
WeightedAverageNumberOfDilutedSharesOutstanding,10000000.000,13632495.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,10000000.000,13632495.000
WeightedAverageNumberOfSharesOutstandingBasic,10000000.000,13632495.000
