,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccruedLiabilitiesAndOtherLiabilities,,,,,,,,,,,,,3557000.000,3074000.000,3782000.000,4236000.000,6372000.000,5584000.000,5634000.000,4589000.000,5202000.000,4079000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,3995000.000,,,,3113000.000,,,,2761000.000,,,,2999000.000,,,,3012000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,293000.000,571000.000,578000.000,449000.000,318000.000,300000.000,172000.000,96000.000,80000.000,59000.000,153000.000,83000.000,165000.000,222000.000,104000.000,125000.000,-2000.000,89000.000,94000.000,54000.000,-103000.000,-107000.000
AdditionalPaidInCapital,14460000.000,10824000.000,10844000.000,9559000.000,8895000.000,10115000.000,10117000.000,21785000.000,35704000.000,35715000.000,35740000.000,35740000.000,44669000.000,44669000.000,44669000.000,44669000.000,44669000.000,44672000.000,44682000.000,44692000.000,45819000.000,45933000.000
AdvancePaymentsByBorrowersForTaxesAndInsurance,584000.000,813000.000,335000.000,1085000.000,711000.000,332000.000,552000.000,1034000.000,776000.000,379000.000,814000.000,1305000.000,1081000.000,660000.000,1037000.000,1502000.000,663000.000,297000.000,663000.000,1065000.000,828000.000,501000.000
AdvancesFromFederalHomeLoanBanks,87000000.000,83000000.000,83000000.000,83000000.000,79500000.000,79500000.000,79500000.000,87500000.000,79500000.000,79500000.000,79500000.000,79500000.000,86000000.000,84500000.000,77500000.000,77500000.000,72000000.000,72000000.000,70000000.000,70000000.000,85000000.000,101000000.000
Assets,422237000.000,418474000.000,408860000.000,384280000.000,373693000.000,363113000.000,345199000.000,345671000.000,332481000.000,335079000.000,334684000.000,337993000.000,350863000.000,354039000.000,359219000.000,403907000.000,402912000.000,387280000.000,408393000.000,413373000.000,429083000.000,454135000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,17379000.000,16510000.000,15864000.000,15143000.000,14271000.000,13742000.000,14691000.000,14892000.000,,,
AvailableForSaleSecurities,8612000.000,18979000.000,18027000.000,14584000.000,13378000.000,12180000.000,11117000.000,10148000.000,9397000.000,19366000.000,18814000.000,17862000.000,17075000.000,16486000.000,15647000.000,14796000.000,14140000.000,15209000.000,15453000.000,14336000.000,13202000.000,12554000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,-483000.000,-565000.000,622000.000,504000.000,525000.000,398000.000,518000.000,561000.000,493000.000,220000.000,214000.000
