,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,,,,440000.000,,382000.000,305000.000,334000.000,284000.000
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,5369000.000,5367000.000,6796000.000,,10569000.000
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,5080000.000,,,,9363000.000,
AccountsPayableCurrent,1115000.000,814000.000,1534000.000,2106000.000,1774000.000,980000.000,1618000.000,3623000.000,2527000.000
AccountsPayableOtherCurrent,52000.000,,,,,,,,
AccruedLiabilitiesCurrent,1079000.000,1754000.000,3315000.000,5080000.000,5369000.000,5367000.000,6796000.000,9363000.000,10569000.000
AccruedLiabilitiesCurrentAndNoncurrent,1079000.000,1754000.000,3315000.000,2412000.000,,,,3120000.000,3452000.000
AccruedSalariesCurrent,,,,,465000.000,896000.000,1338000.000,,1504000.000
AccruedSalariesCurrentAndNoncurrent,0.000,0.000,721000.000,1332000.000,,,,1568000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,2527000.000,,,,4748000.000,5530000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-120702000.000,-204000.000,-204000.000,-302000.000,-56000.000,96000.000,78000.000,17000.000,10000.000
AdditionalPaidInCapitalCommonStock,310848000.000,313234000.000,315736000.000,318591000.000,321768000.000,325246000.000,328582000.000,332068000.000,400538000.000
Assets,188272000.000,180237000.000,172108000.000,160406000.000,163514000.000,149930000.000,142704000.000,132037000.000,188759000.000
AssetsCurrent,185011000.000,121939000.000,115321000.000,96890000.000,110901000.000,108179000.000,107587000.000,105610000.000,150297000.000
AvailableForSaleSecurities,,70919000.000,70762000.000,80124000.000,90018000.000,87024000.000,80404000.000,70632000.000,60626000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,2000.000,22000.000,2000.000,69000.000,136000.000,109000.000,50000.000,47000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,206000.000,226000.000,302000.000,125000.000,40000.000,31000.000,33000.000,37000.000
AvailableForSaleSecuritiesAmortizedCost,,71123000.000,70966000.000,80424000.000,90074000.000,86928000.000,80326000.000,70615000.000,60616000.000
CapitalLeaseObligationsCurrent,,,,13000.000,15000.000,18000.000,19000.000,21000.000,23000.000
CapitalLeaseObligationsNoncurrent,,,,118000.000,132000.000,140000.000,136000.000,141000.000,135000.000
CapitalLeasesFutureMinimumPaymentsDue,,,,235000.000,,,,273000.000,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,42000.000,,,,59000.000,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,42000.000,,,,37000.000,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,42000.000,,,,59000.000,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,42000.000,,,,59000.000,
