,2011-06-30,2011-09-30
CostOfGoodsSold,66809.000,76353.000
CostOfServices,4844008.000,5149730.000
EarningsPerShareBasic,0.020,0.000
EarningsPerShareDiluted,0.020,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,492369.000,245937.000
IncomeLossFromEquityMethodInvestments,-512030.000,-424141.000
IncomeTaxExpenseBenefit,333000.000,290000.000
InterestExpense,13348.000,12413.000
NetIncomeLoss,159369.000,-44063.000
OtherIncome,10962.000,36667.000
Revenues,10319567.000,11193189.000
SalesRevenueGoodsNet,142464.000,168272.000
SalesRevenueNet,10308605.000,11156522.000
SalesRevenueServicesNet,10177103.000,11024917.000
SellingGeneralAndAdministrativeExpense,4401965.000,5321282.000
WeightedAverageNumberOfDilutedSharesOutstanding,9816209.000,9605183.000
WeightedAverageNumberOfSharesOutstandingBasic,9580005.000,9605183.000
