,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccruedIncomeTaxes,12563000.000,0.000,0.000,0.000,10447000.000,,,,,
AccruedLiabilitiesAndOtherLiabilities,37853000.000,35372000.000,40526000.000,37626000.000,36172000.000,35143000.000,51576000.000,52812000.000,53310000.000,44189000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,36617000.000,,,,30756000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-3042000.000,2111000.000,-1734000.000,2318000.000,-5289000.000,4709000.000,9031000.000,5534000.000,-7776000.000,-6678000.000
AdditionalPaidInCapital,1260592000.000,1260844000.000,1261102000.000,1201387000.000,1202436000.000,1203184000.000,1311510000.000,1312347000.000,1313982000.000,1315934000.000
AdvancesFromFederalHomeLoanBanks,575000000.000,475000000.000,590000000.000,581000000.000,,,,,,
AllowanceForCreditLossesChangeInMethodOfCalculatingImpairment,2100000.000,2700000.000,3000000.000,3600000.000,4300000.000,7900000.000,10000000.000,9300000.000,7900000.000,7200000.000
Assets,9641261000.000,9781645000.000,9764159000.000,9798654000.000,9957215000.000,9942295000.000,11453222000.000,11531180000.000,11422617000.000,11356841000.000
AssetsHeldForSaleNotPartOfDisposalGroup,,,,,,,7974000.000,,8067000.000,5258000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,278664000.000,353201000.000,381740000.000,332243000.000,332155000.000,307432000.000,315323000.000,287530000.000,300673000.000,298809000.000
AvailableForSaleSecurities,1263983000.000,1402508000.000,1410475000.000,1327327000.000,1317605000.000,1328685000.000,1361164000.000,1317386000.000,1371558000.000,1350893000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,4518000.000,8546000.000,5825000.000,8483000.000,2342000.000,10650000.000,15998000.000,11027000.000,2251000.000,2093000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,9409000.000,5125000.000,8605000.000,4729000.000,10857000.000,3039000.000,1416000.000,2086000.000,14778000.000,12849000.000
AvailableForSaleSecuritiesAmortizedCost,1268874000.000,1399087000.000,1413255000.000,1323573000.000,1326120000.000,1321074000.000,1346582000.000,1308445000.000,1384085000.000,1361649000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,9409000.000,4469000.000,6828000.000,4480000.000,8268000.000,2990000.000,1387000.000,1916000.000,8546000.000,5505000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,9409000.000,5125000.000,8605000.000,4729000.000,10857000.000,3039000.000,1416000.000,2086000.000,14778000.000,12849000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,656580000.000,562994000.000,736889000.000,475646000.000,937384000.000,334880000.000,203768000.000,330456000.000,1037283000.000,951019000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,0.000,656000.000,1777000.000,249000.000,2589000.000,49000.000,29000.000,170000.000,6232000.000,7344000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,68000.000,83704000.000,228945000.000,63588000.000,413106000.000,29372000.000,4494000.000,45461000.000,383912000.000,674737000.000
