,2011-12-31,2012-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-174000.000,-424000.000
AdvertisingExpense,,124000.000
AllowanceForLoanAndLeaseLossesProvisionForLossGross,,324000.000
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,,61000.000
AllowanceForLoanAndLeaseLossesWriteOffs,,676000.000
AmortizationOfIntangibleAssets,14000.000,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,166000.000
AvailableForSaleSecuritiesGrossRealizedGains,,166000.000
BankOwnedLifeInsuranceIncome,341000.000,302000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-616000.000,7851000.000
CommonStockDividendsPerShareDeclared,0.750,0.980
ComprehensiveIncomeNetOfTax,4082000.000,4575000.000
CurrentFederalTaxExpenseBenefit,,1311000.000
DeferredFederalIncomeTaxExpenseBenefit,,-151000.000
DeferredIncomeTaxExpenseBenefit,-222000.000,151000.000
DefinedBenefitPlanContributionsByEmployer,,197000.000
DepreciationNonproduction,432000.000,539000.000
DividendsCommonStockCash,1054000.000,1382000.000
EarningsPerShareBasic,2.950,3.220
EffectiveIncomeTaxRateContinuingOperations,,0.204
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.340
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseLifeInsurance,,-0.016
EffectiveIncomeTaxRateReconciliationTaxExemptIncome,,-0.120
FederalDepositInsuranceCorporationPremiumExpense,352000.000,
FederalIncomeTaxExpenseBenefitContinuingOperations,,1160000.000
FeesAndCommissionsDepositorAccounts,776000.000,783000.000
FeesAndCommissionsFiduciaryAndTrustActivities,525000.000,498000.000
FeesAndCommissionsOther,641000.000,568000.000
GainLossOnSaleOfSecuritiesNet,12000.000,166000.000
GainsLossesOnSalesOfInvestmentRealEstate,6000.000,36000.000
GainsLossesOnSalesOfOtherRealEstate,6000.000,36000.000
ImpairedFinancingReceivableAverageRecordedInvestment,,7391000.000
ImpairedFinancingReceivableInterestIncomeAccrualMethod,,351000.000
ImpairmentOfInvestments,,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,5241000.000,5692000.000
IncomeTaxExpenseBenefit,1095000.000,1160000.000
IncomeTaxesPaid,1389000.000,1039000.000
IncreaseDecreaseInDeposits,12700000.000,34579000.000
IncreaseDecreaseInOtherOperatingAssets,-478000.000,521000.000
IncreaseDecreaseInOtherOperatingLiabilities,217000.000,148000.000
IncreaseDecreaseOfRestrictedInvestments,-420000.000,-327000.000
InterestAndDividendIncomeOperating,18391000.000,18021000.000
InterestAndFeeIncomeLoansAndLeases,14740000.000,14472000.000
InterestExpense,5814000.000,5475000.000
InterestExpenseDeposits,4982000.000,4637000.000
InterestExpenseLongTermDebtAndCapitalSecurities,793000.000,801000.000
InterestExpenseShortTermBorrowings,39000.000,37000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,11595000.000,12222000.000
InterestIncomeExpenseNet,12577000.000,12546000.000
InterestIncomeSecuritiesTaxExempt,1383000.000,1568000.000
InterestIncomeSecuritiesTaxable,2237000.000,1940000.000
InterestPaid,5845000.000,5515000.000
LaborAndRelatedExpense,4998000.000,5443000.000
LoansAndLeasesReceivableRelatedPartiesAdditions,,576000.000
LoansAndLeasesReceivableRelatedPartiesCollections,,347000.000
NetCashProvidedByUsedInFinancingActivities,9429000.000,28099000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,9429000.000,28099000.000
NetCashProvidedByUsedInInvestingActivities,-15907000.000,-25341000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-15907000.000,-25341000.000
NetCashProvidedByUsedInOperatingActivities,5862000.000,5093000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,5862000.000,5093000.000
NetIncomeLoss,4146000.000,4532000.000
NetRealizedOrUnrealizedGainLossOnTradingSecurities,12000.000,166000.000
NoninterestExpense,9417000.000,9889000.000
NoninterestIncome,3063000.000,3359000.000
NoninterestIncomeOtherOperatingIncome,762000.000,1006000.000
OccupancyNet,1097000.000,1230000.000
OfficersCompensation,353000.000,380000.000
OperatingLeasesRentExpenseNet,,29000.000
OperatingLeasesRentExpenseSubleaseRentals1,,78000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeReclassificationAdjustmentsNetOfTax,,153000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeTax,,66000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesTax,,-23000.000
OtherComprehensiveIncomeLossNetOfTax,,43000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,43000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeBeforeTax,,-166000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,,-110000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,,232000.000
