,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccruedInvestmentIncomeReceivable,35801000.000,38636000.000,34705000.000,38981000.000,35784000.000,39173000.000,34747000.000,37387000.000,34121000.000,37027000.000,33795000.000,36720000.000,34160000.000,37033000.000,33078000.000,36927000.000,34213000.000,35775000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,48559000.000,,,,50193000.000,,,,51784000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,24702000.000,45014000.000,30086000.000,30636000.000,42916000.000,61154000.000,54094000.000,63866000.000,22475000.000,15616000.000,14170000.000,29771000.000,45637000.000,37205000.000,23040000.000,35973000.000,7181000.000,5554000.000
AdditionalPaidInCapitalCommonStock,41093000.000,41097000.000,41101000.000,41106000.000,41106000.000,40960000.000,40969000.000,40973000.000,40977000.000,40985000.000,40989000.000,40994000.000,40998000.000,41003000.000,41007000.000,41016000.000,41021000.000,41025000.000
AllowanceForLoanAndLeaseLossesRealEstate,,,,,2517000.000,2442000.000,3300000.000,3400000.000,3700000.000,3400000.000,3300000.000,3100000.000,3000000.000,2300000.000,,,,
Assets,4392200000.000,4378042000.000,4398242000.000,4456898000.000,4464364000.000,4530168000.000,4525745000.000,4548407000.000,4508722000.000,4519914000.000,4514666000.000,4541681000.000,4597286000.000,4568582000.000,4571867000.000,4602431000.000,4538327000.000,4503057000.000
AssetsHeldByInsuranceRegulators,,,,,,,12700000.000,,,,12500000.000,,,,12200000.000,,,
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,2485692000.000,,,,,,,,,,,,,,2562742000.000,2559819000.000
AvailableForSaleEquitySecuritiesAmortizedCostBasis,,,34951000.000,,37184000.000,37453000.000,18195000.000,,,,34961000.000,,,,23576000.000,,,
AvailableForSaleSecurities,,,,,,,,,,,,2713665000.000,2786763000.000,2776642000.000,2751612000.000,2790857000.000,2728626000.000,2722201000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,,156937000.000,158805000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,,,14580000.000,19909000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,2616274000.000,2638436000.000,2538661000.000,2529651000.000,2518815000.000,2526930000.000,2528579000.000,2554745000.000,2596405000.000,2604311000.000,2576992000.000,2589968000.000,2586269000.000,2583305000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,,,,,5435000.000,8219000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,,,,,14580000.000,19909000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,229236000.000,145588000.000,130659000.000,174941000.000,499440000.000,533394000.000,635806000.000,447213000.000,319239000.000,378227000.000,297325000.000,222431000.000,491767000.000,451473000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,,,,,,9145000.000,11690000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,84352000.000,25726000.000,63736000.000,112237000.000,451632000.000,479040000.000,558852000.000,371092000.000,54736000.000,145189000.000,99760000.000,129800000.000,405013000.000,352311000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,144884000.000,119862000.000,66923000.000,62704000.000,47808000.000,54354000.000,76954000.000,76121000.000,264503000.000,233038000.000,197565000.000,92631000.000,86754000.000,99162000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,1035701000.000,1037386000.000,972886000.000,988226000.000,961114000.000,934693000.000,963141000.000,1010012000.000,1030927000.000,1043438000.000,1045557000.000,1096531000.000,1136128000.000,1142609000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,1151964000.000,1165940000.000,1086082000.000,1089591000.000,1005146000.000,966874000.000,982923000.000,1043420000.000,1077725000.000,1081193000.000,1087891000.000,1157090000.000,1168557000.000,1171345000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,619948000.000,633896000.000,667743000.000,674725000.000,686129000.000,730399000.000,734129000.000,717249000.000,739389000.000,744106000.000,694809000.000,722917000.000,701709000.000,737969000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,665859000.000,693388000.000,735257000.000,745208000.000,747826000.000,799132000.000,802809000.000,786875000.000,815907000.000,813075000.000,757397000.000,789080000.000,759769000.000,794247000.000
