,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,,,,,,,,1733358.000,1831101.000,1881620.000,2024457.000,,,,,
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,1881620.000,2024456.000,,,,,
AccountsPayableCurrent,405799.000,409379.000,421790.000,427744.000,424313.000,370263.000,363253.000,367476.000,382796.000,393613.000,163021.000,172581.000,221847.000,172775.000,131020.000,151828.000,167604.000,185153.000,158658.000,144698.000,224152.000,259634.000,270516.000,299123.000
AccountsPayableRelatedPartiesCurrent,,,261334.000,250138.000,896753.000,849814.000,532839.000,533264.000,586996.000,688188.000,693813.000,674288.000,661369.000,668915.000,664068.000,661233.000,627809.000,15144.000,12560.000,11957.000,4226.000,,,
AccountsReceivableNet,,,41144.000,65586.000,43402.000,89133.000,27735.000,54945.000,83903.000,86463.000,40066.000,107359.000,38433.000,28368.000,60014.000,76856.000,173101.000,278869.000,187677.000,213938.000,206688.000,159006.000,85455.000,170622.000
AccountsReceivableNetCurrent,2753.000,21285.000,,,,,,,,,,,,,,,,,,,,,,
AccruedLiabilitiesAndOtherLiabilities,,,,,387.000,1872.000,4016.000,,,,,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,1087442.000,1168602.000,1257764.000,1197318.000,746410.000,873974.000,914552.000,1017104.000,1117792.000,1181100.000,1285994.000,1352588.000,1394765.000,1507208.000,1565139.000,1733358.000,1831101.000,1881620.000,2024457.000,2048598.000,2069136.000,2187393.000,2346521.000,2492507.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,60600.000,64200.000,,,,,
AccruedPayrollTaxesCurrent,,,,182681.000,,226262.000,227060.000,246072.000,,,215442.000,,,,110419.000,,,84000.000,84000.000,85000.000,86000.000,86000.000,87000.000,87000.000
AccruedSalariesCurrent,,,,,,,,,,,,,,,,1073279.000,1155214.000,1237098.000,1312594.000,1359625.000,1359977.000,1401806.000,1476917.000,1545724.000
AccruedSalariesCurrentAndNoncurrent,,,,,,,,,,,,,,,981908.000,,,,,,,,,
AccruedSalesCommissionCurrent,,,,,,,,,,,,,,,,60590.000,60590.000,60590.000,60590.000,60590.000,60590.000,79934.000,79934.000,79934.000
AccruedSalesCommissionCurrentAndNoncurrent,,,,,,,,,,,,,,,60590.000,,,,,,,,,
AccumulatedAmortizationDeferredFinanceCosts,,,,,,,,,,,,,,-1556.000,,-4668.000,-6224.000,8382.000,11745.000,15107.000,18470.000,26901.000,26901.000,26901.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,-2468.000,-2543.000,-2618.000,-2693.000,-2768.000,-2771.000,-2771.000,-2771.000,-2771.000,10892.000,,-2771.000,2771.000,2771.000,2771.000,2771.000,2771.000,2771.000,2771.000,2771.000
AdditionalPaidInCapital,12218343.000,12309694.000,12309694.000,12329884.000,12802543.000,12958422.000,13337703.000,13319357.000,13314358.000,13339658.000,13451565.000,14859866.000,13928302.000,13958802.000,14054779.000,14442768.000,14738615.000,16086954.000,16180586.000,16426865.000,16976074.000,17176087.000,17687405.000,18102862.000
AllowanceForDoubtfulAccountsReceivable,,,,,94262.000,94262.000,99215.000,0.000,99215.000,99215.000,137215.000,137215.000,137215.000,137215.000,38000.000,38000.000,38000.000,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,,,137215.000,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableNoncurrent,,,,,,,,,,,,,,,,,,38000.000,38000.000,38000.000,38000.000,38000.000,38000.000,120000.000
Assets,34312.000,45147.000,69376.000,79877.000,210271.000,95436.000,38180.000,66105.000,88372.000,92725.000,67072.000,193080.000,194181.000,72785.000,84963.000,123797.000,257684.000,372717.000,587919.000,411066.000,357160.000,289025.000,252580.000,312594.000
AssetsCurrent,33610.000,44520.000,68623.000,79399.000,209868.000,95108.000,37927.000,65927.000,88269.000,92625.000,63918.000,191746.000,180502.000,60325.000,74831.000,115917.000,251360.000,354098.000,565181.000,384024.000,310554.000,261418.000,226413.000,298342.000
BankOverdrafts,423.000,514.000,,782.000,,,,,,,,,,,,,,,,,,,,
Cash,,,7248.000,233.000,157164.000,521.000,2951.000,8030.000,1215.000,5201.000,23469.000,81537.000,132069.000,19394.000,13158.000,38295.000,78259.000,61947.000,330015.000,102140.000,36388.000,27261.000,58449.000,40951.000
CashAndCashEquivalentsAtCarryingValue,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,
CashEquivalentsAtCarryingValue,,,,,157164.000,521.000,2951.000,8030.000,1215.000,5201.000,23469.000,81537.000,132069.000,19394.000,13158.000,38295.000,78259.000,61947.000,330015.000,102140.000,,,,
