,2016-06-30,2016-09-30,2017-03-31
AmortizationOfAboveAndBelowMarketLeases,,114000.000,171000.000
AmortizationOfFinancingCosts,,,2800000.000
AmortizationOfFinancingCostsAndDiscounts,,2700000.000,2806000.000
BusinessCombinationAcquisitionRelatedCosts,,9500000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,7806000.000
CommonStockDividendsPerShareDeclared,,,0.388
ComprehensiveIncomeNetOfTax,,,11198000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,34860000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,46058000.000
CostsAndExpenses,71710000.000,85707000.000,91877000.000
CurrentStateAndLocalTaxExpenseBenefit,,915000.000,
DeferredStateAndLocalIncomeTaxExpenseBenefit,,0.000,
Depreciation,53123000.000,54260000.000,61684000.000
DerivativeInstrumentsGainLossRecognizedInIncomeIneffectivePortionAndAmountExcludedFromEffectivenessTestingNet,,,0.000
Dividends,,,94109000.000
EffectiveIncomeTaxRateContinuingOperations,,0.021,0.026
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,
EffectiveIncomeTaxRateReconciliationTaxContingenciesStateAndLocal,,0.021,
EffectiveIncomeTaxRateReconciliationTaxExemptIncome,,0.350,
GeneralAndAdministrativeExpense,4388000.000,2701000.000,2680000.000
ImpairmentOfLongLivedAssetsHeldForUse,0.000,0.000,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,43586000.000,
IncomeLossFromEquityMethodInvestments,,,0.000
IncomeLossIncludingPortionAttributableToNoncontrollingInterest,,,47930000.000
IncomeTaxExaminationPenaltiesAndInterestExpense,0.000,0.000,
IncomeTaxExpenseBenefit,,915000.000,1238000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,-5249000.000
IncreaseDecreaseInDueFromRelatedParties,,,-4891000.000
IncreaseDecreaseInDueToAffiliates,,,650000.000
IncreaseDecreaseInInterestPayableNet,,,881000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,704000.000
InterestAndOtherIncome,,,678000.000
InterestExpense,29475000.000,42839000.000,44636000.000
InterestPaid,,,40949000.000
NetCashProvidedByUsedInFinancingActivities,,,-111385000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-111385000.000
NetCashProvidedByUsedInInvestingActivities,,,0.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,0.000
NetCashProvidedByUsedInOperatingActivities,,,119191000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,119191000.000
NetIncomeLossAttributableToNoncontrollingInterest,2693000.000,32080000.000,35344000.000
NonoperatingIncomeExpense,,,-44092000.000
OciBeforeReclassificationsNetOfTaxAttributableToParent,,,2052000.000
OperatingIncomeLoss,39193000.000,86792000.000,92022000.000
OperatingLeasesIncomeStatementLeaseRevenue,101253000.000,154809000.000,163177000.000
OtherComprehensiveIncomeLossNetOfTax,,,-634000.000
OtherNonoperatingIncomeExpense,72000.000,367000.000,-134000.000
PaymentsOfDividendsCommonStock,,,94109000.000
PaymentsOfFinancingCosts,,,526000.000
ProceedsFromContributionsFromParent,,,0.000
ProfitLoss,9646000.000,42671000.000,46692000.000
RealEstateInsurance,559000.000,0.000,0.000
RealEstateRevenueNet,110903000.000,172499000.000,183899000.000
RealEstateTaxExpense,13305000.000,17690000.000,20487000.000
ReclassificationFromAociCurrentPeriodNetOfTaxAttributableToParent,,,2686000.000
RecognitionOfDeferredRevenue,,,235000.000
ShareBasedCompensation,,,188000.000
StockGrantedDuringPeriodValueSharebasedCompensation,,,188000.000
StockholdersEquityOther,,,401000.000
StraightLineRent,,,677000.000
TenantReimbursements,9650000.000,17690000.000,20722000.000
WeightedAverageNumberOfDilutedSharesOutstanding,,,57784240.000
WeightedAverageNumberOfSharesOutstandingBasic,,,57506195.000
