,2011-08-31,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30
AccountsPayableCurrent,1215713.000,1348840.000,1355818.000,924430.000,917833.000,1008945.000,1998897.000,1246141.000,1482191.000,1401157.000,1971530.000,2274765.000,1961335.000,2020961.000
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,1050.000,,,,,,7600.000,,,
AccountsReceivableNetCurrent,3646297.000,4560094.000,4078158.000,3488379.000,3735991.000,4496155.000,3916320.000,3413367.000,3442083.000,4447414.000,5347752.000,3967871.000,4095952.000,4826180.000
AccountsReceivableRelatedParties,,,,,6600.000,1900.000,,2200.000,2600.000,700.000,550.000,,,
AccruedSalariesCurrent,579245.000,449453.000,653276.000,485147.000,340991.000,530181.000,1184739.000,512289.000,403089.000,618077.000,776567.000,702378.000,571799.000,677230.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,9716619.000,9908127.000,10712613.000,10942464.000,11045401.000,11240189.000,11496791.000,11720183.000,11922121.000,12151763.000
AdditionalPaidInCapital,,,,,,,7559442.000,,,,9892973.000,,,
AdditionalPaidInCapitalCommonStock,8357590.000,8459850.000,8712743.000,8491418.000,7304921.000,7399788.000,7559442.000,7722171.000,7910130.000,8076794.000,9892973.000,10625920.000,10208537.000,9120300.000
AllowanceForDoubtfulAccountsReceivableCurrent,464572.000,557721.000,488448.000,570841.000,612757.000,709548.000,507806.000,634146.000,615242.000,694463.000,543683.000,587056.000,663185.000,702994.000
AllowanceForNotesAndLoansReceivableCurrent,,,,,,65453.000,10382.000,10382.000,10382.000,32882.000,33047.000,33926.000,28826.000,5962.000
AllowanceForNotesAndLoansReceivableNoncurrent,25000.000,74900.000,95703.000,102453.000,102453.000,37000.000,37400.000,37400.000,59900.000,37400.000,24200.000,24200.000,29300.000,41300.000
Assets,21921376.000,22171254.000,24162970.000,23676591.000,22437544.000,20779651.000,23833945.000,23470714.000,23816640.000,24242200.000,37465539.000,39598796.000,38651192.000,37870449.000
AssetsCurrent,13582273.000,13264823.000,14099367.000,13700742.000,13140351.000,13492799.000,14543933.000,14261878.000,14475025.000,14373484.000,16991743.000,19311285.000,19435429.000,19098234.000
AssetsHeldForSaleAtCarryingValue,,,,,,2893549.000,,,,,,,,
AssetsNoncurrent,1625011.000,1554739.000,1547959.000,1523797.000,1476095.000,1492661.000,2512869.000,2580146.000,2599393.000,2617658.000,11985598.000,11953317.000,12147110.000,11918327.000
BuildingsAndImprovementsGross,,,,,4742905.000,4764005.000,4764005.000,4777476.000,4777476.000,,,,,
BusinessAcquisitionCostOfAcquiredEntityCashPaid,,,,,,,31913.000,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityOtherNoncashConsideration,,,,,,,320000.000,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,,,,351913.000,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquired,,,,,,,1763110.000,,,,,,,
BusinessAcquisitionPurchasePriceAllocationLiabilitiesAssumed,,,,,,,746585.000,,,,,,,
BusinessAcquisitionPurchasePriceAllocationNoncontrollingInterest,,,,,,,664612.000,,,,,,,
CashAndCashEquivalentsAtCarryingValue,4065000.000,3151497.000,4125444.000,5051215.000,3762812.000,3535782.000,5321696.000,5372448.000,4138645.000,3407316.000,5859729.000,9794973.000,8396786.000,7860305.000
CashUninsuredAmount,,,,,,,4500000.000,,,,5000000.000,,,
CertificatesOfDepositAtCarryingValue,,,,,,,108000.000,,,,108000.000,,,
CommitmentsAndContingencies,,,,,,,0.000,0.000,,,0.000,0.000,0.000,
CommonStockParOrStatedValuePerShare,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
