,2017-03-31
AdjustmentsToAdditionalPaidInCapitalIncreaseInCarryingAmountOfRedeemablePreferredStock,1983000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,1942000.000
AllocatedShareBasedCompensationExpense,1942000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,19894000.000
CapitalExpendituresIncurredButNotYetPaid,356000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,110280000.000
ComprehensiveIncomeNetOfTax,-5726000.000
CostOfRevenue,4826000.000
DepreciationAndAmortization,566000.000
EarningsPerShareBasicAndDiluted,-0.220
EffectOfExchangeRateOnCashAndCashEquivalents,-25000.000
EffectiveIncomeTaxRateContinuingOperations,0.027
GainsLossesOnSalesOfAssets,-30000.000
GeneralAndAdministrativeExpense,7683000.000
GrossProfit,23719000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-5517000.000
IncomeTaxExpenseBenefit,150000.000
IncreaseDecreaseInAccountsPayable,-525000.000
IncreaseDecreaseInAccountsReceivable,-11175000.000
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,977000.000
IncreaseDecreaseInDeferredRevenue,-118000.000
IncreaseDecreaseInEmployeeRelatedLiabilities,-3506000.000
IncreaseDecreaseInOtherOperatingLiabilities,159000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,1220000.000
NetCashProvidedByUsedInFinancingActivities,117185000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,117185000.000
NetCashProvidedByUsedInInvestingActivities,-11903000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-11903000.000
NetCashProvidedByUsedInOperatingActivities,5023000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,5023000.000
NetIncomeLoss,-5667000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-7650000.000
NoncashOrPartNoncashAcquisitionValueOfLiabilitiesAssumed1,1660000.000
OperatingExpenses,29333000.000
OperatingIncomeLoss,-5614000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,-48000.000
OtherComprehensiveIncomeLossNetOfTax,-59000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,-11000.000
OtherNonoperatingIncomeExpense,97000.000
PaymentsOfStockIssuanceCosts,797000.000
PaymentsToAcquireAvailableForSaleSecurities,16035000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,3884000.000
PaymentsToAcquirePropertyPlantAndEquipment,508000.000
ProceedsFromIssuanceInitialPublicOffering,117180000.000
ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,8524000.000
ProceedsFromStockOptionsExercised,884000.000
ProvisionForOtherCreditLosses,350000.000
RepaymentsOfLongTermCapitalLeaseObligations,82000.000
ResearchAndDevelopmentExpense,6022000.000
Revenues,28545000.000
SalesRevenueNet,28545000.000
SellingAndMarketingExpense,15628000.000
ShareBasedCompensation,1942000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,180000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,447000.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,1.270
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,4.640
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,13.840
StockIssuedDuringPeriodSharesStockOptionsExercised,693000.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,101165000.000
StockIssuedDuringPeriodValueNewIssues,114106000.000
StockIssuedDuringPeriodValueStockOptionsExercised,884000.000
TemporaryEquityAccretionToRedemptionValueAdjustment,1983000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,35126000.000
