,2011-12-31,2012-12-31,2013-12-31
AdjustmentsToAdditionalPaidInCapitalIncreaseInCarryingAmountOfRedeemablePreferredStock,,21057.000,20942.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,834.000,,
AllocatedShareBasedCompensationExpense,,0.000,0.000
AmortizationOfFinancingCosts,6949.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,3000000.000,3000000.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,170766.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,37329.000,-119315.000,97430.000
ComprehensiveIncomeNetOfTax,-2913581.000,,-625675.000
ConversionOfStockAmountConverted1,640874.000,,
DebtConversionConvertedInstrumentAmount1,,5827588.000,
DebtConversionOriginalDebtAmount1,7172412.000,16000000.000,16000000.000
DebtInstrumentConvertibleInterestExpense,,0.000,
DebtRelatedCommitmentFeesAndDebtIssuanceCosts,,25000.000,25000.000
DepreciationDepletionAndAmortization,40751.000,1289.000,1186.000
EarningsPerShareBasic,-0.100,,
EarningsPerShareDiluted,-0.100,,
EffectiveIncomeTaxRateReconciliationTaxSettlements,,0.350,0.350
GainLossOnDispositionOfAssets,-3391.000,,
GeneralAndAdministrativeExpense,2032946.000,1665605.000,1419792.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,-0.060,-0.030
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,-6240000.000,-6731000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,-576000.000,-321000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,-251000.000,985000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-889742.000,68169.000,-1222660.000
IncreaseDecreaseInDeferredCharges,,64514.000,-3687.000
IncreaseDecreaseInDeferredRevenue,,201577.000,-73730.000
IncreaseDecreaseInInterestPayableNet,1829516.000,432835.000,5630.000
IncreaseDecreaseInOtherCurrentLiabilities,,17676.000,-14805.000
IncreaseDecreaseInOtherNoncurrentLiabilities,,33750.000,10000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-9108.000,-2245.000,966.000
IncreaseInCarryingAmountOfRedeemablePreferredStock,,21057.000,20942.000
InterestExpense,1838484.000,434551.000,
InterestIncomeExpenseNet,,,-454662.000
InvestmentIncomeInterestAndDividend,689.000,341.000,819.000
LeaseAndRentalExpense,,71500.000,25800.000
LongTermPurchaseCommitmentAmount,,,8750.000
MarketableSecuritiesRealizedGainLoss,,,-263154.000
MarketableSecuritiesUnrealizedGainLossExcludingOtherThanTemporaryImpairments,,,315854.000
NetCashProvidedByUsedInFinancingActivities,2220744.000,833134.000,900000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,2220744.000,833134.000,900000.000
NetCashProvidedByUsedInInvestingActivities,301388.000,,884359.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,301388.000,,884359.000
NetCashProvidedByUsedInOperatingActivities,-2484803.000,-952449.000,-1686929.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-2484803.000,-952449.000,-1686929.000
NetIncomeLoss,-2882214.000,-1645476.000,-941529.000
NetIncomeLossAvailableToCommonStockholdersBasic,-2882214.000,-1645476.000,-941529.000
OperatingExpenses,1565070.000,1742891.000,1038453.000
OperatingIncomeLoss,-1565070.000,-1212171.000,-564723.000
OperatingLeasesRentExpenseSubleaseRentals1,,0.000,
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeReclassificationAdjustmentsNetOfTax,,,52700.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,,,-263154.000
OtherComprehensiveIncomeLossTaxPortionAttributableToParent1,,1923313.000,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,-31367.000,-277837.000,315854.000
OtherNonoperatingIncomeExpense,43814.000,905.000,340191.000
PaymentsForRepurchaseOfCommonStock,18256.000,1866.000,
PaymentsToAcquirePropertyPlantAndEquipment,2373.000,,
ProceedsFromLicenseFeesReceived,,66050.000,
ProceedsFromRelatedPartyDebt,2240000.000,510000.000,725000.000
ProceedsFromSaleAndMaturityOfMarketableSecurities,,,884359.000
ProceedsFromSaleOfPropertyPlantAndEquipment,3430.000,,
RepaymentsOfNotesPayable,1000.000,,
ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,93319.000,50750.000,
Revenues,,530720.000,473730.000
SalesRevenueNet,,530720.000,473730.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,,625500.000,8500.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,,1.750,5.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,,,0.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,7172412.000,5827588.000,
StockRepurchasedDuringPeriodValue,11084.000,,
WeightedAverageNumberOfDilutedSharesOutstanding,29626072.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,30635720.000,30635720.000
WeightedAverageNumberOfSharesOutstandingBasic,29626072.000,,
