,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,147885000.000,151178000.000,175170000.000,164316000.000,141766000.000,190214000.000,220737000.000,224988000.000
AccountsReceivableNetCurrent,233836000.000,274679000.000,291242000.000,272931000.000,243119000.000,304425000.000,282347000.000,311156000.000
AccountsReceivableRelatedPartiesCurrent,,,,,,,8500000.000,
AccruedLiabilitiesCurrent,49216000.000,81094000.000,63464000.000,63002000.000,63976000.000,65576000.000,95954000.000,68034000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,179916000.000,184956000.000,184304000.000,186831000.000,187946000.000,197919000.000,198900000.000,194967000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,-10000.000,-40000.000,-44000.000,,,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,-327000.000,2651000.000,1786000.000,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,1289000.000,1198000.000,1102000.000,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,-8781000.000,-16388000.000,-19493000.000,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-10407000.000,-14975000.000,-18853000.000,-15521000.000,-26872000.000,-24175000.000,-36482000.000,-31213000.000
AdditionalPaidInCapital,,,790464000.000,,,,,
AdditionalPaidInCapitalCommonStock,782692000.000,786264000.000,,795413000.000,801114000.000,804359000.000,806589000.000,812159000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,9400000.000,
Assets,1537399000.000,1611674000.000,1663045000.000,1610097000.000,1531584000.000,1579223000.000,1529143000.000,1537840000.000
AssetsCurrent,897651000.000,981022000.000,978184000.000,924311000.000,843948000.000,772601000.000,777534000.000,747495000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,0.000,0.000,,,,,
AvailableForSaleSecurities,6209000.000,,5089000.000,,,15272000.000,17991000.000,16142000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,0.000,,,,,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,80000.000,,,,,
AvailableForSaleSecuritiesAmortizedCost,,,5169000.000,,,,,
BillingsInExcessOfCost,168946000.000,200932000.000,229390000.000,213098000.000,216188000.000,169188000.000,210642000.000,158344000.000
BuildingsAndImprovementsGross,,,,,,,114322000.000,120346000.000
CashAndCashEquivalentsAtCarryingValue,307562000.000,334150000.000,365192000.000,286817000.000,251002000.000,65068000.000,95887000.000,46270000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,,0.010,0.010,0.010,
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,,200000000.000,200000000.000,200000000.000,
CommonStockSharesIssued,53719878.000,53690776.000,52480630.000,,50354014.000,50354014.000,48687814.000,
CommonStockValue,537000.000,537000.000,540000.000,509000.000,545000.000,544000.000,544000.000,547000.000
ConstructionInProgressGross,,,,,,,22378000.000,15641000.000
ContractReceivableDueAfterOneYear,,,,,,,4583000.000,
ContractReceivableDueOneToTwoYears,,,,,,,3185000.000,
ContractReceivableRetainage,,,30235000.000,,,,23426000.000,
ContractReceivableRetainageDueAfterOneYear,,,5329000.000,,,,,
ContractReceivableRetainageDueOneToTwoYears,,,0.000,,,,,
ContractReceivableRetainageDueOneYearOrLess,,,24906000.000,,,,18843000.000,
ContractReceivableRetainageDueThreeToFourYears,,,1200000.000,,,,,
ContractReceivableRetainageDueTwoToThreeYears,,,3900000.000,,,,850000.000,
CostsInExcessOfBillingsOnUncompletedContractsOrProgramsExpectedToBeCollectedWithinOneYear,125160000.000,113431000.000,128174000.000,158045000.000,137326000.000,168647000.000,166010000.000,161149000.000
DebtCurrent,3222000.000,3140000.000,,3074000.000,3010000.000,44703000.000,,
DebtInstrumentInterestRateEffectivePercentage,,,,,,0.039,0.041,0.034
DeferredIncomeTaxLiabilities,,,29105000.000,,,,30003000.000,
DeferredTaxAssetsDeferredIncome,,,,,,,10318000.000,
DeferredTaxAssetsEquityMethodInvestments,,,14100000.000,,,,10742000.000,
DeferredTaxAssetsGross,,,213954000.000,,,,224996000.000,
DeferredTaxAssetsInventory,,,,,,,2445000.000,
DeferredTaxAssetsLiabilitiesNet,,,174772000.000,,,,154509000.000,
DeferredTaxAssetsNet,,,203877000.000,,,,184512000.000,
DeferredTaxAssetsNetCurrent,36568000.000,39900000.000,0.000,,,,,
DeferredTaxAssetsNetNoncurrent,123576000.000,130149000.000,190656000.000,187707000.000,189273000.000,185525000.000,163388000.000,155848000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,13544000.000,,,,33187000.000,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,14409000.000,,,,9400000.000,
DeferredTaxAssetsOperatingLossCarryforwardsForeign,,,,,,,23800000.000,
DeferredTaxAssetsOther,,,9206000.000,,,,8589000.000,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,1587000.000,
DeferredTaxAssetsTaxCreditCarryforwardsForeign,,,2378000.000,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsCompensatedAbsences,,,4482000.000,,,,4792000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPensions,,,107748000.000,,,,105426000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,14255000.000,,,,8334000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsLegalSettlements,,,,,,,2110000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsSelfInsurance,,,14280000.000,,,,6596000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsWarrantyReserves,,,12589000.000,,,,11628000.000,
DeferredTaxAssetsValuationAllowance,,,,,13100000.000,13100000.000,,
DeferredTaxLiabilitiesDeferredExpense,,,,,,,3601000.000,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsGoodwill,,,1167000.000,,,,1125000.000,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,13158000.000,,,,21892000.000,
DeferredTaxLiabilitiesOther,,,1317000.000,,,,2885000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,3379000.000,,,,0.000,
DeferredTaxLiabilitiesUndistributedForeignEarnings,,,1000000.000,,,,500000.000,
DeferredTaxLiabilityNotRecognizedAmountOfUnrecognizedDeferredTaxLiabilityUndistributedEarningsOfForeignSubsidiaries,,,59700000.000,,,,33600000.000,
DefinedBenefitPensionPlanLiabilitiesNoncurrent,246366000.000,243532000.000,282133000.000,279089000.000,299741000.000,293621000.000,288437000.000,
DefinedBenefitPlanAssumptionsUsedCalculatingBenefitObligationDiscountRate,,,,,0.039,0.039,,
DefinedBenefitPlanFairValueOfPlanAssets,,,923030000.000,,,,,
DefinedBenefitPlanPensionPlansWithAccumulatedBenefitObligationsInExcessOfPlanAssetsAggregateFairValueOfPlanAssets,,,,,,,0.000,
DisposalGroupIncludingDiscontinuedOperationAssetsNoncurrent,,0.000,0.000,,,,,
EmployeeRelatedLiabilitiesCurrent,41627000.000,44783000.000,51476000.000,40241000.000,52083000.000,46908000.000,35497000.000,40355000.000
EquityMethodInvestmentDifferenceBetweenCarryingAmountAndUnderlyingEquity,,,-300000.000,,,,218000.000,
EquityMethodInvestmentSummarizedFinancialInformationAssets,,,614694000.000,,,,462535000.000,
EquityMethodInvestmentSummarizedFinancialInformationCurrentAssets,,,446283000.000,,,,335577000.000,
EquityMethodInvestmentSummarizedFinancialInformationCurrentLiabilities,,,314390000.000,,,,231150000.000,
EquityMethodInvestmentSummarizedFinancialInformationEquity,,,159955000.000,,,,190848000.000,
EquityMethodInvestmentSummarizedFinancialInformationLiabilitiesAndEquity,,,614694000.000,,,,462535000.000,
EquityMethodInvestmentSummarizedFinancialInformationNoncurrentAssets,,,168411000.000,,,,126958000.000,
EquityMethodInvestmentSummarizedFinancialInformationNoncurrentLiabilities,,,140349000.000,,,,40537000.000,
EquityMethodInvestmentUnderlyingEquityInNetAssets,,,-542000.000,,,,7898000.000,
EquityMethodInvestments,,,,,,,16440000.000,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,33568000.000,,,45472000.000,53491000.000,-59503000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,,,21883000.000,26088000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,5944000.000,,,,14834000.000,11888000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,4176000.000,,,,6971000.000,6932000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,5195000.000,,,,7293000.000,8470000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,5549000.000,,,,8545000.000,8787000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,5822000.000,,,,10208000.000,10035000.000
FiniteLivedIntangibleAssetsGross,,,70107000.000,,,126192000.000,123225000.000,143574000.000
FiniteLivedIntangibleAssetsNet,,,36539000.000,,,80720000.000,69734000.000,84071000.000
FreshStartAdjustmentIncreaseDecreaseGoodwill,,,,,,,2539000.000,
Goodwill,202398000.000,201870000.000,201069000.000,201750000.000,200730000.000,271302000.000,267395000.000,283714000.000
GuaranteeObligationsCurrentCarryingValue,,,,,,,527900000.000,520300000.000
IndefiniteLivedIntangibleAssetsExcludingGoodwill,,,1305000.000,,,1305000.000,1305000.000,1305000.000
IndefiniteLivedTrademarks,,,,,,1305000.000,1305000.000,1305000.000
IntangibleAssetsNetExcludingGoodwill,40915000.000,38479000.000,37844000.000,36734000.000,35030000.000,82025000.000,71039000.000,85376000.000
IntangibleAssetsNetIncludingGoodwill,,,,,,82025000.000,71039000.000,85376000.000
InventoryFinishedGoods,,,14410000.000,,,,,
InventoryFinishedGoodsNetOfReserves,19052000.000,17450000.000,,18528000.000,19792000.000,,17374000.000,15770000.000
InventoryLIFOReserve,,,7700000.000,,,,7000000.000,
InventoryNet,97113000.000,96358000.000,90119000.000,91026000.000,93587000.000,99453000.000,85807000.000,89330000.000
InventoryRawMaterialsAndSupplies,,,68684000.000,,,,,
InventoryRawMaterialsNetOfReserves,69680000.000,69894000.000,,67318000.000,64119000.000,,61630000.000,66981000.000
InventoryWorkInProcess,,,7025000.000,,,,,
InventoryWorkInProcessNetOfReserves,8381000.000,9014000.000,,5180000.000,9676000.000,,6803000.000,6579000.000
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,100804000.000,86785000.000,92196000.000,92804000.000,113670000.000,113435000.000,98682000.000,101634000.000
Land,,,,,,,6348000.000,8633000.000
LettersOfCreditOutstandingAmount,11000000.000,,,,,248400000.000,255200000.000,296700000.000
Liabilities,763457000.000,835111000.000,914618000.000,879119000.000,885889000.000,936808000.000,968192000.000,973745000.000
LiabilitiesAndStockholdersEquity,1537399000.000,1611674000.000,1663045000.000,1610097000.000,1531584000.000,1579223000.000,1529143000.000,1537840000.000
LiabilitiesCurrent,447891000.000,519770000.000,561352000.000,525963000.000,519768000.000,561553000.000,617538000.000,547212000.000
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,,0.000,0.000,,,,,
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,,0.000,0.000,,,,,
LinesOfCreditCurrent,,,,,,,24041000.000,102647000.000
LongTermInvestments,1111000.000,1055000.000,1093000.000,,,,,
MachineryAndEquipmentGross,,,,,,,189489000.000,197363000.000
MinorityInterest,1120000.000,940000.000,719000.000,790000.000,641000.000,8610000.000,8802000.000,8993000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,5443000.000,,,,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,1158000.000,,,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,1968000.000,,,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,3128000.000,,,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,4394000.000,,,,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,337000.000,,,,,
OperatingLeasesFutureMinimumPaymentsReceivableCurrent,,,,,,,5224000.000,
OperatingLeasesFutureMinimumPaymentsReceivableThereafter,,,,,,,35000.000,
OtherAssetsCurrent,16391000.000,22124000.000,17552000.000,28090000.000,36709000.000,39384000.000,45957000.000,46269000.000
OtherAssetsNoncurrent,26695000.000,27040000.000,16286000.000,18311000.000,13816000.000,15308000.000,17468000.000,16757000.000
OtherLiabilitiesNoncurrent,40097000.000,42862000.000,43365000.000,45658000.000,37959000.000,53287000.000,49395000.000,40579000.000
OtherPostretirementDefinedBenefitPlanLiabilitiesNoncurrent,29103000.000,28947000.000,27768000.000,28409000.000,28421000.000,28347000.000,12822000.000,295954000.000
OtherReceivables,40385000.000,59337000.000,44765000.000,50160000.000,48075000.000,66750000.000,73756000.000,68361000.000
PercentageOfLIFOInventory,,,0.200,,,,0.180,
PreferredStockParOrStatedValuePerShare,0.010,0.010,0.010,,,,,
PreferredStockSharesAuthorized,20000000.000,20000000.000,20000000.000,,,,,
PreferredStockSharesIssued,0.000,0.000,0.000,,,,,
PreferredStockValue,,0.000,0.000,,,,,
ProductWarrantyAccrual,,,,42232000.000,42745000.000,44964000.000,40467000.000,42844000.000
ProductWarrantyAccrualClassifiedCurrent,36995000.000,38643000.000,39847000.000,42232000.000,42745000.000,44964000.000,40467000.000,42844000.000
PropertyPlantAndEquipmentGross,324165000.000,330230000.000,330021000.000,335311000.000,323063000.000,336946000.000,332537000.000,341983000.000
PropertyPlantAndEquipmentNet,144249000.000,145274000.000,145717000.000,148480000.000,135117000.000,139027000.000,133637000.000,147016000.000
RatioOfIndebtednessToNetCapital1,,,,,,,,2.400
RestrictedCashAndCashEquivalents,35538000.000,40293000.000,37144000.000,,34130000.000,28874000.000,27770000.000,24960000.000
RestructuringReserve,2183000.000,499000.000,740000.000,160000.000,11984000.000,3354000.000,2253000.000,697000.000
RetainedEarningsAccumulatedDeficit,0.000,6169000.000,965000.000,11479000.000,-52018000.000,-43124000.000,-114684000.000,-121729000.000
RetainedEarningsUndistributedEarningsFromEquityMethodInvestees,,,63400000.000,,,,59600000.000,
SelfInsuranceReserve,,,24100000.000,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,,,,,,,8300000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,,,,,,,3300000.000,
ShortTermDebtWeightedAverageInterestRate,,,0.051,,,,,
ShortTermInvestments,5098000.000,750000.000,3996000.000,,,,,
StockholdersEquity,772822000.000,775623000.000,747708000.000,730188000.000,645054000.000,633805000.000,552149000.000,555102000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,773942000.000,776563000.000,748427000.000,730978000.000,645695000.000,642415000.000,560951000.000,564095000.000
TaxCreditCarryforwardValuationAllowance,,,,,,,12400000.000,
TreasuryStockShares,,126409.000,1376226.000,,3905654.000,3905654.000,5592885000.000,
TreasuryStockValue,,2372000.000,25408000.000,-61692000.000,77715000.000,103799000.000,103818000.000,104662000.000
UnapprovedChangeOrdersAmount,10100000.000,2300000.000,2300000.000,,3500000.000,,,
UndistributedEarningsOfForeignSubsidiaries,,,,,,,278700000.000,
UnrecognizedTaxBenefits,2400000.000,1600000.000,1141000.000,,,,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,,300000.000,,,,100000.000,
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,,,,,,,800000.000,
ValuationAllowancesAndReservesBalance,,,,,,,17600000.000,
