,2013-01-31,2013-04-30,2013-07-31,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,3940.000,9800.000,525.000,,,,,,,,,,,,,
AccountsPayableCurrent,,,,48456.000,47580.000,72449.000,42824.000,56579.000,56579.000,206303.000,206303.000,294868.000,342110.000,397591.000,407913.000,419859.000
AccountsPayableInterestBearingInterestRate,,,,,,,,0.050,,,,,,,,
AccountsPayableOtherCurrentAndNoncurrent,,,,,,6269.000,,,,,,,,,,
AccruedLiabilitiesCurrent,,,,,,,,2501.000,4508.000,6688.000,8413.000,12222.000,17022.000,20742.000,28770.000,34763.000
AccruedProfessionalFeesCurrent,,,,,,66180.000,,,,,,,,,,
AccruedProfessionalFeesCurrentAndNoncurrent,,,,48456.000,47580.000,,,,,,,,,,,
AdditionalPaidInCapital,14700.000,14700.000,46380.000,2565327.000,2839274.000,3589199.000,4046916.000,4046916.000,4069191.000,4069826.000,4069826.000,4075275.000,4075275.000,4166177.000,4175170.000,4401221.000
Assets,8175.000,5915.000,8858.000,92450.000,791133.000,631689.000,243272.000,7132.000,3469.000,16774.000,15563.000,15413.000,5359.000,2938.000,9299.000,9485.000
AssetsCurrent,8175.000,5915.000,8858.000,,551133.000,391689.000,3272.000,7132.000,3469.000,16774.000,15563.000,15413.000,5359.000,2938.000,9299.000,9485.000
AssetsNoncurrent,,,,,240000.000,240000.000,,,,,,,,,,
Cash,8175.000,5915.000,8858.000,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,8175.000,5915.000,8858.000,2450.000,64467.000,30023.000,3272.000,7132.000,3469.000,16774.000,15563.000,15413.000,5359.000,2738.000,9299.000,9485.000
CashEquivalentsAtCarryingValue,,,,,0.000,30023.000,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,,,,,49431439.000,50181443.000,50411443.000,50411443.000,50411443.000,50411443.000,50411443.000,50411443.000,50411443.000,51411443.000,51411443.000,51411443.000
CommonStockSharesOutstanding,3000000.000,3000000.000,6200000.000,74900043.000,49431439.000,50181443.000,50411443.000,50411443.000,50411443.000,50411443.000,50411443.000,50411443.000,50411443.000,51411443.000,51411443.000,51411443.000
CommonStockSharesSubscribedButUnissued,,,,,,,,,,,,,,,,48588557.000
CommonStockValue,300.000,300.000,620.000,7490.000,4943.000,5018.000,5041.000,5041.000,5041.000,5041.000,5041.000,5041.000,5041.000,5141.000,5141.000,5141.000
ConvertibleDebt,,,,,,,,,,,,121000.000,121000.000,121000.000,121000.000,121000.000
ConvertibleNotesPayable,,,,,,,,100000.000,,,,,,,,
ConvertibleNotesPayableCurrent,,,,,,,,64832.000,91970.000,116220.000,111667.000,119017.000,115517.000,121000.000,121000.000,121000.000
DebtInstrumentFaceAmount,,,,,,,,,2500.000,,,,,,,
DebtInstrumentInterestRateEffectivePercentage,,,,,,,,0.250,,0.070,0.250,,,,,
DebtInstrumentInterestRateStatedPercentage,,,,,,,,,0.070,,,,,,,
DebtInstrumentUnamortizedDiscount,,,,,,,,35168.000,36030.000,11780.000,10152.000,17583.000,17583.000,,,
DebtInstrumentUnamortizedDiscountCurrent,,,,,,,,,,,,1983.000,5483.000,0.000,0.000,
DebtInstrumentUnamortizedDiscountPremiumNet,,,,,,,,,,,-9333.000,,,,,
DebtInstrumentUnamortizedPremium,,,,,,,,70334.000,20000.000,20000.000,20000.000,,,,,
DeferredIncomeTaxLiabilities,,,,,,,,,,,,,,,1721048.000,
DeferredTaxAssetsNet,,,,,,,,,,,,,,,1721048.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,37799.000,,,,,,,,,,,2500000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,,,,,,,,,,,,-909529.000,
DeferredTaxLiabilitiesOther,,,,,,,,,,,,,,,-24677.000,
DepositLiabilityCurrent,,,,,,,,,,,60491.000,,,,132971.000,
Deposits,,,,,,,,,,59991.000,,,,,,
DepositsAssetsNoncurrent,,,,90000.000,,,,,,,,,,,,
DerivativeLiabilities,,,,,,,,70334.000,20000.000,20000.000,20000.000,,,,,
DerivativeLiabilitiesCurrent,,,,,,,,,114588.000,95200.000,107690.000,268819.000,53715.000,33652.000,38756.000,46476.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-10765.000,-18885.000,38667.000,2569223.000,2800664.000,3097327.000,3851509.000,,,,,,,,,
EmbeddedDerivativeFairValueOfEmbeddedDerivativeLiability,,,,,,,,100000.000,114588.000,95200.000,107690.000,268819.000,53715.000,33652.000,38756.000,46476.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,,,99907.000,,,,,,,,,
EquityMethodInvestmentOwnershipPercentage,,,,,,,,,0.630,0.630,,,,1.000,1.000,0.520
Goodwill,,,,,180000.000,180000.000,180000.000,,,,,,,,,
HybridInstrumentsAtFairValueNet,,,,,,,,70334.000,,,,,,,,
IntangibleAssetsNetExcludingGoodwill,,,,,60000.000,60000.000,60000.000,,,,,,,,,
Liabilities,3940.000,9800.000,525.000,48456.000,47580.000,72449.000,42824.000,173626.000,304145.000,524402.000,576731.000,871900.000,730328.000,809949.000,890893.000,783581.000
LiabilitiesAndStockholdersEquity,8175.000,5915.000,8858.000,92450.000,791133.000,629339.000,243272.000,7132.000,3469.000,16774.000,15563.000,15413.000,5359.000,2938.000,9299.000,9485.000
LiabilitiesCurrent,3940.000,9800.000,525.000,48456.000,47580.000,72449.000,42824.000,173626.000,304145.000,524402.000,576731.000,871900.000,730328.000,809949.000,890893.000,783581.000
NotesPayable,,,,,,,,,,,83500.000,112000.000,112000.000,137000.000,147000.000,147000.000
NotesPayableCurrent,,,,,,,,24000.000,34000.000,34000.000,76167.000,110483.000,110483.000,135483.000,145483.000,145483.000
NotesPayableRelatedPartiesClassifiedCurrent,,,,,,,,,2500.000,6000.000,6000.000,6000.000,6000.000,16000.000,16000.000,16000.000
OperatingLossCarryforwards,,,,37799.000,,,,,,,,,,,-836196.000,
OtherReceivablesNetCurrent,,,,,,,,,,,,,,200.000,,
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000
RetainedEarningsAccumulatedDeficit,,,,,,,,-4218451.000,-4374908.000,-4582495.000,-4636035.000,-4936803.000,-4805285.000,-4978329.000,-5061905.000,-5180458.000
SaleOfStockPricePerShare,,,,1.000,,,,,,,,,,,,
SharesIssuedPricePerShare,,,,,,,0.140,0.035,,,,,,,,
StockholdersEquity,4235.000,-3885.000,8333.000,43994.000,-2950664.000,556890.000,200448.000,-166494.000,-300676.000,-507628.000,-561168.000,-856487.000,-724969.000,-807011.000,-881594.000,-774096.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,4235.000,-3885.000,8333.000,43994.000,743553.000,556890.000,200448.000,-166494.000,-300676.000,-507628.000,-561168.000,-856487.000,-724969.000,-807011.000,-881594.000,-774096.000
