,2011-06-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30
AccountsPayableCurrent,8582000.000,6185000.000,4295000.000,3261000.000,3077000.000
AccountsReceivableNetCurrent,10416000.000,7556000.000,6258000.000,5142000.000,5064000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,84000.000,128000.000
AccruedLiabilitiesCurrent,2227000.000,2601000.000,2659000.000,1718000.000,2333000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,18074000.000,19079000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-366000.000,-378000.000,-384000.000,-397000.000,-416000.000
AdditionalPaidInCapital,255311000.000,266668000.000,266841000.000,267288000.000,267677000.000
AllowanceForDoubtfulAccountsReceivableCurrent,977000.000,2307000.000,2607000.000,2382000.000,2766000.000
Assets,58138000.000,68576000.000,68404000.000,65129000.000,52384000.000
AssetsCurrent,26259000.000,34067000.000,34063000.000,31396000.000,23822000.000
BusinessAcquisitionCostOfAcquiredEntityCashPaid,,,,2480000.000,
CapitalLeaseObligations,,,,3600000.000,3000000.000
CashAndCashEquivalentsAtCarryingValue,3273000.000,4736000.000,4356000.000,4150000.000,1255000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000
CommonStockSharesIssued,28442387.000,34838240.000,35344702.000,35448386.000,35450311.000
CommonStockSharesOutstanding,28442387.000,34838240.000,35344702.000,34838240.000,34838240.000
CommonStockValue,284000.000,348000.000,353000.000,354000.000,355000.000
DebtInstrumentFaceAmount,,,,4200000.000,4200000.000
DebtInstrumentInterestRateStatedPercentage,,,,0.062,0.062
DeferredRevenueCurrent,251000.000,,,,
DeferredTaxAssetsGross,,,,29570000.000,28565000.000
DeferredTaxAssetsNet,,,,5535000.000,
DeferredTaxAssetsNetCurrent,175000.000,338000.000,933000.000,398000.000,
DeferredTaxAssetsNetNoncurrent,6397000.000,5687000.000,4727000.000,5137000.000,
DeferredTaxAssetsValuationAllowance,,,,24035000.000,28565000.000
EmployeeRelatedLiabilitiesCurrent,,,,641000.000,631000.000
