,2011-07-02,2011-10-01,2011-12-31,2012-03-31,2012-06-30,2012-09-29,2012-12-29,2013-03-30,2013-06-29,2013-09-28,2013-12-28,2014-03-29
AccountsPayableCurrent,73178000.000,81885000.000,90906000.000,72540000.000,78889000.000,89590000.000,99184000.000,88029000.000,92670000.000,96855000.000,103365000.000,93112000.000
AccountsReceivableNetCurrent,145647000.000,165155000.000,153059000.000,156151000.000,148239000.000,168919000.000,164025000.000,169854000.000,162639000.000,163656000.000,170935000.000,169419000.000
AccruedIncomeTaxesCurrent,,,,9293000.000,,,,,,,,
AccruedLiabilitiesCurrent,28121000.000,27200000.000,22446000.000,24958000.000,102534000.000,98654000.000,,102734000.000,102649000.000,99132000.000,105820000.000,94223000.000
AccruedMarketingCostsCurrent,33834000.000,34508000.000,35686000.000,34193000.000,32915000.000,35727000.000,33547000.000,31043000.000,33261000.000,32874000.000,38388000.000,37891000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,67028000.000,83531000.000,98220000.000,115121000.000,131873000.000,147027000.000,159195000.000,173874000.000,188954000.000,203625000.000,215941000.000,229803000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,,,,-917000.000,1161000.000,-165000.000,-124000.000,1776000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,,,-580000.000,-626000.000,-515000.000,-525000.000,-653000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1428000.000,-2304000.000,463000.000,1095000.000,2662000.000,1404000.000,-1741000.000,-1497000.000,535000.000,-680000.000,-649000.000,1123000.000
AdditionalPaidInCapitalCommonStock,410200000.000,410633000.000,411162000.000,411900000.000,412429000.000,412962000.000,394201000.000,397353000.000,400008000.000,402714000.000,405276000.000,407903000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,1139000.000,,,,553000.000,
Assets,2146907000.000,2146317000.000,2141829000.000,2128365000.000,2142999000.000,2152502000.000,2075348000.000,2059522000.000,2072247000.000,2065955000.000,2067309000.000,2035902000.000
AssetsCurrent,361889000.000,378397000.000,382700000.000,390992000.000,425294000.000,443826000.000,378915000.000,383135000.000,388595000.000,399893000.000,404055000.000,387701000.000
BuildingsAndImprovementsGross,111029000.000,111294000.000,118096000.000,118242000.000,118647000.000,124228000.000,128422000.000,128409000.000,132223000.000,133020000.000,138010000.000,137782000.000
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,,,,1675000000.000,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillExpectedTaxDeductibleAmount,,,,,,,2700000.000,,,,4100000.000,
CapitalLeaseObligations,,,,,,,10685000.000,,,,4224000.000,
