,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AdjustmentForAmortization,,,,,,,,,,,,,,850000.000,,,,1429000.000
AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease,,,,,,-16000.000,,,,-8000.000,,,,163000.000,,,,62000.000
AmortizationOfIntangibleAssets,,,,,,,,,,,,,,,,1099000.000,,1429000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,597918.000,,,,,,,,,,,,
BusinessCombinationAcquisitionRelatedCosts,,,,,,,,,,,,,,,247000.000,79000.000,,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,-248000.000,,,,-2657000.000,,,,3674000.000,,,,-6950000.000
CashPeriodIncreaseDecrease,,156000.000,,,,,,,,,,,,,,,,
CostOfGoodsSold,36236000.000,39843000.000,41283000.000,43293000.000,44006000.000,43407000.000,47954000.000,52256000.000,49699000.000,54805000.000,67982000.000,75344000.000,82819000.000,69682000.000,77255000.000,96700000.000,82975000.000,57758000.000
DeferredIncomeTaxExpenseBenefit,,-308000.000,,,,,,,,,,,,,,,,
Depreciation,,,,,,,,,,,,,,833000.000,,,,1270000.000
DepreciationDepletionAndAmortization,,232000.000,,,,364000.000,,,,488000.000,,,,,,,,
DividendIncomeOperating,,,,,,0.000,,,,0.000,,,,0.000,,,,
EarningsPerShareBasic,,,0.330,0.200,,,,,,,,,,,,,,
EarningsPerShareDiluted,,,0.330,0.200,,,,,,,,,,,,,,
EffectiveIncomeTaxRateContinuingOperations,,,,,,,,,,0.346,,,,,,,,0.412
EffectiveIncomeTaxRateReconciliationTaxSettlementsDomestic,,,,,,0.370,,,,0.370,,,,0.390,,,,0.370
FairValueAdjustmentOfWarrants,,,,,,,,12605000.000,,-233000.000,-99000.000,-858000.000,-4979000.000,3614000.000,-2904000.000,-8750000.000,-1259000.000,-1256000.000
FairValueAssumptionsExpectedDividendRate,,,,,,,,,,,,,,0.000,,,,
FairValueAssumptionsExpectedVolatilityRate,,,,,,0.550,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPeriodIncreaseDecrease,,,,,,4846000.000,,,,-233000.000,,,,3614000.000,,,,-1256000.000
GainLossOnDispositionOfAssets,,,,,,,,,,,,,,-18000.000,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,-270000.000,,,,,,,,,,,
GainsLossesOnSalesOfOtherAssets,,-36000.000,,,,,,,,,,,,,,,,
GeneralAndAdministrativeExpense,1351000.000,1764000.000,2048000.000,2212000.000,2275000.000,2438000.000,2966000.000,3159000.000,3012000.000,2984000.000,3420000.000,3902000.000,4080000.000,4469000.000,3860000.000,4280000.000,3109000.000,3449000.000
GrossProfit,6562000.000,8229000.000,8832000.000,8410000.000,8446000.000,9169000.000,11184000.000,12372000.000,11801000.000,11930000.000,15396000.000,18628000.000,21091000.000,16457000.000,17374000.000,15308000.000,13695000.000,4056000.000
IncomeLossFromContinuingOperations,,,,,,,,,,2141000.000,4339000.000,7573000.000,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,2739000.000,2181000.000,4094000.000,2823000.000,1747000.000,-1960000.000,-861000.000,-8599000.000,-2581000.000,3632000.000,6459000.000,11144000.000,13304000.000,-72000.000,6206000.000,8643000.000,-887000.000,-8931000.000
IncomeLossFromEquityMethodInvestments,,,,,,,,,,-33000.000,,,,-47000.000,,,,-85000.000
IncomeTaxExpenseBenefit,838000.000,1031000.000,1133000.000,977000.000,1002000.000,967000.000,1239000.000,1382000.000,1171000.000,1258000.000,2021000.000,2713000.000,4821000.000,1384000.000,1285000.000,-466000.000,-2591000.000,-3680000.000
IncomeTaxesPaidNet,,155000.000,,,,55000.000,,,,,,,,608000.000,,,,100000.000
IncreaseDecreaseInAccountsPayableTrade,,8089000.000,,,,-4852000.000,,,,7220000.000,,,,-4820000.000,,,,-35274000.000
IncreaseDecreaseInAccountsReceivable,,-1896000.000,,,,-809000.000,,,,6170000.000,,,,-6251000.000,,,,-41140000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,,1184000.000,,,,914000.000,,,,418000.000,,,,812000.000,,,,
IncreaseDecreaseInAccruedLiabilities,,-246000.000,,,,-665000.000,,,,-2530000.000,,,,568000.000,,,,-3492000.000
IncreaseDecreaseInBookOverdrafts,,-3780000.000,,,,,,,,,,,,,,,,
IncreaseDecreaseInDeferredRevenue,,-26000.000,,,,,,,,,,,,,,,,
IncreaseDecreaseInInventories,,8820000.000,,,,1578000.000,,,,12945000.000,,,,18059000.000,,,,-9393000.000
IncreaseDecreaseInOtherNoncurrentAssets,,388000.000,,,,,,,,,,,,,,,,
IncreaseDecreaseInOtherNoncurrentLiabilities,,,,,,14000.000,,,,-367000.000,,,,221000.000,,,,-106000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,134000.000,,,,-503000.000,,,,-580000.000,,,,-672000.000,,,,-1306000.000
InterestExpense,195000.000,227000.000,290000.000,249000.000,257000.000,194000.000,241000.000,135000.000,87000.000,99000.000,381000.000,407000.000,444000.000,489000.000,1123000.000,1374000.000,1341000.000,1421000.000
InterestPaid,,189000.000,,,,201000.000,,,,86000.000,,,,435000.000,,,,479000.000
LineOfCreditFacilityUnusedCapacityCommitmentFeePercentage,,,,,,0.003,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,-2799000.000,,,,2800000.000,,,,8749000.000,,,,23946000.000,,,,-16731000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-2799000.000,,,,2800000.000,,,,8749000.000,,,,23946000.000,,,,-16731000.000
NetCashProvidedByUsedInInvestingActivities,,-345000.000,,,,-667000.000,,,,-784000.000,,,,-10541000.000,,,,-214000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-345000.000,,,,-667000.000,,,,-784000.000,,,,-10541000.000,,,,-214000.000
NetCashProvidedByUsedInOperatingActivities,,3300000.000,,,,-2381000.000,,,,-10622000.000,,,,-9731000.000,,,,9995000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,3300000.000,,,,-2381000.000,,,,-10622000.000,,,,-9731000.000,,,,9995000.000
NetIncomeLoss,1901000.000,1150000.000,2961000.000,1846000.000,745000.000,-2927000.000,-2100000.000,-9981000.000,-3752000.000,2374000.000,4438000.000,8431000.000,8483000.000,-1456000.000,4921000.000,9109000.000,1704000.000,-5251000.000
NetIncomeLossAvailableToCommonStockholdersDiluted,,,,,,,,,,,,,,,2017000.000,359000.000,,-5251000.000
NonoperatingIncomeExpense,396000.000,-855000.000,701000.000,-50000.000,-1267000.000,-5040000.000,-4701000.000,-12721000.000,-6506000.000,111000.000,566000.000,3625000.000,4193000.000,-4142000.000,1731000.000,7255000.000,-149000.000,-250000.000
OperatingExpenses,4219000.000,5193000.000,5439000.000,5537000.000,5432000.000,6089000.000,7344000.000,8250000.000,7876000.000,8409000.000,9503000.000,11109000.000,11980000.000,12387000.000,12899000.000,13920000.000,14433000.000,12737000.000
OperatingIncomeLoss,2343000.000,3036000.000,3393000.000,2873000.000,3014000.000,3080000.000,3840000.000,4122000.000,3925000.000,3521000.000,5893000.000,7519000.000,9111000.000,4070000.000,4475000.000,1388000.000,-738000.000,-8681000.000
