,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31
AccountsPayableCurrent,95420000.000,85684000.000,69830000.000,64437000.000,102176000.000,119028000.000,130118000.000,94270000.000,147114000.000,149279000.000,187899000.000,227697000.000,221302000.000,210746000.000
AccountsReceivableGrossCurrent,138154000.000,143836000.000,126090000.000,117427000.000,139279000.000,196249000.000,203919000.000,250755000.000,289817000.000,279464000.000,327031000.000,345353000.000,356990000.000,355817000.000
AccrualForEnvironmentalLossContingencies,,,,,,0.000,,,,0.000,,,,
AccruedLiabilitiesCurrent,50212000.000,60954000.000,52963000.000,56107000.000,78757000.000,103291000.000,60681000.000,118006000.000,126124000.000,84759000.000,76475000.000,95025000.000,120740000.000,224251000.000
AccumulatedAmortizationDeferredFinanceCosts,,,20690000.000,22285000.000,23894000.000,26053000.000,32299000.000,35281000.000,,,,,,
AccumulatedAmortizationOfNoncurrentDeferredFinanceCosts,,,,,,,,,40445000.000,43702000.000,47811000.000,52133000.000,56808000.000,62008000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,728143000.000,753593000.000,784084000.000,828909000.000,872063000.000,935711000.000,1004117000.000,1079099000.000,1153095000.000,1240088000.000,1333853000.000,2078395000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,1873000.000,12693000.000,32961000.000,22247000.000,4490000.000,,,,,,,,15700000.000,54000000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,-1964000.000,13927000.000,19941000.000,10338000.000,2140000.000,-3317000.000,15744000.000,54008000.000
AllowanceForDoubtfulAccountsReceivable,,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AssetRetirementObligation,,,46538000.000,51046000.000,54040000.000,64794000.000,66386000.000,67732000.000,86233000.000,91214000.000,92927000.000,101455000.000,102991000.000,108101000.000
AssetRetirementObligationsNoncurrent,,,,,,,,,,,92927000.000,101455000.000,102991000.000,108101000.000
Assets,2492720000.000,2582202000.000,2681421000.000,3013995000.000,3363366000.000,4597194000.000,4649476000.000,5962079000.000,6885091000.000,6792641000.000,6898236000.000,7505618000.000,7793625000.000,7866636000.000
AssetsCurrent,281347000.000,265973000.000,217443000.000,222598000.000,231723000.000,368992000.000,281980000.000,469218000.000,444369000.000,380335000.000,394184000.000,430946000.000,566557000.000,747887000.000
BusinessAcquisitionPurchasePriceAllocationNoncontrollingInterest,,,,,,89440000.000,,,,,,,,
CapitalLeaseObligations,,,,11900000.000,,,,,,,,,,
CapitalLeaseObligationsCurrent,,,4011000.000,3908000.000,11103000.000,,,,,,,,,
CapitalLeaseObligationsNoncurrent,,,8531000.000,7981000.000,126000.000,,,,,,,,,
CapitalLeasedAssetsGross,,,14512000.000,14512000.000,14512000.000,,,,,,,,,
CapitalLeasesBalanceSheetAssetsByMajorClassNet,,,14002000.000,13817000.000,13631000.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDue,,,13442000.000,12608000.000,11776000.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,2499000.000,1665000.000,833000.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,64000.000,64000.000,64000.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,10879000.000,10879000.000,10879000.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,900000.000,719000.000,547000.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,12542000.000,11889000.000,11229000.000,,,,,,,,,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,510000.000,695000.000,881000.000,,,,,,,,,
CapitalizedCostsMineralInterestsInProvedProperties,,,67151000.000,131734000.000,159999000.000,244476000.000,250119000.000,257863000.000,293397000.000,322217000.000,323698000.000,329582000.000,404328000.000,535893000.000
CapitalizedCostsProvedProperties,,,898293000.000,1136992000.000,1222276000.000,1468886000.000,1541959000.000,1611917000.000,2500055000.000,2557797000.000,2607878000.000,3206467000.000,3250719000.000,3639833000.000
CapitalizedCostsSupportEquipmentAndFacilities,,,10015000.000,10714000.000,11800000.000,13110000.000,13488000.000,14300000.000,17447000.000,23258000.000,26656000.000,31530000.000,34970000.000,37359000.000
CapitalizedCostsUncompletedWellsEquipmentAndFacilities,,,1367000.000,1328000.000,1796000.000,1935000.000,3106000.000,3750000.000,4328000.000,4367000.000,4066000.000,4879000.000,6247000.000,7378000.000
CapitalizedCostsUnprovedProperties,,,40804000.000,40805000.000,231040000.000,292053000.000,292810000.000,293631000.000,266827000.000,211851000.000,216691000.000,214862000.000,215021000.000,217321000.000
CapitalizedCostsWellsAndRelatedEquipmentAndFacilities,,,829775000.000,1003930000.000,1060481000.000,1222475000.000,1288734000.000,1350304000.000,2202330000.000,2231213000.000,2280114000.000,2872006000.000,2840144000.000,3096562000.000
CashAndCashEquivalentsAtCarryingValue,108692000.000,72384000.000,45349000.000,32697000.000,33255000.000,36780000.000,11408000.000,70430000.000,29498000.000,23501000.000,24779000.000,21052000.000,67467000.000,83210000.000
CashEquivalentsAtCarryingValue,,,,,,,,,,37700000.000,,,,
CashFlowHedgeDerivativeInstrumentAssetsAtFairValue,,,,,,,,,,,,,66100000.000,400300000.000
CashFlowHedgesDerivativeInstrumentsAtFairValueNet,,,,22200000.000,,,,,,,,,,
CashUninsuredAmount,,,,,,48800000.000,,,,34600000.000,,,,81600000.000
ContractualObligationDueAfterFifthYear,,,,,3000000.000,,,,,,,,,
ContractualObligationDueInFifthYear,,,,,3000000.000,,,,,,,,,
ContractualObligationDueInFourthAndFifthYear,,,,,,3500000.000,,,,,,,,
ContractualObligationDueInFourthYear,,,,,3000000.000,,,,,,,,,
ContractualObligationDueInNextTwelveMonths,,,,,,,7000000.000,,,,,,,
ContractualObligationDueInSecondYear,,,,,,9100000.000,9500000.000,,,,,,,
