,2011-09-30
AccountsPayableAndOtherAccruedLiabilitiesCurrent,4981956.000
AccountsPayableCurrent,3336973.000
AccountsReceivableNetCurrent,9816430.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,2673533.000
AdditionalPaidInCapital,22611909.000
Assets,53626738.000
AssetsCurrent,31377378.000
CashAndCashEquivalentsAtCarryingValue,6450058.000
CommonStockParOrStatedValuePerShare,0.001
CommonStockSharesAuthorized,66666667.000
CommonStockSharesIssued,15233652.000
CommonStockSharesOutstanding,15233652.000
CommonStockValue,15233.000
DeferredTaxAssetsNetCurrent,825010.000
DueToRelatedPartiesCurrent,2003745.000
Goodwill,2109521.000
IntangibleAssetsNetExcludingGoodwill,1633589.000
InventoryNet,10479328.000
InvestmentsAndOtherNoncurrentAssets,4708677.000
Liabilities,25100088.000
LiabilitiesAndStockholdersEquity,53626738.000
LongTermDebtCurrent,1288455.000
MinorityInterest,442308.000
OtherLiabilitiesCurrent,11248388.000
PreferredStockParOrStatedValuePerShare,0.001
PreferredStockSharesAuthorized,25000000.000
PreferredStockSharesIssued,0.000
PreferredStockSharesOutstanding,0.000
PreferredStockValue,0.000
PrepaidExpenseAndOtherAssetsCurrent,3806552.000
PropertyPlantAndEquipmentNet,13797573.000
RetainedEarningsAccumulatedDeficit,2783667.000
ShortTermBankLoansAndNotesPayable,1573589.000
StockholdersEquity,28084342.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,28526650.000
TaxesPayableCurrent,666982.000
