,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-120000.000,,,,-108000.000,,,,-105000.000,,,,-86000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,0.000,,,,,,,,15000.000
AdvertisingExpense,78000.000,,,,,,,,,,,,154000.000
AllocatedShareBasedCompensationExpense,,,,,,,,,0.000,,,,15000.000
AllowanceForLoanAndLeaseLossesPeriodIncreaseDecrease,,,-523000.000,,0.000,0.000,-2000.000,-56000.000,-2000.000,0.000,-20000.000,1000.000,-3000.000
AllowanceForLoanAndLeaseLossesWriteoffsNet,12000.000,-8000.000,,,,,,,,,,,
AmortizationOfDeferredLoanOriginationFeesNet,13000.000,,,,-133000.000,,,,26000.000,,,,30000.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,,,,,,,,,,,-1000.000
AvailableForSaleSecuritiesGrossRealizedLosses,,,,,,,,,,,,,1000.000
BankOwnedLifeInsuranceIncome,13000.000,10000.000,13000.000,15000.000,12000.000,13000.000,12000.000,12000.000,13000.000,13000.000,12000.000,11000.000,12000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,3498000.000,,,,9798000.000,,,,10350000.000,,,,-965000.000
CommonStockDividendsPerShareDeclared,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.050,0.000,0.000,,0.070
ComprehensiveIncomeNetOfTax,409000.000,159000.000,301000.000,506000.000,668000.000,139000.000,602000.000,297000.000,697000.000,618000.000,570000.000,46000.000,584000.000
DeferredCompensationArrangementWithIndividualAllocatedShareBasedCompensationExpense,6000.000,,,,10000.000,,,,,,,,19000.000
DeferredIncomeTaxExpenseBenefit,-6000.000,,,,,,,,,,,,
DeferredIncomeTaxesAndTaxCredits,,,,,-133000.000,,,,,,,,
DepreciationAndAmortization,95000.000,,,,102000.000,,,,89000.000,,,,137000.000
Dividends,,,,,,,,,99000.000,,,,140000.000
EarningsPerShareBasic,0.170,-0.050,0.170,0.300,0.230,0.190,0.190,0.270,0.190,0.290,0.310,0.330,0.270
EarningsPerShareDiluted,0.170,-0.050,0.170,0.290,0.230,0.190,0.190,0.260,0.190,0.290,0.310,0.320,0.270
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,0.000,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersNet,0.000,,,,0.000,0.000,0.000,0.000,0.000,,,,0.000
FederalDepositInsuranceCorporationPremiumExpense,,,,,26000.000,29000.000,28000.000,31000.000,32000.000,34000.000,36000.000,50000.000,46000.000
FeesAndCommissionsDepositorAccounts,41000.000,34000.000,32000.000,31000.000,34000.000,39000.000,37000.000,42000.000,48000.000,52000.000,74000.000,76000.000,80000.000
FinancingReceivableModificationsPostModificationRecordedInvestment2,157.000,0.000,0.000,,,,,,,,,,
FinancingReceivableModificationsPreModificationRecordedInvestment2,157.000,,,,,,,,,,,,
FinancingReceivableModificationsSubsequentDefaultRecordedInvestment1,0.000,0.000,0.000,,,,,,,,,,
GainLossOnSaleOfSecuritiesNet,,,18000.000,,42000.000,0.000,0.000,53000.000,15000.000,87000.000,0.000,0.000,-1000.000
GainLossOnSalesOfLoansNet,28000.000,82000.000,,,61000.000,,,,146000.000,,,,244000.000
ImpairedFinancingReceivableAverageRecordedInvestment,395000.000,1652000.000,1649000.000,-3444000.000,232000.000,223000.000,233000.000,,146000.000,122000.000,457000.000,-245000.000,797000.000
ImpairedFinancingReceivableInterestIncomeAccrualMethod,4000.000,3000.000,4000.000,4000.000,1000.000,3000.000,1000.000,,1000.000,2000.000,0.000,4000.000,
ImpairedFinancingReceivableInterestIncomeCashBasisMethod,4000.000,4000.000,4000.000,3000.000,1000.000,2000.000,1000.000,,1000.000,2000.000,0.000,17000.000,1000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,582000.000,591000.000,,585000.000,905000.000,945000.000,1002000.000,845000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,387000.000,-167000.000,455000.000,845000.000,693000.000,,,,,,,,
IncomeTaxExpenseBenefit,131000.000,-76000.000,160000.000,299000.000,244000.000,206000.000,213000.000,181000.000,203000.000,323000.000,335000.000,356000.000,309000.000
IncomeTaxesPaidNet,40000.000,,,,100000.000,,,,40000.000,,,,
IncreaseDecreaseInAccruedInterestReceivableNet,19000.000,,,,-54000.000,,,,-13000.000,,,,-16000.000
IncreaseDecreaseInDeposits,4107000.000,,,,8840000.000,,,,19338000.000,,,,10902000.000
IncreaseDecreaseInLoansHeldForSale,,,,,-3112000.000,,,,,,,,
IncreaseDecreaseInOtherLoans,-14000.000,,,,43000.000,,,,,,,,
IncreaseDecreaseInOtherOperatingAssets,69000.000,,,,-94000.000,,,,-267000.000,,,,144000.000
IncreaseDecreaseInOtherOperatingLiabilities,1110000.000,,,,623000.000,,,,-268000.000,,,,206000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,5149.000,,1793.000,,4055.000,4085.000,3694.000,-2241.000,3871.000,3519.000,2965.000,-1528.000,3288.000
InterestAndDividendIncomeOperating,1887000.000,1940000.000,2078000.000,2211000.000,2182000.000,2284000.000,2358000.000,2465000.000,2499000.000,2652000.000,2755000.000,2867000.000,2913000.000
InterestAndDividendIncomeSecurities,220000.000,230000.000,230000.000,242000.000,228000.000,243000.000,202000.000,210000.000,200000.000,182000.000,156000.000,162000.000,209000.000
