,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccountsPayableCurrent,2114391.000,2400808.000,18543129.000,3333452.000,982070.000,2154666.000,1141583.000,4708366.000,5066255.000,1434150.000,10062463.000,5118495.000,2698968.000,26100236.000,5497866.000,6152761.000,2970014.000,9332766.000
AccountsReceivableGrossCurrent,,,,,792629.000,2736984.000,15742540.000,8190647.000,9375065.000,7875006.000,25638666.000,18502205.000,23361959.000,53725350.000,43257621.000,32626141.000,18883947.000,19339734.000
AccountsReceivableNetCurrent,337302.000,546547.000,758500.000,28243055.000,792629.000,2736984.000,15699390.000,8147497.000,9375065.000,7831856.000,25595516.000,18459055.000,23318809.000,53682200.000,43202886.000,32619810.000,18877616.000,19333656.000
AccruedIncomeTaxesCurrent,134381.000,158998.000,99042.000,186445.000,362825.000,241401.000,407621.000,401572.000,374459.000,361761.000,822207.000,820036.000,819686.000,2607237.000,815073.000,817185.000,817202.000,815073.000
AccruedLiabilitiesCurrent,994901.000,5536070.000,2713532.000,3532639.000,1736585.000,2358668.000,2355903.000,3158528.000,1046541.000,1324999.000,1228753.000,1653038.000,1224489.000,1707725.000,3850095.000,2839214.000,2833108.000,2662810.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,2099639.000,2807047.000,3514893.000,4240863.000,4955899.000,5567161.000,6284162.000,7023448.000,7840159.000,8604711.000,9360933.000,9988674.000,10695728.000,11392774.000,12098193.000,,,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,-2109512.000,-1594654.000,-797.000,,,,,5499.000,-411606.000,-123552.000,-694512.000,-672574.000,-662044.000,-623879.000,-429142.000,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,2530179.000,2950756.000,3221038.000,3458504.000,3475774.000,3397914.000,3484570.000,3245052.000,4391463.000,4612882.000,4852433.000,4443875.000,4479655.000,4476477.000,4549033.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,,,,,4611076.000,4602955.000,2632398.000
AdditionalPaidInCapital,29465145.000,29568913.000,29733619.000,29902944.000,30069038.000,30533847.000,31542083.000,32947104.000,33037171.000,33117559.000,35790906.000,37305937.000,45601982.000,45791572.000,45968908.000,46476490.000,48972826.000,49178622.000
AdvancesOnInventoryPurchases,11530060.000,17482079.000,3079684.000,6237242.000,3915252.000,2729101.000,2238652.000,3381326.000,2325010.000,1619771.000,733285.000,749387.000,1268903.000,632933.000,1093402.000,6718859.000,27719663.000,5682270.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,43150.000,,,,,,,,54735.000,,,
