,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AccountsPayableCurrent,657000.000,531000.000,409000.000,380000.000,407000.000,353000.000,295000.000,403000.000,188000.000,112000.000,181000.000,303000.000,138000.000
AccountsPayableRelatedPartiesCurrent,97000.000,95000.000,75000.000,,,84000.000,32000.000,12000.000,27000.000,63000.000,109000.000,166000.000,105000.000
AccountsReceivableGross,,,,,,,,,,59000.000,,,
AccountsReceivableNetCurrent,508000.000,551000.000,178000.000,220000.000,253000.000,231000.000,305000.000,480000.000,229000.000,59000.000,88000.000,234000.000,38000.000
AccountsReceivableRelatedParties,,,,,,1382000.000,166000.000,256000.000,151000.000,175000.000,148000.000,43000.000,9000.000
AccountsReceivableRelatedPartiesCurrent,,,,,,,,216000.000,111000.000,135000.000,148000.000,43000.000,9000.000
AccountsReceivableRelatedPartiesNoncurrent,,,,,,,1261000.000,40000.000,40000.000,40000.000,0.000,0.000,0.000
AccruedIncomeTaxesCurrent,,,,,,,,,,28000.000,28000.000,27000.000,26000.000
AccruedLiabilitiesCurrent,73000.000,81000.000,187000.000,175000.000,197000.000,,,,,,,,
AccruedLiabilitiesFairValueDisclosure,,,,,,223000.000,181000.000,232000.000,198000.000,208000.000,190000.000,170000.000,205000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,521000.000,547000.000,574000.000,,,711000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,37000.000,44000.000,,,,,,88000.000,215000.000,115000.000,6000.000,-251000.000,-550000.000
AcquiredFiniteLivedIntangibleAssetAmount,,,,,415000.000,408000.000,,,,,,,
AdditionalPaidInCapital,17946000.000,18080000.000,18280000.000,,,17983000.000,17983000.000,17983000.000,17983000.000,17983000.000,17983000.000,17983000.000,17983000.000
AdditionalPaidInCapitalCommonStock,,,,18410000.000,18442000.000,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,0.000,,,
Assets,18267000.000,18481000.000,10470000.000,10265000.000,10341000.000,9804000.000,5472000.000,5637000.000,5435000.000,5133000.000,4849000.000,4733000.000,4220000.000
AssetsCurrent,3182000.000,3285000.000,2956000.000,2771000.000,2820000.000,2182000.000,1033000.000,1170000.000,738000.000,599000.000,536000.000,738000.000,563000.000
AssetsNoncurrent,14112000.000,14095000.000,6418000.000,6402000.000,6388000.000,,,,,,2020000.000,1958000.000,1919000.000
BuildingsAndImprovementsGross,,,,,800000.000,800000.000,800000.000,,,823000.000,,,
CashAndCashEquivalentsAtCarryingValue,607000.000,603000.000,944000.000,710000.000,509000.000,161000.000,202000.000,40000.000,83000.000,144000.000,18000.000,203000.000,314000.000
