,2014-02-28,2014-06-30,2014-08-31,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,107.000,,,,,,,,,,,,,
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,,,2163000.000,2061000.000,4796000.000,4622000.000,4562000.000,5312000.000,10483000.000,11483000.000,10643000.000,11434000.000,10595000.000
AccountsPayableCurrent,37225.000,,180422.000,9626000.000,12900000.000,19533000.000,18355000.000,13738000.000,16753000.000,15762000.000,13238000.000,11513000.000,7866000.000,9258000.000
AccountsReceivableNetCurrent,,,,4860000.000,4604000.000,8635000.000,7118000.000,4940000.000,7880000.000,6521000.000,8334000.000,9906000.000,7768000.000,11046000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,16747000.000,16853000.000,16972000.000,17095000.000,17216000.000,17682000.000,17866000.000,18015000.000,18249000.000,18476000.000,19974000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,-74000.000,-83000.000,-55000.000,-36000.000,-45000.000,0.000,,,,,
AdditionalPaidInCapital,,,-176000.000,179595000.000,182704000.000,182166000.000,181693000.000,203104000.000,223165000.000,225373000.000,225496000.000,225677000.000,226380000.000,226533000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,2372000.000,2449000.000,1604.000,1537000.000,1494000.000,2559000.000,2558000.000,2219000.000,2365000.000,2132000.000
AllowanceForDoubtfulOtherReceivablesCurrent,,,,,,,,,,,,375000.000,,
Assets,573.000,,95.000,35451000.000,39509000.000,53988000.000,50486000.000,45256000.000,86200000.000,95396000.000,91091000.000,91840000.000,92826000.000,96238000.000
AssetsCurrent,573.000,,95.000,22326000.000,28279000.000,29597000.000,26217000.000,21001000.000,24504000.000,34352000.000,30843000.000,32299000.000,33336000.000,37468000.000
CapitalLeaseObligations,,,,2437000.000,2169000.000,1975000.000,4198000.000,3757000.000,3868000.000,3479000.000,3080000.000,2744000.000,2732000.000,2232000.000
CapitalLeasesFutureMinimumPaymentsDue,,,,,2169000.000,,,,4365000.000,,,,2732000.000,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,804000.000,,,,1779000.000,,,,1482000.000,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,0.000,,,,0.000,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,0.000,,,,0.000,,,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,484000.000,,,,1106000.000,,,,122000.000,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,881000.000,,,,1480000.000,,,,1128000.000,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,0.000,,,,0.000,,,,,
Cash,573.000,,95.000,21000.000,437000.000,918000.000,1426000.000,1740000.000,1240000.000,13283000.000,5952000.000,3045000.000,,
