,2012-12-31,2013-12-31,2014-12-31,2015-12-31
AmortizationOfDebtDiscountPremium,,,,31500.000
AmortizationOfIntangibleAssets,267.000,458.000,344.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,69097.000,-77130.000,,
ConvertiblePreferredStockConvertedToOtherSecurities,106100.000,,,
CostOfRevenue,1345.000,,,
DeferredOtherTaxExpenseBenefit,,,,96507.000
Depreciation,,665.000,560.000,
DepreciationExpense,513.000,,,
EarningsPerShareBasicAndDiluted,-0.010,-0.010,0.000,-0.010
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,,,
FairValueOptionChangesInFairValueGainLoss1,,,,4203.000
GainsLossesOnExtinguishmentOfDebt,,,,7072.000
GrossProfit,3662.000,1335.000,,
ImpairmentOfLongLivedAssetsHeldForUse,,,6387.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-53517.000,-66248.000,,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,19402.000,42049.000,56156.000,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,-42049.000,,
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,,,-96507.000
IncomeTaxReconciliationTaxContingencies,,,-56156.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,16525.000,-10562.000,12652.000,79198.000
IncreaseDecreaseInAccountsReceivable,-436.000,416.000,,
IncreaseDecreaseInDueFromRelatedParties,,,,10031.000
IncreaseDecreaseInPrepaidExpense,,,,-2051.000
InterestExpense,83.000,79.000,60.000,34529.000
InterestExpenseShortTermBorrowings,,,60.000,
InterestIncomeExpenseNet,-83.000,-79.000,,
InterestOnConvertibleDebtNetOfTax,,,,31500.000
NetCashProvidedByUsedInFinancingActivities,108100.000,-1000.000,21469.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,108100.000,-1000.000,21469.000,
NetCashProvidedByUsedInInvestingActivities,-2798.000,-938.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-2798.000,-938.000,,
NetCashProvidedByUsedInOperatingActivities,-36205.000,-75192.000,-21469.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-36205.000,-75192.000,-21469.000,
NetIncomeLoss,-53517.000,-66248.000,-41492.000,-114475.000
OperatingExpenses,57096.000,67504.000,41432.000,84149.000
OperatingIncomeLoss,-53434.000,-66169.000,-41432.000,-84149.000
OtherNonoperatingIncomeExpense,,,,-30326.000
PaymentsToAcquirePropertyPlantAndEquipment,2798.000,938.000,,
ProceedsFromIssuanceOfCommonStock,5000.000,,,
ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,106100.000,,,
ProceedsFromRelatedPartyDebt,,,21469.000,
ProvisionForDoubtfulAccounts,,,20.000,
RepaymentsOfDebt,3000.000,1000.000,,
Revenues,5007.000,1335.000,,
SalesRevenueNet,5007.000,1335.000,,
SellingGeneralAndAdministrativeExpense,56829.000,67046.000,34701.000,84149.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,,,,7611.000
StockIssuedDuringPeriodValueIssuedForCash,5000.000,,,
StockIssuedDuringPeriodValueIssuedForServices,360.000,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,11077750.000,11121378.000
WeightedAverageNumberOfSharesOutstandingBasic,8608724.000,11077750.000,,
