,2013-03-31,2014-03-31,2015-03-31,2017-03-31
AdjustmentForAmortization,,,1052.000,3958.000
AdjustmentsToAdditionalPaidInCapitalOther,0.000,,,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,,46097.000,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,,4687.000,,
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,,114200.000,
AmortizationOfIntangibleAssets,,,,13356.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,505500.000,1638375.000,
AssetImpairmentCharges,,1623436.000,,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,-1503523.000,
CapitalizedComputerSoftwareAdditions,,177029.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-2861.000,,222392.000,325097.000
CashPeriodIncreaseDecrease,,80488.000,,
ComprehensiveIncomeNetOfTax,,,-3011344.000,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,-1031.000
Depreciation,,,,3958.000
EarningsPerShareBasic,0.000,-0.040,,
EarningsPerShareBasicAndDiluted,,,-0.100,-0.050
EffectOfExchangeRateOnCashAndCashEquivalents,,,-2326.000,-1180.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.340,,
EmployeeBenefitsAndShareBasedCompensation,,,,195304.000
GainLossOnDispositionOfIntangibleAssets,,,,125000.000
GainLossOnInvestments,,,,-157380.000
GainLossOnSaleOfNotesReceivable,,1241100.000,,
GainsLossesOnExtinguishmentOfDebt,,,,157380.000
GeneralAndAdministrativeExpense,20238.000,123213.000,333339.000,286013.000
ImpairmentOfIntangibleAssetsFinitelived,,1623436.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,-3009018.000,
IncomeTaxExpenseBenefit,,0.000,0.000,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,553793.000,453105.000,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,-129994.000,-992976.000,
IncomeTaxReconciliationNondeductibleExpense,,,591669.000,
IncomeTaxReconciliationNondeductibleExpenseImpairmentLosses,,-1623436.000,,
IncomeTaxReconciliationOtherReconcilingItems,,,-80828.000,
IncomeTaxesPaid,0.000,,,300000.000
IncreaseDecreaseDueFromOtherRelatedParties,4000.000,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,16629.000,18218.000,103555.000
IncreaseDecreaseInAccountsPayableRelatedParties,,46331.000,10979.000,219131.000
IncreaseDecreaseInAccountsReceivable,,78973.000,-72439.000,69411.000
IncreaseDecreaseInAccountsReceivableRelatedParties,,,-14687.000,
IncreaseDecreaseInAccruedInterestReceivableNet,,,,2035.000
IncreaseDecreaseInCustomerDeposits,,,,-500.000
IncreaseDecreaseInInterestAndDividendsReceivable,,9777.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,8059.000
IncreaseDecreaseInPrepaidExpense,-4333.000,,42105.000,-8894.000
InterestExpense,,93657.000,,
InterestPaid,0.000,0.000,,37703.000
InvestmentIncomeInterest,,9777.000,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,108085.000,289771.000,44700.000
ManagementFeeExpense,,174267.000,,
MarketingAndAdvertisingExpense,,81229.000,185137.000,
NetCashProvidedByUsedInFinancingActivities,27210.000,752753.000,1273623.000,809188.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,27210.000,752753.000,1273623.000,809188.000
NetCashProvidedByUsedInInvestingActivities,,-177027.000,115867.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-177027.000,115867.000,
NetCashProvidedByUsedInOperatingActivities,-30071.000,-495238.000,-1164772.000,-482911.000
