,2011-04-02,2011-07-02,2011-10-01,2011-12-31,2012-03-31,2012-06-30,2012-09-29,2012-12-31,2013-03-30,2013-06-29,2013-09-28,2013-12-31,2014-03-29,2014-06-28,2014-09-27,2014-12-31,2015-03-28,2015-06-27,2015-09-26,2015-12-31,2016-04-02,2016-07-02,2016-10-01,2016-12-31,2017-04-01,2017-07-01
AcceleratedShareRepurchasesSettlementPaymentOrReceipt,,,,,,,,,,-800000000.000,,,,-855500000.000,-855500000.000,,,,,,,,,,,
AccountsPayableCurrent,2246700000.000,2311000000.000,2199800000.000,2014300000.000,2355200000.000,2352100000.000,2264600000.000,2233000000.000,2491100000.000,2495100000.000,2554900000.000,2438700000.000,2882000000.000,2821100000.000,2614600000.000,2525300000.000,2761300000.000,2752000000.000,2576400000.000,2504400000.000,2790000000.000,2767100000.000,2773200000.000,2640500000.000,3043000000.000,3202900000.000
AccountsReceivableNetCurrent,2258400000.000,2279700000.000,2082300000.000,1880100000.000,2366300000.000,2293300000.000,2192800000.000,2040700000.000,2438000000.000,2468000000.000,2596900000.000,2278300000.000,3027800000.000,3064400000.000,2843000000.000,2471700000.000,3170500000.000,3105500000.000,2959900000.000,2590000000.000,3048800000.000,2987300000.000,3109500000.000,2746500000.000,3308800000.000,3357700000.000
AccrualForEnvironmentalLossContingencies,,2600000.000,2900000.000,2800000.000,2800000.000,3700000.000,5200000.000,5200000.000,5100000.000,5000000.000,5100000.000,5000000.000,4900000.000,4900000.000,4800000.000,4800000.000,8500000.000,9100000.000,9100000.000,9100000.000,12900000.000,9100000.000,9100000.000,9000000.000,9000000.000,9000000.000
AccruedLiabilitiesCurrent,1107200000.000,,,,,,,,,,,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,360600000.000,395300000.000,432100000.000,485500000.000,513000000.000,572900000.000,632200000.000,676000000.000,733700000.000,799600000.000,858400000.000,918300000.000,965000000.000,1012500000.000,1037900000.000,1049000000.000,1115500000.000,1167300000.000,1232500000.000,1329200000.000,1388400000.000,1468100000.000,1486500000.000,1567200000.000,1673300000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,5500000.000,-46400000.000,-39400000.000,1300000.000,-3400000.000,14600000.000,19900000.000,29900000.000,7500000.000,200000.000,6500000.000,9200000.000,13800000.000,,-37700000.000,-27500000.000,-31400000.000,-47500000.000,-38700000.000,-36700000.000,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,,,,,,,,,,,,-211500000.000,-209200000.000,-204500000.000,-194600000.000,-197400000.000,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,,,,,,,,,,,,-390800000.000,-359600000.000,-434400000.000,-496800000.000,-426500000.000,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-6200000.000,32300000.000,-137500000.000,-332000000.000,-265100000.000,-343300000.000,-298300000.000,-300800000.000,-323400000.000,-352500000.000,-320900000.000,-166100000.000,-175100000.000,-169100000.000,-267500000.000,-502000000.000,-629800000.000,-600200000.000,-686400000.000,-730100000.000,-660600000.000,-713800000.000,-703500000.000,-835600000.000,-733100000.000,-611300000.000
