,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,,15728.000,14941.000,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,16011000.000,15350000.000,16265000.000,14885000.000,16799000.000,15755000.000,15126000.000,14759000.000,13934000.000,,,16524000.000,13622000.000,12091000.000,14602000.000,13282000.000,14542000.000
AccruedInvestmentIncomeReceivable,,4190000.000,4095000.000,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,16023000.000,,,,-16582.000,,,17834000.000,,,,19228000.000
AccumulatedOtherComprehensiveIncomeLossBeforeTax1,,,,,,,,,,,,-6552000.000,-3455000.000,,,,-2086000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,862000.000,2476000.000,3022000.000,1606000.000,4449000.000,5330000.000,3148000.000,-3256000.000,-4553000.000,-9001.000,-5970.000,-4029000.000,-2126000.000,352000.000,-2398000.000,239000.000,-1283000.000
AllowanceForLoanAndLeaseLossesRealEstate,,,,,,,,,,,-8621.000,8257000.000,7934000.000,7944000.000,8593000.000,8585000.000,8634000.000
Assets,967716000.000,988943000.000,1017449000.000,1054517000.000,1050491000.000,1090363000.000,1114933000.000,1064837000.000,1078417000.000,1093833.000,1128165.000,1130684000.000,1170995000.000,1219287000.000,1213250000.000,1230896000.000,1260310000.000
AssetsSoldUnderAgreementsToRepurchaseCarryingAmounts,,,,,,,,,,,,34973000.000,34972000.000,34970000.000,35500000.000,35300000.000,30500000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,387280000.000,403403000.000,423837000.000,426343000.000,404918000.000,399288000.000
AvailableForSaleSecurities,262186000.000,290339000.000,318166000.000,373799000.000,347743000.000,345718000.000,382673000.000,346978000.000,339762000.000,,,378332000.000,397886000.000,422348000.000,420464000.000,403366000.000,395019000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,1813000.000,,,,,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainLossBeforeTax,,,,,,,,,,,,,,573000.000,-3899000.000,387000.000,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,10761000.000,,,,,
AvailableForSaleSecuritiesAmortizedCost,260784000.000,286314000.000,313252000.000,371187000.000,340510000.000,339971000.000,380398000.000,357811000.000,352567000.000,329714.000,,387280000.000,403403000.000,423837000.000,426343000.000,404918000.000,399288000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,11459000.000,83579000.000,198096000.000,274857000.000,274919000.000,,,,,,,,305905000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,11459000.000,83579000.000,198096000.000,274857000.000,274919000.000,,,,,,,,168290000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,,,,,,,,,,,,,137615000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,,161212000.000,177536000.000,133486000.000,,,,116692000.000,112329000.000,112586000.000,92712000.000,88463000.000,49992000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,,162453000.000,177968000.000,128329000.000,,,,113490000.000,110508000.000,112475000.000,91627000.000,88477000.000,50396000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,,16802000.000,20758000.000,21252000.000,,,,48532000.000,91208000.000,120791000.000,139821000.000,112539000.000,132685000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,,17586000.000,21474000.000,21578000.000,,,,48330000.000,90775000.000,121414000.000,139755000.000,113057000.000,131605000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,,,23842000.000,22442000.000,19758000.000,,,,20681000.000,25367000.000,31445000.000,33536000.000,38935000.000,39313000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,,,25691000.000,23948000.000,20525000.000,,,,21444000.000,26152000.000,31916000.000,33100000.000,39283000.000,40256000.000
AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsAmortizedCostBasis,,,,,8912000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsFairValue,,,,,9015000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesRemainderOfFiscalYearAmortizedCostBasis,,,,,,,,,,,,4052000.000,2464000.000,2774000.000,2970000.000,4668000.000,5678000.000
