,2011-03-31,2011-06-30,2011-09-30
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,40395000.000,,
AllocatedShareBasedCompensationExpense,,2425000.000,2480000.000
AmortizationOfIntangibleAssets,8516000.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,4259000.000,3541000.000
BusinessCombinationAcquisitionRelatedCosts,,0.000,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,19987000.000,,
ComprehensiveIncomeNetOfTax,-11687000.000,-3876000.000,-5463000.000
CostOfGoodsAndServicesSold,51676000.000,44600000.000,42323000.000
CostOfGoodsSold,44924000.000,36410000.000,34236000.000
CostOfGoodsSoldAmortization,6752000.000,8190000.000,8087000.000
DeferredIncomeTaxExpenseBenefit,-14195000.000,,
Depreciation,4369000.000,,
DilutiveSecurities,,0.000,0.000
EarningsPerShareBasic,-0.230,-0.090,0.010
EarningsPerShareDiluted,-0.230,-0.090,0.010
EffectOfExchangeRateOnCashAndCashEquivalents,1834000.000,,
EffectiveIncomeTaxRateContinuingOperations,,,0.770
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,0.350
EntityWideDisclosureOnGeographicAreasRevenueFromExternalCustomersAttributedToEntitysCountryOfDomicile,,37851000.000,47463000.000
EntityWideDisclosureOnGeographicAreasRevenueFromExternalCustomersAttributedToForeignCountries,,58949000.000,58716000.000
FiniteLivedIntangibleAssetsAmortizationExpense,1764000.000,1786000.000,1779000.000
ForeignCurrencyTransactionGainLossBeforeTax,,-576000.000,-913000.000
GainLossOnSaleOfPropertyPlantEquipment,-118000.000,,
GeneralAndAdministrativeExpense,12779000.000,11454000.000,11738000.000
GrossProfit,56083000.000,52200000.000,63856000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-27096000.000,-5308000.000,3313000.000
IncomeTaxExpenseBenefit,-11100000.000,1156000.000,2551000.000
IncomeTaxExpenseBenefitContinuingOperations,,1200000.000,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,900000.000,300000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,1900000.000,
IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,,1600000.000,400000.000
IncreaseDecreaseInAccountsPayable,-6750000.000,,
IncreaseDecreaseInAccountsReceivable,-36567000.000,,
IncreaseDecreaseInAccruedIncomeTaxesPayable,456000.000,,
IncreaseDecreaseInDeferredCharges,-6186000.000,,
IncreaseDecreaseInDeferredRevenue,-15663000.000,,
IncreaseDecreaseInEmployeeRelatedLiabilities,-2630000.000,,
IncreaseDecreaseInIncomeTaxesReceivable,2297000.000,,
IncreaseDecreaseInInventories,-7619000.000,,
IncreaseDecreaseInOtherAccruedLiabilities,17691000.000,,
IncreaseDecreaseInOtherOperatingAssets,991000.000,,
IncreaseDecreaseInPrepaidExpense,2871000.000,,
InterestExpense,,10000.000,11000.000
InventoryWriteDown,1610000.000,,
InvestmentIncomeInterest,,35000.000,37000.000
MarketableSecuritiesGainLoss,,0.000,0.000
NetCashProvidedByUsedInFinancingActivities,-338000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-338000.000,,
NetCashProvidedByUsedInInvestingActivities,-5908000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-5908000.000,,
NetCashProvidedByUsedInOperatingActivities,24399000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,24399000.000,,
NetIncomeLoss,-15996000.000,-6464000.000,762000.000
NetIncomeLossAvailableToCommonStockholdersDiluted,,-6464000.000,762000.000
NonoperatingIncomeExpense,-774000.000,-874000.000,-1112000.000
OperatingExpenses,82405000.000,56634000.000,59431000.000
OperatingIncomeLoss,-26322000.000,-4434000.000,4425000.000
OtherAmortizationOfDeferredCharges,225000.000,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,4309000.000,2588000.000,-6225000.000
OtherNonoperatingIncomeExpense,,-323000.000,-225000.000
PaymentsToAcquirePropertyPlantAndEquipment,5908000.000,,
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,640000.000,,
ProductWarrantyExpense,-251000.000,,
ProvisionForDoubtfulAccounts,-222000.000,,
ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,25773000.000,23420000.000,23772000.000
RestructuringAndRelatedCostIncurredCost,,1733000.000,5191000.000
RestructuringCharges,21364000.000,1977000.000,5191000.000
RestructuringReserveSettledWithCash,,2845000.000,2699000.000
RestructuringReserveTranslationAdjustment,,1000.000,-19000.000
Revenues,107759000.000,96800000.000,106179000.000
SalesRevenueGoodsNet,,63736000.000,72550000.000
SalesRevenueNet,107759000.000,96800000.000,106179000.000
SellingAndMarketingExpense,20725000.000,17997000.000,16951000.000
ShareBasedCompensation,2908000.000,,
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,0.000,145000.000
WeightedAverageNumberOfDilutedSharesOutstanding,68770.000,69054000.000,69360000.000
WeightedAverageNumberOfSharesOutstandingBasic,68770.000,69054000.000,69215000.000
