,2016-09-30,2017-03-31
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,665000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,488000.000
AllocatedShareBasedCompensationExpense,,488000.000
AmortizationOfAboveAndBelowMarketLeases,,-1227000.000
AmortizationOfDebtDiscountPremium,,-548000.000
AmortizationOfFinancingCosts,,810000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,4713.000,-55901000.000
CommonStockDividendsPerShareDeclared,,0.100
CostsAndExpenses,,75106000.000
DeferredIncomeTaxExpenseBenefit,,91000.000
DepreciationDepletionAndAmortization,,23768000.000
DirectCostsOfLeasedAndRentedPropertyOrEquipment,,30444000.000
Dividends,,5043000.000
DividendsPreferredStock,,100000.000
EarningsPerShareBasic,,-0.260
EarningsPerShareDiluted,,-0.260
GeneralAndAdministrativeExpense,5372016.000,4148000.000
ImpairmentOfRealEstate,,15000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,-12219000.000
IncomeTaxExpenseBenefit,,490000.000
IncreaseDecreaseInAccountsReceivableAndOtherOperatingAssets,,14610000.000
IncreaseDecreaseInAccruedLiabilities,1157180.000,
IncreaseDecreaseInDeferredLeasingFees,,3442000.000
IncreaseDecreaseInOperatingLiabilities,,-46427000.000
InterestExpense,,8686000.000
InvestmentIncomeNonoperating,,208000.000
ManagementFeesRevenue,,1248000.000
NetCashProvidedByUsedInFinancingActivities,30001.000,-8223000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,30001.000,-8223000.000
NetCashProvidedByUsedInInvestingActivities,,-8872000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-8872000.000
NetCashProvidedByUsedInOperatingActivities,-25288.000,-38806000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-25288.000,-38806000.000
NetIncomeLoss,-5372016.000,-12449000.000
NetIncomeLossAvailableToCommonStockholdersBasic,,-12549000.000
NoncontrollingInterestInNetIncomeLossPreferredUnitHoldersNonredeemable,,-260000.000
OperatingIncomeLoss,,-3741000.000
OperatingLeasesIncomeStatementLeaseRevenue,,70117000.000
PaymentsForCapitalImprovements,,8872000.000
PaymentsForRepurchaseOfCommonStock,,665000.000
PaymentsOfDividendsCommonStock,,4920000.000
PaymentsOfDividendsPreferredStockAndPreferenceStock,,100000.000
PaymentsOfFinancingCosts,,44000.000
PreferredStockDividendsIncomeStatementImpact,,100000.000
PreferredStockDividendsPerShareDeclared,,2000.000
ProceedsFromContributionsFromAffiliates,30001.000,
ProfitLoss,,-12709000.000
RealEstateRevenueNet,,71365000.000
RepaymentsOfSecuredDebt,,2288000.000
ServiceManagementCosts,,1746000.000
ShareBasedCompensation,,488000.000
WeightedAverageNumberOfDilutedSharesOutstanding,,49193000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,49193000.000
WeightedAverageNumberOfSharesOutstandingBasic,,49193000.000
