,2011-12-31,2012-12-31,2013-12-31,2014-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-1390000.000,-2738000.000,-2237000.000,-1766000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,189000.000,311000.000,271000.000,343000.000
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,,1512000.000,622000.000
AllowanceForLoanAndLeaseLossesProvisionForLossNet,,7242000.000,,
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,,910000.000,,
AllowanceForLoanAndLeaseLossesWriteOffs,,7578000.000,6019000.000,3824000.000
AmortizationOfDeferredLoanOriginationFeesNet,54000.000,294000.000,54000.000,136000.000
AmortizationOfIntangibleAssets,137000.000,137000.000,137000.000,136000.000
AmortizationOfMortgageServicingRightsMSRs,201000.000,304000.000,206000.000,364000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,,,961000.000,1345000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,,,8651000.000,1464000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,,7690000.000,119000.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,189000.000,178000.000,-5000.000
AvailableForSaleSecuritiesGrossRealizedGains,,189000.000,178000.000,0.000
AvailableForSaleSecuritiesGrossRealizedLosses,,0.000,0.000,5000.000
AvailableforsaleSecuritiesGrossUnrealizedGainLoss1,,,3892000.000,1013000.000
BankOwnedLifeInsuranceIncome,722000.000,742000.000,752000.000,888000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-7921000.000,-9988000.000,21613000.000,-28130000.000
CommonStockDividendsPerShareDeclared,0.040,0.040,0.040,0.060
Communication,727000.000,731000.000,669000.000,640000.000
ComprehensiveIncomeNetOfTax,5197000.000,5146000.000,-267000.000,11910000.000
ConversionOfStockAmountConverted1,,,9701000.000,0.000
CurrentFederalTaxExpenseBenefit,,1562000.000,1070000.000,2956000.000
DeferredCompensationArrangementWithIndividualCompensationExpense,,,,86000.000
DeferredFederalIncomeTaxExpenseBenefit,43000.000,372000.000,856000.000,-302000.000
