,2011-01-29,2011-04-30,2011-07-30,2011-10-29,2012-01-28,2012-04-28,2012-07-28,2012-10-27,2013-02-02,2013-05-04,2013-08-03,2013-11-02,2014-02-01,2014-05-03,2014-08-02,2014-11-01,2015-01-31,2015-05-02,2015-08-01,2015-10-31,2016-01-30,2016-04-30,2016-07-30,2016-10-29,2017-01-28,2017-04-29
AcceleratedShareRepurchasesSettlementPaymentOrReceipt,,,,,,,,,,,,,,,,,,,,,,,,-525000000.000,,
AccountsPayableAndAccruedLiabilitiesNoncurrent,86600000.000,86400000.000,88100000.000,89000000.000,91100000.000,103100000.000,105200000.000,107500000.000,108300000.000,113300000.000,114600000.000,119300000.000,,,,,,,,,,,,,,
AccountsPayableCurrent,125900000.000,144900000.000,137500000.000,195100000.000,182600000.000,156000000.000,136400000.000,216200000.000,155900000.000,176800000.000,130300000.000,244900000.000,162900000.000,163100000.000,235000000.000,396200000.000,277700000.000,256500000.000,194000000.000,371400000.000,269100000.000,255700000.000,195100000.000,382200000.000,255700000.000,177800000.000
AccountsReceivableNetCurrent,935900000.000,904300000.000,906800000.000,891200000.000,1088200000.000,1025100000.000,1032200000.000,998200000.000,1205300000.000,1157500000.000,1152100000.000,1123500000.000,1374000000.000,1308200000.000,1316000000.000,1292100000.000,1567600000.000,1499900000.000,1493200000.000,1451500000.000,1756400000.000,1689300000.000,1650600000.000,1581100000.000,1858000000.000,1726300000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,34000000.000,,,,31900000.000,,,,31700000.000,,,,43000000.000,,,,45100000.000,,,,45100000.000,
AccruedLiabilitiesAndOtherLiabilities,,,,,,,257500000.000,266500000.000,326400000.000,269400000.000,259700000.000,252500000.000,,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,,,,,140700000.000,,,,152500000.000,,,,157400000.000,,,,233700000.000,,,,243400000.000,,,,284400000.000,
AccruedPayrollTaxesCurrent,,,,,15100000.000,,,,7400000.000,,,,8000000.000,,,,11600000.000,,,,11500000.000,,,,9900000.000,
AccruedRentNoncurrent,,,,,63900000.000,,,,65600000.000,,,,67100000.000,,,,73800000.000,44600000.000,,,81200000.000,,,,87200000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,639100000.000,648300000.000,678000000.000,681000000.000,707100000.000,709800000.000,715300000.000,724100000.000,737500000.000,750100000.000,765000000.000,788100000.000,816300000.000,831700000.000,839000000.000,852100000.000,848800000.000,915100000.000,939700000.000,949200000.000,993600000.000,1003100000.000,1015400000.000,1049400000.000,1093900000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-170800000.000,-150100000.000,-146300000.000,-141200000.000,-159200000.000,-163100000.000,-175000000.000,-167700000.000,-175700000.000,-189400000.000,-199900000.000,-189400000.000,-178500000.000,-163800000.000,-163000000.000,-183900000.000,-236600000.000,-234300000.000,-243700000.000,-245800000.000,-274100000.000,-238500000.000,-275000000.000,-302300000.000,-307700000.000,-305400000.000
AdditionalPaidInCapital,196800000.000,206200000.000,210800000.000,217200000.000,230900000.000,228300000.000,231200000.000,235100000.000,246300000.000,242000000.000,249300000.000,252300000.000,258800000.000,258800000.000,262500000.000,261200000.000,265200000.000,265200000.000,269700000.000,274700000.000,279900000.000,275900000.000,281200000.000,128500000.000,280700000.000,278400000.000
Assets,3089800000.000,3199600000.000,3247500000.000,3364100000.000,3611400000.000,3485200000.000,3319000000.000,3421100000.000,3715800000.000,3684500000.000,3627800000.000,3765400000.000,4029200000.000,4021600000.000,5994700000.000,6178500000.000,6327600000.000,6244600000.000,6211800000.000,6469700000.000,6474400000.000,6427700000.000,6298000000.000,6487500000.000,6597800000.000,6465200000.000
