,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AccruedInvestmentIncomeReceivable,3268000.000,3168000.000,2837000.000,2466000.000,2518000.000,2690000.000,2460000.000,2390000.000,2283000.000,2224000.000,1912000.000,1752000.000,1664000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,17493000.000,,,,18392000.000,,,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,93000.000,-7285000.000,-8735000.000,-10568000.000,-7943000.000,-6588000.000,-7020000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,2312000.000,1326000.000,1251000.000,1143000.000,1543000.000,1270000.000,93000.000,-7285000.000,-8735000.000,-10568000.000,-7943000.000,-6588000.000,-7020000.000
AccumulatedOtherComprehensiveIncomeLossOtherThanTemporaryImpairmentNotCreditLossNetOfTaxAvailableforsaleDebtSecurities,,,,1223000.000,1288000.000,0.000,,,,,,,
AccumulatedOtherComprehensiveIncomeLossOtherThanTemporaryImpairmentNotCreditLossNetOfTaxHeldtomaturityDebtSecurities,,,,0.000,0.000,0.000,,,,,,,
AdditionalPaidInCapital,35407000.000,35450000.000,35502000.000,35561000.000,35671000.000,35782000.000,35898000.000,35990000.000,36137000.000,36230000.000,36376000.000,36978000.000,37083000.000
AdvancesFromFederalHomeLoanBanks,,,,,,,,,,12389000.000,,,
Assets,1223809000.000,1228778000.000,1205552000.000,1191688000.000,1020106000.000,1007062000.000,939942000.000,884518000.000,850156000.000,858617000.000,836899000.000,802321000.000,752892000.000
AssetsFairValueDisclosureNonrecurring,,,,1037000.000,9605000.000,,,,,,,,
AssetsHeldForSalePropertyPlantAndEquipment,,946000.000,927000.000,6771000.000,5979000.000,0.000,,,,,,,
AvailableForSaleSecurities,332357000.000,313777000.000,355793000.000,317288000.000,321707000.000,354131000.000,324040000.000,309132000.000,290183000.000,269282000.000,240826000.000,212231000.000,208087000.000
AvailableForSaleSecuritiesAmortizedCost,,,,313587000.000,317400000.000,350303000.000,321389000.000,313859000.000,296360000.000,277292000.000,246123000.000,215293000.000,211780000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,21136000.000,60881000.000,124398000.000,132577000.000,198791000.000,220104000.000,210878000.000,183078000.000,166440000.000,172034000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,92059000.000,60725000.000,124398000.000,132577000.000,198791000.000,204707000.000,177103000.000,130747000.000,61266000.000,42484000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,0.000,156000.000,0.000,0.000,0.000,15397000.000,33775000.000,52331000.000,105174000.000,129550000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,,,,4578000.000,4624000.000,4643000.000,4700000.000,5853000.000,5808000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,,,,49250000.000,49406000.000,40465000.000,27118000.000,14737000.000,16485000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,26640000.000,20726000.000,19109000.000,14852000.000,14836000.000,7751000.000,7221000.000,6421000.000,6395000.000,5787000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,27258000.000,21385000.000,20372000.000,15957000.000,15528000.000,8137000.000,7450000.000,6716000.000,6820000.000,6151000.000
