,2011-06-30,2011-09-30,2012-03-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-06-30,2014-09-30,2015-03-31,2015-06-30,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AllocatedShareBasedCompensationExpense,,,,,,,,,,1146408.000,,613644.000,,,,7500.000
AmortizationOfDebtDiscountPremium,,,,,,,,,,,,60913.000,,,,15176.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-5714.000,,,,,,,188188.000,,-474564.000,,,,
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,,,,,,,,,,-481188.000,,,,
ConversionOfStockAmountIssued1,,,,,,,,,,,,24000.000,,,,
ConversionOfStockSharesIssued1,,,,,,,,,,,,1750000.000,,,,8589229.000
CostOfRevenue,,,,,,,,572032.000,600928.000,408837.000,372008.000,,,,,
DebtConversionConvertedInstrumentAmount1,,,,,,,,,,,,24000.000,,,,18138.000
DebtInstrumentDecreaseForgiveness,,,27.000,,,,,,,,,,,,,
DebtInstrumentIncreaseDecreaseOtherNet,,,,,,,,,,1018618.000,,1018618.000,,,,1018618.000
Depreciation,,,,,,,,,,314.000,,500.000,,,,500.000
DerivativeGainLossOnDerivativeNet,,,,,,,,,,,,-53537.000,39385.000,253773.000,179223.000,-10936.000
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,,,,,,,,,,4239585.000,,,,
DividendsPreferredStockStock,,,,,,,,,,,9396.000,15834.000,15835.000,15834.000,0.000,15660.000
EarningsPerShareBasicAndDiluted,-0.000,-0.010,-0.000,-0.080,-0.050,-0.040,-0.170,-0.050,-0.100,,,,,,,-0.000
ExtinguishmentOfDebtAmount,,,27.000,,,,,,,,,,,,,
FairValueAssumptionsExpectedDividendRate,,,,,,,,,,,,0.000,,,,0.000
FairValueAssumptionsExpectedVolatilityRate,,,,,,,,,,,,3.250,,,,3.250
FairValueAssumptionsRiskFreeInterestRate,,,,,,,,,,,,0.006,,,,0.006
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,,,,,,,,,,,,-53537.000,,,,10937.000
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationIssues,,,,,,,,,,,,44561.000,,,,
FinancingInterestExpense,,,,,,,,,,,,-90476.000,195694.000,82980.000,257728.000,16563.000
GeneralAndAdministrativeExpense,11250.000,6800.000,33391.000,1750090.000,969125.000,749976.000,,293918.000,1261062.000,2874111.000,8207941.000,705160.000,416059.000,359061.000,420682.000,48000.000
GoodwillAndIntangibleAssetImpairment,,,,,,,,,-692668.000,,,,,,,
GrossProfit,,,,,,,,243416.000,243080.000,653151.000,968745.000,,,1500.000,,
IncomeLossFromContinuingOperations,,,,,,,,,,,,-742099.000,-572368.000,-186768.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,,,,,,,,,-2220960.000,-7239196.000,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,-742099.000,-572368.000,-186768.000,-424059.000,-75499.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,,,,,,,,-0.170,-0.020,-0.010,-0.000,,
IncomeLossFromContinuingOperationsPerBasicShare,,,,,,,,,,-0.050,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,,,,,,,,4239585.000,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,,,,,,,,,,,0.090,,0.000,,
IncreaseDecreaseInAccountsAndNotesReceivable,,,,,,,,,,-40316.000,,,,,,
IncreaseDecreaseInAccountsPayable,,,,,,,,,,,,-14783.000,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,,,,,47884.000,,,,,,
IncreaseDecreaseInAccountsReceivable,,,,,,,,,,9800.000,,,,,,
IncreaseDecreaseInAccruedLiabilities,,,,,,,,,,,,10001.000,,,,41386.000
IncreaseDecreaseInPrepaidExpense,,,,,,,,,,-3076.000,,,,,,
InterestExpenseDebt,,,,,,,,,,,,,,,,15176.000
NetCashProvidedByUsedInFinancingActivities,,,27677.000,,,,,,,32420.000,,112423.000,,,,
