,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,5518.000,111470.000,135387.000,167834.000,192907.000,231958.000,254341.000,272225.000,299532.000,319425.000,25703.000,27409.000,113064.000,123648.000,85250.000,61142.000,76145.000,75368.000,83572.000
AccountsPayableCurrent,,,,,,,,,,,,,,,150000.000,,,,
AccountsReceivableNetCurrent,,,,,,,2755.000,30755.000,30755.000,2255.000,2255.000,,,,93130.000,,,,
AccruedLiabilitiesCurrent,,,,,,,,,,,325000.000,350000.000,345000.000,370000.000,376026.000,385526.000,395526.000,405197.000,415197.000
AccruedSalariesCurrentAndNoncurrent,,,,,,,,,,,,,,,,,18974.000,18974.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,271.000,,387.000,444.000,502.000,,,,,,,2808.000,3224.000,3638.000,6501.000,6723.000,6925.000,7085.000,7245.000
AdditionalPaidInCapital,56476.000,56611.000,57385.000,57385.000,63480.000,63840.000,221030.000,254615.000,255515.000,258755.000,261975.000,264470.000,302233.000,310183.000,380021.000,482336.000,797362.000,1232996.000,1809234.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,0.000,0.000,0.000,500.000,2755.000,0.000,0.000,0.000,,,,,
Assets,8122.000,6168.000,16723.000,11755.000,12021.000,19184.000,47079.000,68619.000,64273.000,16334.000,17047.000,110819.000,204151.000,209117.000,497049.000,394124.000,329893.000,334783.000,257061.000
AssetsCurrent,2370.000,474.000,11087.000,6176.000,6500.000,13720.000,41103.000,61387.000,56088.000,8931.000,10060.000,105312.000,199060.000,206958.000,346483.000,247531.000,186602.000,194760.000,127198.000
BankOverdrafts,,,,,1826.000,1644.000,,1947.000,,4748.000,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,2370.000,474.000,11087.000,2176.000,,3720.000,28948.000,15607000.000,12033.000,551.000,2430.000,105213.000,143352.000,156958.000,203353.000,195008.000,134079.000,165017.000,101768.000
CashEquivalentsAtCarryingValue,,,,,,,,,12033.000,,,,,,,,,,
