,2011-11-30,2012-02-29,2012-05-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,,,,,,,,,287076.000,287076.000,,,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,62855.000,73889.000,158723.000,5669790.000,4665616.000,5415335.000,5814589.000,3893562.000,3397230.000,3015072.000,2960536.000,3034620.000,3403263.000,2639047.000,1203998.000,2228502.000,2718209.000,2759266.000,2554638.000,2430722.000,2451834.000
AccountsReceivableNetCurrent,4057.000,1150.000,1674.000,4827517.000,3920008.000,3714535.000,3036090.000,1441300.000,1536084.000,1503347.000,874358.000,839874.000,930841.000,670144.000,102856.000,36600.000,210346.000,201404.000,111300.000,73836.000,94697.000
AccruedLiabilitiesCurrent,3891.000,,,,1063687.000,976238.000,848067.000,748442.000,1036836.000,1222413.000,830790.000,776463.000,857854.000,1200068.000,1236693.000,1547949.000,1534609.000,1732557.000,2041012.000,2171848.000,2401328.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,13058570.000,1451674.000,2478093.000,1641805.000,2212291.000,3434197.000,3980115.000,4421897.000,4193773.000,6855473.000,7363454.000,3375744.000,3622465.000,3894475.000,3991504.000,4077367.000,4366035.000,4463064.000
AdditionalPaidInCapital,,,,,,,,30929519.000,31659261.000,31709342.000,32138342.000,32138342.000,32142717.000,32581467.000,32692723.000,32692723.000,32692723.000,32692723.000,32925243.000,32925243.000,32925243.000
AdditionalPaidInCapitalCommonStock,11558639.000,11952452.000,12048332.000,21292039.000,22437761.000,24931337.000,30164734.000,,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,193483.000,,,,192220.000,,,157219.000,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,33321.000,33321.000,33321.000,,193483.000,,,,,,,,
AssetRetirementObligationsNoncurrent,0.000,,,,,,,,,,,,,,,,,,,,
Assets,3161688.000,3158832.000,4749139.000,34832453.000,33623294.000,32636274.000,29436165.000,28370465.000,23225051.000,21336232.000,19423219.000,17235529.000,16092283.000,15253554.000,12091347.000,7045341.000,6827462.000,6134625.000,5108678.000,4753031.000,4592358.000
AssetsCurrent,17928.000,16117.000,155277.000,6713419.000,6746244.000,5570240.000,4156801.000,4194304.000,3947419.000,3316931.000,2214725.000,1822143.000,1572083.000,1401191.000,1946021.000,744299.000,854334.000,465033.000,249966.000,226279.000,180928.000
AssetsHeldForSaleNotPartOfDisposalGroup,,,,,,,,,,,,,,,905000.000,,,,,,
AssetsHeldForSaleOtherNoncurrent,,,,,,,5858341.000,5604142.000,1946743.000,1704965.000,,,,,,,,,,,
AssetsNoncurrent,,,,,,,,,,,,,,,,,697224.000,490717.000,454131.000,410839.000,392546.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,192428.000,136679.000,84285.000,120999.000,152361.000,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,181808.000,126059.000,73792.000,110506.000,127361.000,242092.000,,,,,,,,
BankOverdrafts,,,,,,,,290091.000,,262132.000,,,,,,,,,,,
BusinessAcquisitionPercentageOfVotingInterestsAcquired,,,,0.490,0.510,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,,,13325058.000,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationNotesPayableAndLongTermDebt,,,,,2323744.000,,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,13871.000,3767.000,4370.000,416243.000,67824.000,135913.000,,,52120.000,,229314.000,285991.000,114698.000,267382.000,642010.000,423320.000,22400.000,3339.000,6476.000,20253.000,21616.000
CashFDICInsuredAmount,,,,,,,,,250000.000,,,,250000.000,,,,250000.000,,,250000.000,
CertificatesOfDepositAtCarryingValue,,,,77614.000,77614.000,77614.000,77614.000,77614.000,77614.000,77614.000,77614.000,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,8853288.000,9278288.000,9428288.000,17058288.000,18116357.000,19122296.000,21362296.000,21587296.000,5553157.000,5894986.000,5894986.000,5894986.000,5457486.000,5457486.000,11537276.000,11537276.000,11537276.000,11537276.000,11855276.000,11855276.000,11855276.000
CommonStockSharesOutstanding,8853288.000,9278288.000,9428288.000,17058288.000,18116357.000,19122296.000,21362296.000,21587296.000,5553157.000,5894986.000,5894986.000,5894986.000,5457486.000,5457486.000,11537276.000,11537276.000,11537276.000,11537276.000,11855276.000,11855276.000,11855276.000
CommonStockValue,88532.000,92782.000,94282.000,170582.000,181163.000,191223.000,213623.000,215873.000,55531.000,58950.000,58950.000,58950.000,54575.000,54575.000,115373.000,115373.000,115373.000,115373.000,118553.000,118553.000,118553.000
DebtInstrumentInterestRateStatedPercentage,,,,,0.048,,,,,,,,,,,,,,,,
DeferredCompensationEquity,,,,,,,,,74000.000,37000.000,,,,,,,,,,,
DeferredFinanceCostsCurrentNet,,,,280765.000,336297.000,324521.000,324521.000,300970.000,289194.000,289194.000,289194.000,,,230316.000,218541.000,206765.000,194990.000,,,,
DeferredFinanceCostsNet,,,,,,,,,,,,,,,,,,330041.000,232546.000,187888.000,135706.000
DeferredFinanceCostsNoncurrentNet,,,,1076266.000,913539.000,836824.000,751279.000,693178.000,625296.000,548582.000,474811.000,,383204.000,330042.000,279495.000,229276.000,188215.000,,,,
DeferredRevenueCurrent,0.000,,,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsGross,,,,,5767678.000,,,,8148950.000,,,,8285723.000,,,,10568177.000,,,16590331.000,
DeferredTaxAssetsNet,,,,,,,,,,,,,,,,,0.000,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,6133144.000,,,,9305353.000,,,,11449134.000,,,,12311015.000,,,21330000.000,
DeferredTaxAssetsOperatingLossCarryforwardsSubjectToExpiration,,,,,,,,,,,,,-1711914.000,,,,-173904.000,,,,
DeferredTaxAssetsOther,,,,,,,,,,,,,,,,,,,,710142.000,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,,,,,,,-1567032.000,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,,36645.000,,,,72135.000,,,,98035.000,,,,98035.000,,,290100.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,,,,,,,,,,17500.000,,,,17942.000,,,51263.000,
DeferredTaxAssetsValuationAllowance,,,,,5767678.000,,,,8148950.000,,,,8285723.000,,,,10568177.000,,,16590331.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,,,,,,,,,,,1684911.000,,,5791174.000,
