,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,-8885.000
CashPeriodIncreaseDecrease,7422.000,,,,
EarningsPerShareBasicAndDiluted,-0.000,,,,0.000
GeneralAndAdministrativeExpense,1306.000,3007.000,2553.000,14115.000,443.000
IncreaseDecreaseInAccountsPayable,2522.000,,,,764.000
IncreaseDecreaseInDueToRelatedParties,3101.000,,,,3949.000
NetCashProvidedByUsedInFinancingActivities,15000.000,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,15000.000,,,,
NetCashProvidedByUsedInOperatingActivities,-7578.000,,,,-8885.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-7578.000,,,,-8885.000
NetIncomeLoss,-13201.000,-7926.000,-17889.000,-4698.000,-13598.000
OperatingExpenses,13201.000,7926.000,17889.000,4698.000,13598.000
ProceedsFromIssuanceOfCommonStock,15000.000,,,,
ProfessionalFees,11895.000,4919.000,15336.000,-9417.000,13155.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,7500000.000,7500000.000,9365217.000,-15906201.000,9450000.000
