,2016-06-30,2016-09-30,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,474.000
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,,,66356.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,,,8656.000
AvailableForSaleSecuritiesGrossUnrealizedGains,,,75012.000
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,8656.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,1368098.000
ComprehensiveIncomeNetOfTax,-136859.000,-245480.000,-315157.000
Depreciation,,,586.000
EarningsPerShareBasic,-0.010,-0.020,-0.020
EmployeeBenefitsAndShareBasedCompensation,14563.000,13708.000,30642.000
GeneralAndAdministrativeExpense,12075.000,27465.000,53650.000
IncreaseDecreaseInAccountsAndNotesReceivable,,,-10115.000
IncreaseDecreaseInAccountsPayable,,,10529.000
IncreaseDecreaseInAccruedInvestmentIncomeReceivable,,,-3675.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,15188.000
LaborAndRelatedExpense,111050.000,127712.000,137000.000
LeaseAndRentalExpense,12185.000,17082.000,17583.000
NetCashProvidedByUsedInFinancingActivities,,,1697558.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,1697558.000
NetCashProvidedByUsedInInvestingActivities,,,-3541.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-3541.000
NetCashProvidedByUsedInOperatingActivities,,,-325919.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-325919.000
NetIncomeLoss,-202218.000,-257867.000,-327812.000
NetInvestmentIncome,22932.000,23086.000,23566.000
NoninterestExpenseDirectorsFees,20250.000,4500.000,15000.000
NoninterestExpenseTransferAgentAndCustodianFees,3025.000,7954.000,4190.000
OperatingExpenses,225150.000,280953.000,351378.000
OtherComprehensiveIncomeLossNetOfTax,65359.000,12387.000,12655.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,65359.000,12387.000,12655.000
OtherGeneralAndAdministrativeExpense,15399.000,14347.000,9118.000
PaymentsForRepurchaseOfCommonStock,,,5000.000
PaymentsOfStockIssuanceCosts,,,158192.000
PaymentsToAcquirePropertyPlantAndEquipment,,,3541.000
ProceedsFromIssuanceOrSaleOfEquity,,,1860750.000
ProfessionalFees,18385.000,40755.000,45001.000
ProvisionForDoubtfulAccounts,,16315.000,0.000
RelatedPartyTransactionAmountsOfTransaction,,,11150.000
Revenues,22932.000,23086.000,23566.000
SalesRevenueNet,0.000,0.000,0.000
StockIssuedDuringPeriodValueNewIssues,,,1860750.000
StockRepurchasedDuringPeriodValue,,,5000.000
TaxesAndLicenses,9222.000,6541.000,15489.000
TravelAndEntertainmentExpense,8893.000,3000.000,19618.000
WeightedAverageNumberOfSharesOutstandingBasic,13991814.000,14159447.000,14628505.000
