,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AssetRetirementObligationAccretionExpense,,,,,8596.000,,,,11151.000,,,,11883.000,,,,11755.000,,,,11644.000
AssetRetirementObligationLiabilitiesIncurred,,,,,47090.000,,,,26651.000,,,,7542.000,,,,6185.000,,,,
AssetRetirementObligationLiabilitiesSettled,,,,,,,,,-162.000,,,,,,,,,,,,2786.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,1571020.000,,,37895.000,,,,1913676.000,,,,1553072.000,,,,-518737.000,,,,697596.000
CommonStockDividendsPerShareCashPaid,,,10.000,,,,,,,,,,,,,,,,,,
CommonStockDividendsPerShareDeclared,,,,,,,,,,20.000,,,,,,,,,,,
CurrentIncomeTaxExpenseBenefit,396590.000,324766.000,288829.000,14009.000,227710.000,328624.000,650894.000,285480.000,902762.000,720433.000,338879.000,527067.000,344423.000,68228.000,156096.000,-181861.000,-34028.000,44683.000,-81261.000,12930.000,72427.000
DeferredFederalIncomeTaxExpenseBenefit,279621.000,,,,,,,,,,,,,,,,,,,,
DeferredIncomeTaxExpenseBenefit,,111937.000,206243.000,316727.000,155795.000,549847.000,-162085.000,-138778.000,-224815.000,24262.000,408643.000,-579990.000,-524733.000,-178964.000,-783511.000,-372223.000,-300055.000,-6385.000,102656.000,88574.000,-2348.000
DepreciationAndAmortization,757135.000,733132.000,879793.000,717724.000,,,,,,,,,,,,,,,,,
EarningsPerShareBasicAndDiluted,10.390,8.350,6.910,7.160,7.730,14.040,10.300,5.830,12.400,13.030,13.270,3.850,0.110,0.200,-6.800,-5.400,-3.920,0.930,0.720,1.740,3.340
ExplorationExpense,16306.000,17614.000,81340.000,86141.000,241803.000,53677.000,52864.000,315283.000,657471.000,559906.000,-4572.000,71678.000,150150.000,203600.000,10856.000,220099.000,97912.000,69510.000,314541.000,-52753.000,149506.000
GainLossOnInvestments,,,,,,,100173.000,,,,,,,,,,,,,,
GainLossOnSaleOfOilAndGasProperty,,,431643.000,12682.000,3683.000,28789.000,766.000,84773.000,1123.000,14745.000,4633.000,99188.000,,6136.000,18638.000,,4455.000,15289.000,,,15591.000
GeneralAndAdministrativeExpense,,,,,431970.000,408941.000,351456.000,404191.000,438241.000,433423.000,368245.000,424631.000,442373.000,404636.000,378604.000,414502.000,425739.000,410381.000,350017.000,394639.000,385430.000
ImpairmentOfOilAndGasProperties,,,,,,,,,,,,,,,,,,0.000,0.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,2349040.000,1781591.000,1607171.000,1482467.000,1626515.000,3132118.000,2134220.000,1072676.000,2652650.000,2816204.000,2855450.000,555812.000,-162834.000,-79420.000,-1705420.000,-1410203.000,-954938.000,185524.000,134413.000,377890.000,597573.000
IncomeLossFromEquityMethodInvestments,,,,,15267.000,5492.000,11739.000,2705.000,27245.000,29865.000,9155.000,319.000,12083.000,23057.000,10164.000,-7029.000,71718.000,18532.000,13838.000,-81288.000,14363.000
IncomeTaxExpenseBenefit,676211.000,436703.000,495072.000,330736.000,383505.000,878471.000,488809.000,146702.000,677947.000,744695.000,747522.000,-52923.000,-180310.000,-110736.000,-627415.000,-554084.000,-334083.000,38298.000,21395.000,101504.000,70079.000
InterestIncomeOther,,,8766.000,8479.000,5844.000,7240.000,4171.000,5578.000,5332.000,4477.000,3820.000,3548.000,3751.000,2560.000,2694.000,4348.000,10322.000,14518.000,9523.000,12007.000,18096.000
NetCashProvidedByUsedInFinancingActivities,,-23777.000,,,-31982.000,,,,-72325.000,,,,-23013.000,,,,-177853.000,,,,-17584.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-23777.000,,,-31982.000,,,,-72325.000,,,,-23013.000,,,,-177853.000,,,,-17584.000
NetCashProvidedByUsedInInvestingActivities,,-840199.000,,,-2159304.000,,,,-1278332.000,,,,-916303.000,,,,-689974.000,,,,-402494.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-840199.000,,,-2159304.000,,,,-1278332.000,,,,-916303.000,,,,-689974.000,,,,-402494.000
