,2012-03-31,2012-06-30,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,,-236000.000,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,1034000.000,,,1919000.000,,,
AllocatedShareBasedCompensationExpense,,1100000.000,1100000.000,2360000.000,1393000.000,1585000.000,1662000.000
AllocatedShareBasedCompensationExpenseNetOfTax,,200000.000,200000.000,1357000.000,803000.000,991000.000,952000.000
AmortizationOfFinancingCostsAndDiscounts,4593000.000,,,4184000.000,,,
AmortizationOfIntangibleAssets,,34517000.000,34494000.000,31430000.000,29546000.000,27844000.000,28056000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-58132000.000,,,-1363000.000,,,
ComprehensiveIncomeNetOfTax,7370000.000,-16619000.000,41911000.000,-52932000.000,3658000.000,63374000.000,16994000.000
CostOfServices,74674000.000,73789000.000,72912000.000,73890000.000,72903000.000,73559000.000,77071000.000
CostsAndExpenses,187483000.000,182941000.000,181345000.000,180099000.000,175510000.000,183170000.000,190346000.000
DeferredIncomeTaxExpenseBenefit,-8003000.000,,,-5312000.000,,,
Depreciation,9644000.000,10160000.000,10318000.000,11046000.000,10793000.000,10015000.000,10683000.000
DepreciationDepletionAndAmortization,44201000.000,,,42476000.000,,,
DerivativeInstrumentsGainLossReclassificationFromAccumulatedOCIToIncomeEstimatedNetAmountToBeTransferred,,,,1500000.000,,,
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,,400000.000,400000.000,400000.000,400000.000,400000.000,300000.000
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,,,,,217000.000,211000.000,
EffectOfExchangeRateOnCashAndCashEquivalents,2223000.000,,,-9439000.000,,,
EffectiveIncomeTaxRateContinuingOperations,,,,,,1.030,
EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,,,,200000.000,200000.000,200000.000,200000.000
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,,,1003000.000,590000.000,594000.000,710000.000
EmployeeServiceShareBasedCompensationTaxBenefitRealizedFromExerciseOfStockOptions,,,,0.000,,,
FiniteLivedIntangibleAssetsAmortizationExpense,34557000.000,,,,,,
GainLossOnDispositionOfAssets,-14000.000,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,-10213000.000,,,
GoodwillTranslationAdjustments,,,,-21824000.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-8528000.000,1162000.000,-315000.000,-1684000.000,15404000.000,6962000.000,7812000.000
IncomeTaxExpenseBenefit,264000.000,-1055000.000,18357000.000,-816000.000,369000.000,-7170000.000,2605000.000
IncreaseDecreaseInDueToAffiliates,,,,400000.000,,,
IncreaseDecreaseInOperatingCapital,35496000.000,,,,,,
IncreaseDecreaseInOtherOperatingCapitalNet,,,,34159000.000,,,
InterestExpense,376000.000,,,,,,
InterestIncomeExpenseNet,-37824000.000,-37168000.000,-37372000.000,-35209000.000,-34210000.000,-34198000.000,-34011000.000
ManagementFeeExpense,,,,,,800000.000,
ManagementFeesBaseRevenue,,800000.000,800000.000,,,,
ManagementFeesRevenue,,,,800000.000,800000.000,,
NetCashProvidedByUsedInFinancingActivities,-32836000.000,,,-5172000.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-32836000.000,,,-5172000.000,,,
NetCashProvidedByUsedInInvestingActivities,-29297000.000,,,-5103000.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-29297000.000,,,-5103000.000,,,
NetCashProvidedByUsedInOperatingActivities,1778000.000,,,18351000.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,1778000.000,,,18351000.000,,,
NetIncomeLoss,-8792000.000,,,,,,
OperatingIncomeLoss,29049000.000,38302000.000,36728000.000,43405000.000,49600000.000,41160000.000,41823000.000
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPortionAttributableToParent,10000.000,,,,,,
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPortionAttributableToParent,-218000.000,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,16107000.000,,,,,,
OtherComprehensiveIncomeLossBeforeTaxPortionAttributableToParent,,-16649000.000,24063000.000,-51962000.000,-11218000.000,49422000.000,12665000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesBeforeTax,,-99000.000,-65000.000,2000.000,-10000.000,-21000.000,17000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,,-59000.000,-38000.000,2000.000,-6000.000,-13000.000,9000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesTax,,40000.000,27000.000,,4000.000,8000.000,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax,,-16838000.000,23587000.000,-52184000.000,-11616000.000,48953000.000,10066000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,-16838000.000,23587000.000,-52184000.000,-11616000.000,48953000.000,10066000.000
OtherComprehensiveIncomeLossNetOfTax,,,,-52064000.000,,49242000.000,
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,16162000.000,,,,,,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,-16726000.000,23869000.000,-52064000.000,-11377000.000,49242000.000,11787000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentBeforeTax,,8000.000,-8000.000,,,,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,,5000.000,9000.000,7000.000,-4000.000,-11000.000,-1597000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansTax,,-3000.000,1000.000,-7000.000,-4000.000,-11000.000,764000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesBeforeTax,,,,,-377000.000,-377000.000,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,,,,,-223000.000,-224000.000,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesTax,,,,,154000.000,153000.000,
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeBeforeTax,,223000.000,376000.000,376000.000,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,,223000.000,223000.000,223000.000,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeTax,,-153000.000,-153000.000,153000.000,,,
OtherComprehensiveIncomeLossTaxPortionAttributableToParent1,,-77000.000,-194000.000,102000.000,-159000.000,-180000.000,-1082000.000
OtherComprehensiveIncomeReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,-223000.000,,,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,,-80000.000,173000.000,-156000.000,31000.000,113000.000,153000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,60000.000,-47000.000,106000.000,-98000.000,18000.000,67000.000,92000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,,33000.000,-67000.000,-58000.000,-13000.000,-46000.000,55000.000
OtherNoncashExpense,,,,376000.000,,,
OtherNonoperatingIncomeExpense,247000.000,28000.000,329000.000,333000.000,14000.000,,
PaymentsForHedgeFinancingActivities,416000.000,,,416000.000,,,
PaymentsOfDebtIssuanceCosts,,,,1009000.000,,,
PaymentsToAcquireMarketableSecurities,14677000.000,,,3335000.000,,,
PaymentsToAcquirePropertyPlantAndEquipment,14620000.000,,,16354000.000,,,
PaymentsToAcquireShortTermInvestments,,,,3335000.000,,,
ProceedsFromInsuranceSettlementInvestingActivities,,,,350000.000,,,
ProceedsFromInsuranceSettlementOperatingActivities,,,,-350000.000,,,
ProceedsFromSaleOfAvailableForSaleSecurities,,,,14236000.000,,,
ProfitLoss,-8792000.000,107000.000,18042000.000,-868000.000,15035000.000,14132000.000,5207000.000
ProvisionForDoubtfulAccounts,4054000.000,,,939000.000,,,
RepaymentsOfLongTermCapitalLeaseObligations,89000.000,,,98000.000,,,
RepaymentsOfLongTermDebt,32331000.000,,,3649000.000,,,
Revenues,216532000.000,221243000.000,218073000.000,223504000.000,225110000.000,224330000.000,232169000.000
SalesRevenueNet,216532000.000,221243000.000,218073000.000,223504000.000,225110000.000,224330000.000,232169000.000
SellingGeneralAndAdministrativeExpense,68608000.000,64475000.000,63621000.000,63733000.000,62268000.000,71752000.000,74536000.000
ShareBasedCompensation,831000.000,,,852000.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,,,,0.510,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,,,0.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,,,0.011,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsWeightedAverageVolatilityRate,,,,0.913,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,,,637000.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,,,,1560000.000,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,,,-1.000,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,,,,-0.930,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,,1.000,,,
StockIssuedDuringPeriodSharesStockOptionsExercised,,,,468000.000,,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,,,,100000.000,,,
