,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,146559.000,114772.000,40432.000,505590.000,474974.000,717469.000,813030.000,874388.000,819162.000
AccountsReceivableNetCurrent,,,,,,,,,,6033.000,17977.000,45721.000,120537.000,124521.000,246749.000
AccruedLiabilitiesCurrent,5890.000,7605.000,9318.000,10937.000,6522.000,,,,,,,,,,
AccruedSalariesCurrent,,,,,,,100000.000,159000.000,176500.000,,,0.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,44244.000,58992.000,73740.000,88488.000,103235.000,0.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-99.000,-110.000,-91.000,-350.000,-273.000,-443.000,-442.000,-442.000,-422.000,,,,,,
AdditionalPaidInCapital,67500.000,67500.000,115000.000,115000.000,-175000.000,-137000.000,485000.000,3934999.000,3934999.000,7480335.000,9354144.000,14670962.000,15141263.000,1594420.000,1809835.000
Assets,,,,,,2110.000,1034210.000,3847779.000,2691067.000,7175200.000,7083060.000,7249750.000,7141700.000,6971992.000,7066342.000
AssetsCurrent,89747.000,69764.000,109268.000,76376.000,66834.000,2110.000,1034210.000,3847779.000,2691067.000,1386602.000,1387740.000,783665.000,906906.000,890604.000,1216246.000
AssetsFairValueDisclosure,,,,,,,,,,210000.000,157500.000,,96000.000,,
AssetsHeldForSaleNotPartOfDisposalGroup,,,,,,,,,,,,,,,289585.000
AvailableForSaleSecuritiesCurrent,,,,,,,,,,210000.000,157500.000,78300.000,96000.000,95700.000,162900.000
BusinessCombinationContingentConsiderationLiabilityCurrent,,,,,,,,,,,,1000000.000,1000000.000,1000000.000,1000000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,,,,,,,384000.000,,,,,,,,
CapitalizedComputerSoftwareGross,,,,,,,622000.000,,,,,,,,
Cash,86559.000,67861.000,106410.000,75135.000,65617.000,2110.000,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,,,,,,,1034210.000,3847779.000,1566067.000,44293.000,36804.000,64944.000,95669.000,54934.000,188583.000
CashFDICInsuredAmount,,,,,,,250000.000,,,,,,,,
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,0.000,,,,,,,
ClassOfWarrantOrRightOutstanding,,,,,,,8000000.000,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,750000000.000,650000000.000,650000000.000,650000000.000,650000000.000,650000000.000,650000000.000,1400000000.000,1400000000.000,1400000000.000,1400000000.000
CommonStockSharesIssued,7500000.000,7500000.000,10000000.000,10000000.000,300000000.000,302000000.000,302000000.000,152000000.000,152000000.000,180079156.000,215638063.000,261863258.000,342254092.000,441010353.000,875634685.000
