,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31
AllocatedShareBasedCompensationExpense,,59000.000,,,,
AmortizationOfFinancingCosts,,,26000.000,,,
AmortizationOfIntangibleAssets,126000.000,132000.000,142000.000,152000.000,151000.000,139000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,2867875.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-8329000.000,,,
CostOfGoodsSold,676000.000,371000.000,446000.000,546000.000,418000.000,1026000.000
Depreciation,,,193000.000,,,
EarningsPerShareBasicAndDiluted,-2.920,-0.620,-0.520,-0.540,-0.520,-0.360
FairValueOfAssetsAcquired,,,120000.000,,,
FiniteLivedIntangibleAssetsPeriodIncreaseDecrease,,,120000.000,,,
GeneralAndAdministrativeExpense,1778000.000,3727000.000,3456000.000,3672000.000,3172000.000,2450000.000
IncomeLossFromContinuingOperations,-5057000.000,-7160000.000,-7813000.000,-8220000.000,-7808000.000,-5412000.000
IncreaseDecreaseInAccountsPayable,,,-333000.000,,,
IncreaseDecreaseInAccountsReceivable,,,-691000.000,,,
IncreaseDecreaseInAccruedLiabilities,,,-1500000.000,,,
IncreaseDecreaseInDeferredRevenue,,,847000.000,,,
IncreaseDecreaseInInterestPayableNet,,,21000.000,,,
IncreaseDecreaseInInventories,,,469000.000,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,-107000.000,,,
InterestExpense,4000.000,358000.000,304000.000,339000.000,342000.000,360000.000
InterestPaid,,,257000.000,,,
NetCashProvidedByUsedInFinancingActivities,,,7000.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,7000.000,,,
NetCashProvidedByUsedInInvestingActivities,,,-625000.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-625000.000,,,
NetCashProvidedByUsedInOperatingActivities,,,-7711000.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-7711000.000,,,
NetIncomeLoss,-5061000.000,-7498000.000,-8117000.000,-8559000.000,-8150000.000,-5771000.000
OperatingExpenses,7869000.000,9683000.000,10752000.000,11856000.000,11375000.000,11962000.000
OtherNonoperatingIncome,0.000,20000.000,0.000,0.000,0.000,1000.000
OtherNonoperatingIncomeExpense,-4000.000,-338000.000,-304000.000,-339000.000,-342000.000,-359000.000
OtherSalesRevenueNet,843000.000,730000.000,1477000.000,1234000.000,1898000.000,4006000.000
PaymentsOfStockIssuanceCosts,,,0.000,,,
PaymentsToAcquireIntangibleAssets,,,20000.000,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,605000.000,,,
ProceedsFromStockOptionsExercised,,,25000.000,,,
PropertyPlantAndEquipmentAdditions,,,314000.000,,,
RepaymentsOfLongTermDebt,,,18000.000,,,
ResearchAndDevelopmentExpense,3911000.000,3906000.000,4916000.000,5578000.000,5716000.000,6225000.000
Revenues,2812000.000,2523000.000,2939000.000,3636000.000,3567000.000,6550000.000
SalesRevenueGoodsNet,1969000.000,1793000.000,1462000.000,2402000.000,1669000.000,2544000.000
SalesRevenueNet,2812000.000,2523000.000,2939000.000,3636000.000,3567000.000,6550000.000
SellingAndMarketingExpense,1504000.000,1679000.000,1934000.000,2060000.000,2069000.000,2261000.000
ShareBasedCompensation,,,681000.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,,0.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,,,0.660,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,,,0.630,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,,,0.024,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,,,0.019,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,,6425.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,461500.000,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,,,1367943.000,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedWeightedAverageGrantDateFairValue,,,7.860,,,
StockIssuedDuringPeriodSharesStockOptionsExercised,,,4000.000,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,1734484.000,12087370.000,15760125.000,15762417.000,15762725.000,-31510453.000
