,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,95000.000,,,,36000.000,,,,65000.000,,,,474000.000
AdvertisingExpense,736000.000,838000.000,678000.000,697000.000,653000.000,712000.000,755000.000,827000.000,658000.000,655000.000,661000.000,769000.000,724000.000
AmortizationOfDebtDiscountPremium,401000.000,,,,343000.000,,,,252000.000,,,,190000.000
AmortizationOfESOPAward,-219000.000,,,,-340000.000,,,,-362000.000,,,,482000.000
AmortizationOfMortgageServicingRightsMSRs,,,,,,,,,,,,,19000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,,,,,131000.000,,,,613000.000,,,,719000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,,,,,163000.000,,,,665000.000,,,,1376000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,,,,-32000.000,,,,-52000.000,,,,657000.000
AvailableForSaleSecuritiesGrossUnrealizedGains,,,,,5147000.000,,,,5512000.000,,,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,,,163000.000,,,,665000.000,,,,
BankOwnedLifeInsuranceIncome,146000.000,305000.000,630000.000,209000.000,207000.000,352000.000,636000.000,222000.000,241000.000,471000.000,734000.000,321000.000,318000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-199876000.000,,,,-30427000.000,,,,22243000.000,,,,27411000.000
CommonStockDividendsPerShareCashPaid,,,,,,,,,,,,,0.120
Communication,422000.000,398000.000,430000.000,440000.000,370000.000,351000.000,332000.000,363000.000,342000.000,372000.000,374000.000,374000.000,379000.000
ComprehensiveIncomeNetOfTax,3310000.000,,,,4293000.000,,,,5721000.000,,,,6806000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,3310000.000,4518000.000,4585000.000,2995000.000,4293000.000,2874000.000,6313000.000,2425000.000,5721000.000,8582000.000,6909000.000,3360000.000,6806000.000
DeferredIncomeTaxExpenseBenefit,92000.000,,,,,,,,,,,,
Depreciation,803000.000,,,,798000.000,,,,702000.000,,,,520000.000
DerivativeGainLossOnDerivativeNet,,,,,,,,,4500000.000,,,,
DividendsCommonStockCash,,,,,-1611000.000,,,,-1364000.000,,,,-3320000.000
EarningsPerShareBasic,0.050,0.110,0.140,0.080,0.090,0.170,0.190,0.120,0.140,0.290,0.280,0.230,0.240
EarningsPerShareDiluted,0.050,0.110,0.140,0.080,0.090,0.170,0.190,0.110,0.140,0.290,0.270,0.230,0.240
EffectiveIncomeTaxRateContinuingOperations,,,,,,,,,,,,,0.342
FederalDepositInsuranceCorporationPremiumExpense,406000.000,304000.000,336000.000,349000.000,336000.000,271000.000,243000.000,208000.000,205000.000,155000.000,140000.000,115000.000,120000.000
FeesAndCommissionsDepositorAccounts,254000.000,333000.000,317000.000,582000.000,406000.000,443000.000,364000.000,435000.000,337000.000,616000.000,789000.000,490000.000,367000.000
FeesAndCommissionsMortgageBanking,14503000.000,22188000.000,22053000.000,19238000.000,21039000.000,29577000.000,26708000.000,21994000.000,20614000.000,34980000.000,35552000.000,29923000.000,24687000.000
FinancingReceivableAllowanceForCreditLossesRecovery,654000.000,,,,829000.000,,,,52000.000,,,,130000.000
FinancingReceivableAllowanceForCreditLossesWriteOffs,1777000.000,,,,2103000.000,,,,637000.000,,,,218000.000
FinancingReceivableModificationsPostModificationRecordedInvestment2,,1381000.000,1992000.000,,0.000,73000.000,916000.000,16000.000,,,,,
GainLossOnSaleOfLoansAndLeases,12613000.000,,,,19868000.000,,,,20196000.000,,,,21647000.000
GainLossOnSaleOfOtherAssets,-47000.000,,,,-97000.000,,,,19000.000,,,,-315000.000
GainLossOnSaleOfSecuritiesNet,0.000,0.000,0.000,0.000,44000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
ImpairedFinancingReceivableAverageRecordedInvestment,75947000.000,,,,45370000.000,,,,25151000.000,,,,14354000.000
ImpairedFinancingReceivableInterestIncomeCashBasisMethod,675000.000,,,,441000.000,,,,268000.000,,,,149000.000
ImpairedFinancingReceivableWithNoRelatedAllowanceAverageRecordedInvestment,50903000.000,,,,27220000.000,,,,17252000.000,,,,10573000.000
ImpairedFinancingReceivableWithNoRelatedAllowanceInterestIncomeCashBasisMethod,387000.000,,,,294000.000,,,,193000.000,,,,120000.000
ImpairedFinancingReceivableWithRelatedAllowanceAverageRecordedInvestment,25044000.000,,,,18150000.000,,,,7899000.000,,,,3781000.000
ImpairedFinancingReceivableWithRelatedAllowanceInterestIncomeCashBasisMethod,288000.000,,,,147000.000,,,,75000.000,,,,29000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,2876000.000,5918000.000,7480000.000,3633000.000,4706000.000,8348000.000,8095000.000,4670000.000,6001000.000,12285000.000,13061000.000,10647000.000,9985000.000
IncomeTaxExpenseBenefit,993000.000,2148000.000,2715000.000,1319000.000,1690000.000,3064000.000,2896000.000,1599000.000,2140000.000,4518000.000,5556000.000,4248000.000,3413000.000
IncomeTaxesPaidNet,52000.000,,,,457000.000,,,,2505000.000,,,,5042000.000
IncreaseDecreaseInAccruedInterestReceivableNet,213000.000,,,,185000.000,,,,326000.000,,,,319000.000
IncreaseDecreaseInDeposits,-25037000.000,,,,-9226000.000,,,,24935000.000,,,,-3370000.000
IncreaseDecreaseInIncomeTaxesReceivable,-781000.000,,,,-1257000.000,,,,887000.000,,,,1089000.000
IncreaseDecreaseInInterestPayableNet,-24000.000,,,,-1000.000,,,,-156000.000,,,,-70000.000
IncreaseDecreaseInOtherOperatingCapitalNet,-4993000.000,,,,2677000.000,,,,6957000.000,,,,1606000.000
IncreaseDecreaseInOtherOperatingLiabilities,-206000.000,,,,-1706000.000,,,,-51000.000,,,,-3877000.000
IncrementalCommonSharesAttributableToContingentlyIssuableShares,,,,,,,,,32923.000,,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,239000.000,231000.000,229000.000,-462000.000,281000.000,350000.000,305000.000,-666000.000,313000.000,285000.000,386000.000,-647000.000,544000.000
InformationTechnologyAndDataProcessing,559000.000,559000.000,582000.000,545000.000,575000.000,630000.000,592000.000,557000.000,643000.000,638000.000,616000.000,623000.000,598000.000
InterestAndDividendIncomeOperating,15053000.000,16141000.000,16600000.000,15840000.000,15018000.000,15742000.000,15795000.000,15408000.000,15596000.000,15748000.000,16330000.000,16062000.000,15786000.000
InterestAndFeeIncomeLoansAndLeases,13669000.000,14568000.000,14942000.000,14137000.000,13313000.000,14065000.000,14117000.000,13680000.000,13784000.000,14073000.000,14754000.000,14574000.000,14238000.000
InterestExpense,5353000.000,5531000.000,5686000.000,5757000.000,5582000.000,5682000.000,5885000.000,5970000.000,5613000.000,5583000.000,5005000.000,4091000.000,3891000.000
InterestExpenseBorrowings,4293000.000,4406000.000,4349000.000,4353000.000,4229000.000,4324000.000,4345000.000,4342000.000,3894000.000,3748000.000,3082000.000,2204000.000,2096000.000
