,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,0.000,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-511140.000,,,,-858157.000,,,,-2700023.000,,,,-2012304.000,,
CostsAndExpenses,5398211.000,5343634.000,5022773.000,5890504.000,4912604.000,5113755.000,4746151.000,,,,,,,,
DeferredIncomeTaxExpenseBenefit,-202000.000,,,,,,,,,,,,,,
Depreciation,164000.000,,,,176301.000,,,,168000.000,,,,159000.000,,
Dividends,,,,,7500.000,7500.000,7500.000,,,,,,,,
EarningsPerShareBasic,-0.050,-0.080,-0.040,-0.330,-0.110,-0.200,-0.100,-0.160,-0.080,-0.120,-0.080,-0.080,-0.020,-0.020,-0.010
EarningsPerShareDiluted,-0.050,-0.080,-0.040,-0.330,-0.110,-0.200,-0.100,-0.160,-0.080,-0.120,-0.080,-0.080,-0.020,-0.020,-0.010
GainsLossesOnSalesOfAssets,,,,,,,16744.000,,,,0.000,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-610917.000,-1029520.000,-516379.000,-1661755.000,-993637.000,-1769091.000,-918176.000,-1413028.000,,,,,,,
IncomeTaxExpenseBenefit,-227383.000,-396617.000,-202000.000,1172000.000,,,,,9316000.000,,,,,,
IncreaseDecreaseDueFromAffiliates,,,,,49965.000,,,,,,,,,,
IncreaseDecreaseInAccountsPayable,-122335.000,,,,-163888.000,,,,-236116.000,,,,7327.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,,,,3940.000,,,,,,
IncreaseDecreaseInAccountsReceivable,-162004.000,,,,-117012.000,,,,-131663.000,,,,-52362.000,,
IncreaseDecreaseInAccruedLiabilities,-143012.000,,,,96806.000,,,,,,,,-4509.000,,
IncreaseDecreaseInDeferredRentReceivables,-135088.000,,,,,,,,,,,,,,
IncreaseDecreaseInDeferredRevenue,-25475.000,,,,-53545.000,,,,-50756.000,,,,-74106.000,,
IncreaseDecreaseInDueToAffiliates,-34545.000,,,,129976.000,,,,337814.000,,,,-71050.000,,
IncreaseDecreaseInIncomeTaxesPayableNetOfIncomeTaxesReceivable,-25383.000,,,,,,,,,,,,,,
IncreaseDecreaseInInventories,,,,,,,,,,,,,-7333.000,,
IncreaseDecreaseInOtherOperatingAssets,-126093.000,,,,-14944.000,,,,-5262.000,,,,-4307.000,,
IncreaseDecreaseInPrepaidExpense,835.000,,,,55729.000,,,,-9629.000,,,,53532.000,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,,,,,,,0.000,,,,,
InterestExpense,,,,,,,,,1752.000,0.000,0.000,5914.000,5519.000,,
InterestIncomeOther,,,,,,,253.000,,1002.000,460.000,330.000,152.000,504.000,77.000,6.000
InvestmentIncomeInterest,3919.000,,,,1325.000,,,,,,,,,,
LineOfCreditFacilityIncreaseDecreaseForPeriodNet,,,,,,,,,,,,,-600000.000,,
LineOfCreditFacilityInterestRateDuringPeriod,,,,,0.040,,,,0.040,,,,,,
LineOfCreditFacilityPeriodicPaymentInterest,,,,,,,,,1752.000,0.000,0.000,5914.000,5519.000,0.000,0.000
NetCashProvidedByUsedInFinancingActivities,,,,,,,,,-1662186.000,,,,-671050.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,,,,,-1662186.000,,,,-671050.000,,
NetCashProvidedByUsedInInvestingActivities,,,,,-139197.000,,,,-5760.000,,,,-12084.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,-139197.000,,,,-5760.000,,,,-12084.000,,
NetCashProvidedByUsedInOperatingActivities,-264189.000,,,,-848936.000,,,,-1032077.000,,,,-1329170.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-264189.000,,,,-848936.000,,,,-1032077.000,,,,-1329170.000,,
NetIncomeLoss,-383534.000,-632903.000,-314379.000,-2833755.000,-993637.000,-1769091.000,-918176.000,-1413028.000,-1058474.000,-1508271.000,-1051494.000,-1265391.000,-1414876.000,-1480071.000,-871102.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,,,-1001137.000,-1776591.000,-925676.000,-1420528.000,-1133474.000,-1583271.000,-1126494.000,-1340391.000,-1489876.000,-1555071.000,-946102.000
NonoperatingIncomeExpense,,,,,,,16997.000,,-750.000,460.000,330.000,-5762.000,-5015.000,77.000,6.000
NumberOfOperatingSegments,,,,,,,,,1.000,,,,1.000,,
NumberOfReportableSegments,,,,,1.000,,,,,,,,,,
OperatingExpenses,,,,,,,,,4302466.000,4311759.000,5062897.000,4646631.000,4418772.000,4200663.000,3942723.000
OperatingIncomeLoss,-614836.000,-1031959.000,-518283.000,-1663212.000,-994962.000,-1769580.000,-935173.000,-1392267.000,-1057724.000,-1508731.000,-1051824.000,-1259629.000,-1409861.000,-1480148.000,-871108.000
OperatingLeasesRentExpenseMinimumRentals,,,,,3862000.000,,,,3365000.000,,,,2865000.000,,
OtherIncome,,2439.000,1904.000,,,489.000,,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,212406.000,,,,89232.000,,,,5760.000,,,,,,
PreferredStockDividendsIncomeStatementImpact,,,,,,,,,,75000.000,75000.000,,75000.000,75000.000,75000.000
ProceedsFromSaleOfProductiveAssets,,,,,,,,,,,,,-12084.000,,
RepaymentsOfLinesOfCredit,,,,,,,,,,,,,5519.000,,
RepaymentsOfLongTermLinesOfCredit,,,,,,,,,2000000.000,,,,600000.000,,
Revenues,4783375.000,4311675.000,4504490.000,4227292.000,3917642.000,3344175.000,3810978.000,3518872.000,3244742.000,2803028.000,4011073.000,3387002.000,3008911.000,2720515.000,3071615.000
