,2011-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,408000.000,,,,
AmortizationOfIntangibleAssets,,227000.000,202000.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,71798000.000,77748182.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-898000.000,487000.000,1950000.000,2835000.000,-4296000.000
ComprehensiveIncomeNetOfTax,-2320000.000,-1928000.000,,,
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,-22000.000,,,
CostOfGoodsAndServicesSold,112000.000,,,,
DepreciationAndAmortization,,,,793000.000,995000.000
DepreciationDepletionAndAmortization,121000.000,,,,
EarningsPerShareBasic,,0.000,-0.010,,
EarningsPerShareBasicAndDiluted,-0.000,,,,
EarningsPerShareDiluted,,,65723000.000,0.010,-0.010
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.340,0.340,0.400,0.400
GainLossOnNonRecourseDebt,,,,,763000.000
GainLossRelatedToLitigationSettlement,,,,14938000.000,
GainsLossesOnExtinguishmentOfDebt,,,,,-450000.000
GeneralAndAdministrativeExpense,2541000.000,1500000.000,2256000.000,3378000.000,3198000.000
GrossProfit,575000.000,652000.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-2287000.000,,,,
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,-1928000.000,-3805000.000,8012000.000,-6108000.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,0.020,-0.010
IncomeTaxExpenseBenefit,,,0.000,,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,-771000.000,-1522000.000,3204800.000,2347200.000
IncreaseDecreaseInAccountsAndNotesReceivable,,-257000.000,,,
IncreaseDecreaseInAccountsPayable,67000.000,155000.000,37000.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,463000.000,505000.000
IncreaseDecreaseInAccountsReceivable,171000.000,,,,-44000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,,,-300000.000
IncreaseDecreaseInDueToRelatedPartiesCurrent,20000.000,7000.000,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-166000.000,,-6000.000,,
InterestExpense,117000.000,120000.000,330000.000,675000.000,488000.000
InterestExpenseBorrowings,,,,23000.000,
InterestExpenseDebtExcludingAmortization,,,,261000.000,261000.000
InterestExpenseRelatedParty,,14000.000,23000.000,,
IssuanceOfStockAndWarrantsForServicesOrClaims,408000.000,10000.000,575000.000,136000.000,240000.000
LeaseAndRentalExpense,,6000.000,6000.000,6000.000,6000.000
NetCashProvidedByUsedInFinancingActivities,300000.000,1630000.000,4521000.000,-324000.000,275000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,300000.000,1630000.000,4521000.000,-324000.000,275000.000
NetCashProvidedByUsedInInvestingActivities,-2000.000,-179000.000,-36000.000,-255000.000,-13000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-2000.000,-179000.000,-36000.000,-255000.000,-13000.000
NetCashProvidedByUsedInOperatingActivities,-1196000.000,-964000.000,-2535000.000,3415000.000,-4558000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-1196000.000,-964000.000,-2535000.000,3415000.000,-4558000.000
NetIncomeLoss,-2287000.000,-1928000.000,-3805000.000,8012000.000,-6108000.000
NoncashOrPartNoncashAcquisitionNoncashFinancialOrEquityInstrumentConsiderationSharesIssued1,14001000.000,,,,
OperatingExpenses,2745000.000,2460000.000,4117000.000,6315000.000,6533000.000
OperatingIncomeLoss,-2170000.000,-1808000.000,-3474000.000,-6251000.000,-6383000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,-33000.000,,,,
PaymentsToAcquirePropertyPlantAndEquipment,2000.000,179000.000,36000.000,255000.000,13000.000
ProceedsFromIssuanceOfCommonStock,100000.000,130000.000,3521000.000,6000.000,
ProceedsFromIssuanceOrSaleOfEquity,,,,447000.000,
ProceedsFromNotesPayable,200000.000,1500000.000,1000000.000,,
ProceedsFromRepaymentsOfRelatedPartyDebt,,,,,275000.000
ResearchAndDevelopmentExpense,204000.000,960000.000,1861000.000,2937000.000,3335000.000
ResearchAndDevelopmentInProcess,,,2168000.000,,
Revenues,687000.000,343000.000,0.000,30000.000,0.000
SalesRevenueNet,687000.000,652000.000,642000.000,64000.000,150000.000
ShareBasedCompensation,480000.000,10000.000,575000.000,136000.000,240000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsDiscountForPostvestingRestrictions,,0.025,0.025,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,,1.330,,,
StockIssued1,,-294000.000,-303000.000,,
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,,,,1086000.000,
StockIssuedDuringPeriodValueIssuedForServices,,142000.000,298000.000,516000.000,
StockIssuedDuringPeriodValueNewIssues,100000.000,130000.000,3520000.000,6000.000,
StockIssuedDuringPeriodValueShareBasedCompensation,804000.000,,,,
StockRepurchasedDuringPeriodShares,,,,3556148.000,
StockRepurchasedDuringPeriodValue,,,,-330000.000,
WeightedAverageNumberOfDilutedSharesOutstanding,,,,593445900.000,534680493.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,461107333.000,485631117.000,,
WeightedAverageNumberOfSharesOutstandingBasic,,,,521647718.000,534680493.000
