,2011-10-31,2012-01-31,2012-04-30,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
AccountsPayableCurrent,25566000.000,22825000.000,26371000.000,23953000.000,21390000.000,23382000.000,35492000.000,26469000.000,30200000.000,32052000.000,36690000.000,40321000.000,28897000.000,30057000.000,35980000.000,27279000.000,31426000.000,28789000.000,26418000.000,27534000.000,26734000.000,25867000.000
AccountsReceivableNetCurrent,31816000.000,30750000.000,28840000.000,26344000.000,24767000.000,26854000.000,41935000.000,43608000.000,39560000.000,40651000.000,40176000.000,41768000.000,37202000.000,38428000.000,36887000.000,35573000.000,35397000.000,33952000.000,33324000.000,34446000.000,35309000.000,39098000.000
AccruedEmployeeBenefitsCurrent,,,,839000.000,1203000.000,1154000.000,1989000.000,3278000.000,,,4575000.000,5972000.000,2991000.000,4238000.000,4852000.000,6780000.000,3019000.000,4714000.000,5999000.000,3142000.000,3150000.000,4190000.000
AccruedIncomeTaxesCurrent,1772000.000,,2160000.000,2647000.000,,,,,,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,5971000.000,5550000.000,5763000.000,4374000.000,4691000.000,5109000.000,8362000.000,10264000.000,15465000.000,16540000.000,16986000.000,17128000.000,17536000.000,14605000.000,9602000.000,10120000.000,11277000.000,11571000.000,11252000.000,10977000.000,10680000.000,12265000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,30707000.000,32552000.000,34208000.000,36933000.000,40107000.000,43738000.000,47891000.000,52972000.000,57851000.000,60335000.000,63583000.000,61936000.000,64328000.000,66900000.000,64171000.000,65958000.000,67414000.000,69834000.000,72303000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1658000.000,-2998000.000,-2954000.000,-3267000.000,-2372000.000,-3144000.000,-2504000.000,-364000.000,,1776000.000,645000.000,-3329000.000,-8757000.000,-8107000.000,-9667000.000,-10151000.000,-12065000.000,-9497000.000,-12047000.000,-14358000.000,-14718000.000,-14251000.000
AdditionalPaidInCapitalCommonStock,25413000.000,25573000.000,25997000.000,26203000.000,26557000.000,26738000.000,26689000.000,27810000.000,28151000.000,28492000.000,28886000.000,29314000.000,30015000.000,30866000.000,31676000.000,32625000.000,33987000.000,35349000.000,36553000.000,38035000.000,39364000.000,40557000.000
AllowanceForDoubtfulAccountsReceivableCurrent,414000.000,16000.000,16000.000,89000.000,93000.000,92000.000,224000.000,244000.000,250000.000,211000.000,272000.000,270000.000,246000.000,143000.000,144000.000,156000.000,138000.000,154000.000,210000.000,184000.000,118000.000,105000.000
AssetRetirementObligation,,,,,,,,,,,,,,,811000.000,809000.000,324000.000,357000.000,168000.000,165000.000,165000.000,
Assets,184217000.000,177632000.000,174301000.000,173684000.000,172262000.000,177287000.000,262015000.000,256954000.000,255540000.000,256056000.000,250858000.000,247911000.000,216120000.000,212120000.000,242359000.000,239373000.000,237529000.000,242833000.000,237028000.000,236983000.000,249919000.000,252431000.000
AssetsCurrent,85084000.000,80333000.000,80606000.000,80952000.000,79263000.000,85504000.000,118836000.000,112655000.000,112679000.000,114558000.000,111653000.000,113318000.000,96709000.000,93059000.000,96845000.000,94770000.000,92456000.000,93236000.000,95348000.000,98442000.000,113491000.000,102398000.000
