,2011-12-31,2012-12-31,2013-12-31,2014-12-31
AccretionExpense,987263.000,954979.000,,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,210696.000,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,475493.000,242064.000
AdvertisingExpense,,3055882.000,3542758.000,3234223.000
AllocatedShareBasedCompensationExpense,210696.000,1010875.000,,
AmortizationOfFinancingCosts,155210.000,156064.000,,
AmortizationOfIntangibleAssets,213274.000,218480.000,13498819.000,18494694.000
CapitalExpendituresIncurredButNotYetPaid,,10716492.000,5793142.000,9824644.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-27782184.000,-15622566.000,13462060.000,12963355.000
ComprehensiveIncomeNetOfTax,17891946.000,18978757.000,18301487.000,-27322154.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,17891946.000,18978757.000,,
ConstructionRevenue,,22321169.000,18547162.000,12178195.000
CostOfGoodsAndServicesSold,95557282.000,107183864.000,,
CostOfRealEstateSales,85013637.000,83015375.000,124152403.000,114214971.000
CostOfRevenue,,,146209205.000,131221573.000
CurrentIncomeTaxExpenseBenefit,3205013.000,-6689355.000,5039240.000,1241767.000
DebtInstrumentConvertibleEffectiveInterestRate,,0.154,,
DeferredIncomeTaxExpenseBenefit,-185411.000,167358.000,-137395.000,-45104.000
DefinedBenefitPlanContributionsByEmployer,,145917.000,210553.000,266619.000
Depreciation,1960702.000,2065380.000,2598326.000,2497495.000
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,,3102.000,,
EarningsPerShareBasic,0.290,0.470,0.330,-0.620
EarningsPerShareDiluted,0.260,0.470,0.330,-0.620
EffectOfExchangeRateOnCashAndCashEquivalents,2892976.000,-270939.000,1736563.000,-1060299.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,0.250,0.250
EmbeddedDerivativeGainLossOnEmbeddedDerivativeNet,1697097.000,330629.000,,
FinancialServicesCosts,1218464.000,557336.000,,
GainLossOnDerivativeInstrumentsNetPretax,2835158.000,-334790.000,,
GainLossOnDispositionOfProperty,,6086257.000,,
GainLossOnSaleOfProperty,,1871433.000,,
GainLossOnSaleOfPropertyPlantEquipment,2138068.000,6086257.000,-1107212.000,-563710.000
GainsLossesOnExtinguishmentOfDebt,,,,2390343.000
GoodwillTranslationAdjustments,,19404.000,55778.000,-47911.000
GrossProfit,27246943.000,41795396.000,43825552.000,7506486.000
ImpairmentOfRealEstate,,,,7877400.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,13249052.000,23069715.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,23069715.000,16656542.000,-20253778.000
IncomeLossIncludingPortionAttributableToNoncontrollingInterest,,16547718.000,,
IncomeTaxExpenseBenefit,,-6521997.000,4901845.000,1196663.000
IncomeTaxExpenseBenefitContinuingOperations,,6521997.000,,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,573653.000,-200050.000,-2382232.000
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,,6035226.000,,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,7843703.000,4171053.000,-4190490.000
IncomeTaxReconciliationNondeductibleExpense,,101092.000,326433.000,1505451.000
IncomeTaxReconciliationOtherAdjustments,,,645213.000,1068240.000
IncomeTaxReconciliationTaxExemptIncome,,554563.000,-467668.000,-386343.000
IncomeTaxesPaid,,1962010.000,1368676.000,583073.000
IncreaseDecreaseInAccountsPayable,20338590.000,10349314.000,,
IncreaseDecreaseInAccountsPayableTrade,,,2834646.000,17720963.000
IncreaseDecreaseInAccountsReceivable,10620938.000,-860603.000,13637800.000,-7141930.000
IncreaseDecreaseInAccruedLiabilities,-9579038.000,22144899.000,-5274375.000,5025643.000
IncreaseDecreaseInAccruedTaxesPayable,-919821.000,6033730.000,7572979.000,2725370.000
IncreaseDecreaseInCustomerAdvances,2234623.000,-9218697.000,-5243032.000,-7056543.000
IncreaseDecreaseInDeferredIncomeTaxes,,,,-517972.000
IncreaseDecreaseInDepositOtherAssets,,,15071133.000,-42041487.000
IncreaseDecreaseInFairValueOfUnhedgedDerivativeInstruments,1138061.000,4162.000,,
IncreaseDecreaseInOtherAccountsPayable,,,1185307.000,-748082.000
IncreaseDecreaseInOtherOperatingAssets,305116.000,,,
IncreaseDecreaseInOtherOperatingLiabilities,1490414.000,3665900.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-5408642.000,5061576.000,468501.000,3331508.000
IncreaseDecreaseInPrepaidExpense,-391429.000,454840.000,,
IncreaseDecreaseInRestrictedCash,68410606.000,4001058.000,,
IncreaseDecreaseInSecurityDeposits,12794165.000,22754848.000,,
IncrementalCommonSharesAttributableToConversionOfDebtSecurities,,1593576.000,,
InterestCostsCapitalized,,,25561346.000,30524177.000
InterestCostsCapitalizedAdjustment,,23515580.000,,
InterestCostsIncurred,,24027695.000,32877927.000,35979866.000
InterestExpense,,557336.000,7317008.000,5455689.000
InterestExpenseDebt,,528354.000,,
InterestPaid,,13256327.000,33963759.000,34485138.000
InterestRevenueExpenseNet,,160597.000,,
InvestmentIncomeInterest,,160597.000,7349363.000,4126913.000
NetCashProvidedByUsedInFinancingActivities,64474126.000,1929015.000,87374758.000,52221080.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,64474126.000,1929015.000,87374758.000,52221080.000
NetCashProvidedByUsedInInvestingActivities,-70050690.000,-9244415.000,-5138821.000,-9820029.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-70050690.000,-9244415.000,-5138821.000,-9820029.000
NetCashProvidedByUsedInOperatingActivities,-22205620.000,-8307166.000,-68773877.000,-29437696.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-22205620.000,-8307166.000,-68773877.000,-29437696.000
NetIncomeLoss,10229450.000,16547718.000,11754697.000,-21450441.000
NetIncomeLossAvailableToCommonStockholdersBasic,,16547718.000,11754697.000,
NetIncomeLossAvailableToCommonStockholdersDiluted,,17172069.000,11754697.000,
NoncashOrPartNoncashDivestitureAmountOfConsiderationReceived1,,7376427.000,,
OperatingExpenses,16833049.000,19060471.000,26061798.000,29586897.000
OperatingIncomeLoss,10413894.000,,,-22080411.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,7662496.000,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,,2431039.000,6546790.000,-5871713.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,6546790.000,-5871713.000
OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,,2431039.000,,
OtherCostAndExpenseOperating,10543645.000,24168489.000,,
OtherCostOfOperatingRevenue,,,22056802.000,17006602.000
OtherExpenses,1380517.000,122651.000,400247.000,28235.000
OtherIncome,15992471.000,34161458.000,30811894.000,23520952.000
OtherNonoperatingIncome,,6559900.000,,
OtherRealEstateRevenue,,910406.000,,
OtherRecurringIncome,,473643.000,55867.000,245943.000
PaymentsForProceedsFromShortTermInvestments,,,,43607440.000
PaymentsForRepurchaseOfCommonStock,,14142.000,1966047.000,635970.000
PaymentsForRepurchaseOfRedeemableNoncontrollingInterest,,28654408.000,,
PaymentsToAcquirePropertyPlantAndEquipment,4753042.000,10723887.000,5793142.000,9824644.000
ProceedsFromBankDebt,72408605.000,99673042.000,98841999.000,18143480.000
ProceedsFromConvertibleDebt,,10000000.000,,
ProceedsFromIssuanceOfLongTermDebt,,,46269017.000,31642982.000
ProceedsFromPaymentsForOtherFinancingActivities,-2373232.000,,,
ProceedsFromRelatedPartyDebt,,51538584.000,,
ProceedsFromRepaymentsOfDebt,-10688769.000,-123698502.000,,
ProceedsFromRepaymentsOfRelatedPartyDebt,5547620.000,12730011.000,-2902615.000,4766270.000
ProceedsFromRepaymentsOfRestrictedCashFinancingActivities,,,-3694203.000,24601193.000
ProceedsFromSaleOfPropertyPlantAndEquipment,3112958.000,5480530.000,654321.000,4615.000
ProceedsFromSaleOfShortTermInvestments,,,,43607440.000
ProfitLoss,10229450.000,16547718.000,,
PropertyManagementFeeRevenue,,4209386.000,3937088.000,5431179.000
ProvisionForDoubtfulAccounts,,,-164.000,5532777.000
RentalIncomeNonoperating,,910406.000,922414.000,925811.000
RepaymentsOfConvertibleDebt,,9645570.000,,
RepaymentsOfLongTermDebt,,,49173393.000,26296875.000
Revenues,122804225.000,148979260.000,190034757.000,138728059.000
RevenuesFromExternalCustomers,,141348357.000,,
SalesOfRealEstate,106811754.000,114817802.000,159222863.000,115207107.000
SalesRevenueNet,106811754.000,114817802.000,159222863.000,115207107.000
SellingGeneralAndAdministrativeExpense,13036109.000,16414630.000,16968686.000,17433892.000
ShareBasedCompensation,,388658.000,1375857.000,1136304.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,-368326.000,368326.000,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,,1.390,1.390,
StockIssuedDuringPeriodValueIssuedForServices,,622216.000,900364.000,894240.000
StockRepurchaseProgramAuthorizedAmount,,5000000.000,5000000.000,
TreasuryStockAcquiredAverageCostPerShare,,1.030,2.360,
TreasuryStockSharesAcquired,,13680.000,814889.000,
TreasuryStockSharesRetired,,,,1462646.000
TreasuryStockValueAcquiredCostMethod,,14142.000,1966048.000,635970.000
WeightedAverageNumberOfDilutedSharesOutstanding,36357220.000,36548485.000,35127877.000,34661736.000
WeightedAverageNumberOfSharesOutstandingBasic,34741511.000,34954909.000,35127877.000,34661736.000
