,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AllocatedShareBasedCompensationExpense,,,,,,22000.000,22000.000,20000.000,27000.000,31000.000,32000.000,30000.000
AllocatedShareBasedCompensationExpenseNetOfTax,,,19000.000,18000.000,,,,,,,,
AmountOfDilutiveSecuritiesStockOptionsAndRestrictiveStockUnits,,,631000.000,731000.000,,627000.000,614000.000,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,3031000.000,,,,4280000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-236000.000,,,,9000.000,,,,,,
CashPeriodIncreaseDecrease,,,,,,,,,,-138000.000,,
CostOfRevenue,872000.000,744000.000,569000.000,504000.000,459000.000,583000.000,558000.000,495000.000,561000.000,502000.000,549000.000,578000.000
CurrentIncomeTaxExpenseBenefit,,,,,,,,58000.000,,,,
DepreciationAndAmortization,13000.000,15000.000,16000.000,17000.000,17000.000,17000.000,17000.000,16000.000,11000.000,10000.000,9000.000,9000.000
EarningsPerShareBasic,0.000,0.000,0.000,0.000,0.000,0.000,0.030,-0.000,0.000,0.000,0.000,0.000
EarningsPerShareDiluted,0.000,0.000,0.000,0.000,0.000,0.000,0.030,-0.000,0.000,0.000,0.000,0.000
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,,2000.000,,,,
GeneralAndAdministrativeExpense,288000.000,323000.000,325000.000,268000.000,269000.000,315000.000,292000.000,251000.000,279000.000,368000.000,378000.000,365000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,3000.000,17000.000,33000.000,4000.000,20000.000,30000.000,18000.000,-149000.000,142000.000,53000.000,116000.000,132000.000
IncomeTaxExpenseBenefit,,2000.000,4000.000,,,1000.000,-1371000.000,-59000.000,88000.000,6000.000,77000.000,45000.000
IncomeTaxesPaid,,,,,,,,,,1000.000,,
IncomeTaxesPaidNet,,2000.000,,,,1000.000,,,,,,
IncreaseDecreaseInAccountsPayable,,-37000.000,,,,-5000.000,,,,1000.000,,
IncreaseDecreaseInAccountsReceivable,,-74000.000,,,,-14000.000,,,,226000.000,,
IncreaseDecreaseInAccruedLiabilities,,-285000.000,,,,-74000.000,,,,-62000.000,,
IncreaseDecreaseInDeferredIncomeTaxes,,,,,,,,,,-6000.000,,
IncreaseDecreaseInDeferredRevenue,,105000.000,,,,44000.000,,,,58000.000,,
IncreaseDecreaseInInventories,,,,,,,,,,-4000.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,7000.000,,,,,,,,,,
IncreaseDecreaseInPrepaidExpense,,,,,,10000.000,,,,25000.000,,
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,,,,,,,,,625000.000,681000.000,693000.000
InterestExpense,-6000.000,,3000.000,,,,,,,,,
InvestmentIncomeInterest,1000.000,,,1000.000,,,1000.000,,,,,1000.000
LicenseAndMaintenanceRevenue,1171000.000,1210000.000,1322000.000,1168000.000,1252000.000,1349000.000,1233000.000,1034000.000,1355000.000,1419000.000,1469000.000,1556000.000
LicensesRevenue,922000.000,968000.000,1106000.000,890000.000,981000.000,1115000.000,962000.000,810000.000,1030000.000,1105000.000,1204000.000,1277000.000
MaintenanceRevenue,249000.000,242000.000,216000.000,278000.000,271000.000,234000.000,271000.000,224000.000,325000.000,314000.000,265000.000,279000.000
NetCashProvidedByUsedInFinancingActivities,,,,,,-9000.000,,,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,,-9000.000,,,,,,
NetCashProvidedByUsedInInvestingActivities,,-7000.000,,,,-11000.000,,,,-2000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-7000.000,,,,-11000.000,,,,-2000.000,,
NetCashProvidedByUsedInOperatingActivities,,-229000.000,,,,29000.000,,,,-136000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-229000.000,,,,29000.000,,,,-136000.000,,
NetIncomeLoss,3000.000,15000.000,29000.000,4000.000,20000.000,29000.000,1389000.000,-90000.000,54000.000,,,87000.000
NonoperatingIncomeExpense,-5000.000,,-3000.000,1000.000,,,,,,,,
OperatingExpenses,1761000.000,1571000.000,1381000.000,1311000.000,1314000.000,1372000.000,1305000.000,1241000.000,1286000.000,1420000.000,1472000.000,1490000.000
