,2017-03-31
AllocatedShareBasedCompensationExpense,14600000.000
AmortizationOfFinancingCostsAndDiscounts,4200000.000
AmortizationOfIntangibleAssets,56100000.000
AssetImpairmentCharges,300000.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,-100000.000
BusinessCombinationAcquisitionRelatedCosts,21500000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-88600000.000
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,8700000.000
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,29000000.000
ComprehensiveIncomeNetOfTax,-444300000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-390200000.000
DeferredIncomeTaxExpenseBenefit,504200000.000
DepreciationAndAmortization,71300000.000
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,488200000.000
DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,10000000.000
EarningsPerShareBasic,-3.840
EarningsPerShareDiluted,-3.840
EmployeeServiceShareBasedCompensationTaxBenefitRealizedFromExerciseOfStockOptions,2900000.000
GeneralInsuranceExpense,48800000.000
GoodwillAcquiredDuringPeriod,93900000.000
GoodwillWrittenOffRelatedToSaleOfBusinessUnit,12200000.000
HealthCareOrganizationMedicalSuppliesAndDrugsExpense,54000000.000
HealthCareOrganizationPatientServiceRevenue,2638200000.000
HealthCareOrganizationRevenue,2855800000.000
IncomeLossFromContinuingOperations,30700000.000
IncomeLossFromContinuingOperationsAttributableToNoncontrollingEntity,-54100000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,104600000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,87100000.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-4.100
IncomeLossFromContinuingOperationsPerBasicShare,0.260
IncomeLossFromContinuingOperationsPerDilutedShare,0.260
IncomeLossFromDiscontinuedOperationsNetOfTax,-478200000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,-478200000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,-4.100
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,-4.100
IncomeLossFromEquityMethodInvestments,4900000.000
IncomeTaxExpenseBenefit,17500000.000
IncomeTaxesPaidNet,5300000.000
IncreaseDecreaseInAccountsPayable,-8900000.000
IncreaseDecreaseInAccountsReceivable,1243200000.000
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,-84700000.000
IncreaseDecreaseInInventories,700000.000
IncreaseDecreaseInOtherOperatingAssets,-3700000.000
IncreaseDecreaseInOtherOperatingCapitalNet,0.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-1900000.000
InterestIncomeExpenseNet,-52400000.000
InterestPaid,65300000.000
LaborAndRelatedExpense,1348100000.000
NetCashProvidedByUsedInFinancingActivities,-77100000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-77100000.000
NetCashProvidedByUsedInInvestingActivities,-109600000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-109600000.000
NetCashProvidedByUsedInOperatingActivities,98100000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,98100000.000
NetIncomeLoss,-445200000.000
NetIncomeLossAttributableToNoncontrollingInterest,54100000.000
NetIncomeLossAttributableToParentDiluted,30700000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-447500000.000
OperatingExpenses,1727900000.000
OperatingIncomeLoss,155900000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToNoncontrollingInterest,54100000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,900000.000
OtherCostAndExpenseOperating,183900000.000
OtherNonoperatingIncomeExpense,1100000.000
PaymentsForProceedsFromOtherInvestingActivities,-7100000.000
PaymentsForRepurchaseOfCommonStock,8800000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,73100000.000
PaymentsToAcquireMarketableSecurities,3400000.000
PaymentsToAcquirePropertyPlantAndEquipment,40700000.000
PaymentsToMinorityShareholders,60500000.000
PreferredStockDividendsAndOtherAdjustments,2300000.000
ProceedsFromIssuanceOfLongTermDebt,3700000.000
ProceedsFromPaymentsForOtherFinancingActivities,-700000.000
ProceedsFromSaleAndMaturityOfMarketableSecurities,500000.000
ProceedsFromStockOptionsExercised,1100000.000
ProfitLoss,-391100000.000
ProvisionForDoubtfulAccounts,977200000.000
RepaymentsOfLongTermDebt,11900000.000
Revenues,1878600000.000
SalesRevenueNet,1878600000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,0.319
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,0.019
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,0.008
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,8000000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,12049.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,12.850
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,47.120
StockIssuedDuringPeriodSharesStockOptionsExercised,148773.000
WeightedAverageNumberDilutedSharesOutstandingAdjustment,2912000.000
WeightedAverageNumberOfDilutedSharesOutstanding,119475000.000
WeightedAverageNumberOfSharesOutstandingBasic,116563000.000
