,2011-01-29,2011-04-30,2011-07-30,2011-10-29,2012-04-28,2012-07-28,2012-10-27,2013-02-02,2013-05-04,2013-08-03,2013-11-02,2014-02-01,2014-05-03,2014-08-02,2014-11-01,2015-01-31,2015-05-02,2015-08-01,2015-10-31,2016-01-30,2016-04-30,2016-07-30,2016-10-29,2017-01-28,2017-04-29
AccountsPayableCurrent,261400000.000,276000000.000,302700000.000,351900000.000,319100000.000,352400000.000,420000000.000,346500000.000,392600000.000,418800000.000,526400000.000,393900000.000,447000000.000,524200000.000,545000000.000,433600000.000,515600000.000,1152500000.000,1259300000.000,1251900000.000,1260300000.000,1351500000.000,1266400000.000,1119600000.000,1223900000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,21200000.000,,,,,,,31800000.000,,,,26400000.000,,,,30600000.000,,,,73600000.000,,,,163100000.000,
AccruedIncomeTaxesCurrent,64400000.000,41600000.000,8500000.000,10700000.000,44400000.000,21800000.000,34300000.000,79600000.000,72000000.000,18400000.000,0.000,47300000.000,81100000.000,2700000.000,14300000.000,42700000.000,25300000.000,0.000,21100000.000,12900000.000,46200000.000,0.000,0.000,90000000.000,221300000.000
AccruedIncomeTaxesNoncurrent,15200000.000,15400000.000,15500000.000,15200000.000,15700000.000,4200000.000,5100000.000,5600000.000,5200000.000,5600000.000,5300000.000,5500000.000,5500000.000,5500000.000,6000000.000,6500000.000,6100000.000,1655100000.000,1634700000.000,71400000.000,71100000.000,73600000.000,72300000.000,71200000.000,71800000.000
AccruedInsuranceCurrent,29700000.000,,,,,,,33000000.000,,,,34100000.000,,,,42700000.000,,,,111100000.000,,,,101700000.000,
AccruedInsuranceNoncurrent,39900000.000,,,,,,,51300000.000,,,,54700000.000,,,,51800000.000,,,,205100000.000,,,,224000000.000,
AccruedRentCurrent,,,,,,,,,,,,,,,,,,,,24000000.000,,,,36100000.000,
AccruedUtilitiesCurrent,,,,,,,,,,,,,,,,,,,,,,,,21200000.000,
AccruedUtilitiesCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,,,20800000.000,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,1204300000.000,,,,,,,1473200000.000,,,,1616100000.000,,,,1759700000.000,,,,2172000000.000,2306400000.000,2437900000.000,2567300000.000,2694500000.000,2814500000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-400000.000,,,,,,,-1500000.000,,,,-16900000.000,,,,-34100000.000,,,,-43100000.000,,,,-37600000.000,
AdditionalPaidInCapital,0.000,,,,,,,300000.000,,,,10700000.000,,,,43000000.000,,,,2391200000.000,,,,2472100000.000,
Assets,2380500000.000,2381300000.000,2478900000.000,2431200000.000,2451100000.000,2499700000.000,2639300000.000,2752000000.000,2811800000.000,2908300000.000,2882800000.000,2771900000.000,2958000000.000,3146700000.000,3367700000.000,3567000000.000,10869200000.000,16565100000.000,16699000000.000,15901200000.000,16060900000.000,16329400000.000,16195000000.000,15701600000.000,15994700000.000
AssetsCurrent,1333300000.000,1325500000.000,1408300000.000,1332500000.000,1304400000.000,1321600000.000,1408500000.000,1473500000.000,1489800000.000,1533200000.000,1487800000.000,1378500000.000,1537000000.000,1663200000.000,1796100000.000,1994600000.000,9335600000.000,4524700000.000,4628000000.000,3935900000.000,4172100000.000,4449400000.000,4342400000.000,3938000000.000,4278100000.000
AssetsHeldForSaleNotPartOfDisposalGroup,,,,,,,,,,,,,,,,,,,,12100000.000,,,,,
AssetsNoncurrentOtherThanNoncurrentInvestmentsAndPropertyPlantAndEquipment,,,,,,,,,,,,,,,,166700000.000,,,,130.800,,,,,
BusinessAcquisitionCostOfAcquiredEntityCashPaid,51300000.000,,,,,,,51300000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquiredLiabilitiesAssumedNet,51300000.000,,,,,,,51300000.000,,,,,,,,,,,,,,,,,
